,PC1,PC2,PC3,PC4,PC5
1988-05-02,-0.013868869515960055,-0.005034786789075485,-0.0010562951953340379,0.0006615342410223133,5.545652807864484e-05
1988-05-03,-0.010799332908434104,-0.004239599762339171,-0.00035858450952542544,0.0008733718977673814,4.202909419095914e-05
1988-05-04,-0.01136480816308156,-0.004199007465577423,-0.0006140155000365909,0.0007020136668698719,0.0001379524271329888
1988-05-05,-0.011071870557013154,-0.0026282670410762653,-0.0008967894515811595,-0.0005433142187778427,0.0002877380088403197
1988-05-06,-0.014829322915782948,-0.001325796711361345,-0.00126449341428892,-0.0005463574940256088,-0.0005396318112281927
1988-05-09,-0.015061048431277129,-0.0002990436255985684,-0.0016433612332732203,-0.0005493802310731018,-0.00043746025929706383
1988-05-10,-0.016294422082183645,0.000502724937891518,-0.0016405437396399668,-0.00048589538695592636,0.0006727997109036723
1988-05-11,-0.0166236421192018,-0.0008987484811621013,4.809532295418613e-06,-0.0006117158511039925,0.00027482906915483055
1988-05-12,-0.014071500992060657,0.000694442931612206,-0.0007434963062602155,-0.000551382964617148,-0.0009803974046917261
1988-05-13,-0.01079291130363924,0.0014814625187437535,-0.0014652301271287898,-0.0006801690171954694,-0.0009890791124511718
1988-05-16,-0.011786468239943499,0.0011599317127309302,-0.0012613523368913996,-0.0008655423619480168,-0.00036071614015472807
1988-05-17,-0.017333029234839967,0.0013853957285705264,-0.001854788390256155,-0.0002237364838269391,-0.000640070371669541
1988-05-18,0.021849639067344283,0.00016203246512275574,-0.0005989222701643788,-0.00079382554079487,-0.0006474354218632618
1988-05-19,0.021274678941464786,2.758526129309339e-06,-0.0007798019159254675,-0.0008303470917343984,-2.5923335463550346e-05
1988-05-20,0.02398423353333739,-0.0006098608288739107,0.00038365500591158687,-0.0004056321777509239,-0.00013915769491560964
1988-05-23,0.02450881391251978,-7.015872844998183e-06,-0.0001326752951260361,-0.0008026225715652633,0.0003800155334356169
1988-05-24,0.023573027402810354,0.0004980715324242258,0.0004076813747968317,-0.0004522970919651078,0.00039204567107870903
1988-05-25,0.02194325649503169,0.001473733653311902,0.000343054541096229,-0.001287767895114919,0.0004983392916560817
1988-05-26,0.022471879587081856,0.0016359307511586247,0.00018043872088937228,0.0018981225973812334,-0.0004954968167596052
1988-05-27,0.02327203169148056,0.002056021979174298,0.0007750541604001886,0.0009971208223088588,-0.00034477209276797275
1988-05-31,0.021364428272471855,0.002074221798153766,0.0009569135871383611,0.0012395235883736362,-0.00026419183699932965
1988-06-01,0.011157179941213749,0.00411913253483346,0.002071547426220357,0.0005886166118074503,7.30460066671332e-05
1988-06-02,0.01342662961753702,0.003674268428306984,0.0019275398125996688,0.0001948424606205163,9.475083465156746e-05
1988-06-03,0.008174742129332621,-0.004033889353169545,-0.0016892342822466175,-7.858586305245624e-05,0.00013820402596520168
1988-06-06,0.007668355451963949,-0.004318618507005507,-0.001470921747839647,-0.00027405610648982337,5.5440166986692944e-05
1988-06-07,0.010725655727100223,-0.002880520930708487,-0.0012475160721916643,-0.00023008978643704984,9.109944887616976e-05
1988-06-08,0.004836931826326679,-0.003926309092660116,-0.000862529773002246,-1.5832020872429565e-05,0.00031066628528504073
1988-06-09,-0.0070656664259036465,0.0032961219548196495,-0.000709799102963968,-0.0003109211619262773,0.00024423358182715677
1988-06-10,-0.005617964147657405,0.0033212562982139864,-0.0010172295058515693,0.0005243359226480045,2.2789078598695208e-05
1988-06-13,-0.004673505956842855,0.0037916464295533504,-0.0009953715519729156,-4.4746021838666205e-05,9.956241941440213e-05
1988-06-14,0.0075078490537786365,0.005969371843968292,-0.0011991039258494487,9.313160354494383e-06,-0.0001012865771805067
1988-06-15,0.006462653926946374,0.006125792479367565,-0.0008693165068813012,0.0003620015460931306,-4.557569172920794e-05
1988-06-16,-0.0022932137085827043,0.005352679044359224,-3.6309217404283806e-05,0.00020383690890250002,-0.0003711877840663048
1988-06-17,-0.01007623313145544,0.0038248444455942013,-0.00035951582582921244,0.0007305407384415487,-6.183106965143819e-06
1988-06-20,-0.009003552173248129,0.005386964073123997,3.486796869034154e-05,-4.705787435088856e-05,-9.58182320961345e-05
1988-06-21,-0.009506650847277026,0.005403008118300077,4.497667819571569e-06,-0.0003807948649936731,1.7714455804908465e-05
1988-06-22,-0.001057438296976361,0.008194289013159736,0.0004561853704660151,-0.0007488585253992049,9.004048479342857e-05
1988-06-23,0.0007765365499176707,0.009505249180616765,0.0006606335974602129,0.001105933600096116,0.00014488446804443745
1988-06-24,0.002739598363065659,0.010008610480020962,0.0006171958718939037,0.0005877470554514533,9.33260040379267e-05
1988-06-27,-0.0022230915091668337,0.008978081823379546,0.0005113322871388791,0.00038902648533486155,0.00010188530271399172
1988-06-28,0.001906781973919391,0.010110111529093215,0.0002646248436980374,7.867052104747327e-05,-1.3903635531777763e-05
1988-06-29,0.0008552337729865367,0.008710759678660593,-0.0001914954207950703,0.00022936599572899832,0.00010813890720593394
1988-06-30,0.004224319897013691,0.009055951482328788,0.0005216447464338391,0.0002333643194561859,-5.787890099959208e-05
1988-07-01,0.006643499652416158,0.008578007335193564,0.0009051216168103295,0.0002619469198212476,-0.00018888194438945196
1988-07-05,0.0046763491366200675,0.00852561144137619,0.0007553707990532305,0.0002053720518344375,-8.789085756962081e-05
1988-07-06,-0.0007481403368632426,0.007017554146367693,0.0007196273591646928,-0.0004229620460544506,-0.00020773870127167073
1988-07-07,-0.0020459854823691,0.008029059843588711,0.00038907000567937997,-0.0001616095855714936,-0.0001627795175940149
1988-07-08,-0.0080375650740688,0.008130190770999449,0.00140517772968405,0.0006705377438571456,-0.0001323585527997366
1988-07-11,-0.006408743086077197,0.008786839459514315,0.0007844715256637186,0.00035597724658462647,-0.0001473441812000286
1988-07-12,-0.009888174754245391,0.007478813160229867,6.0379810440219e-05,0.00018287511277646057,-0.0002344122853198612
1988-07-13,-0.013818376353771266,0.003442181286503107,0.0010613330580250902,9.132980224930954e-05,-0.0003918042168207623
1988-07-14,-0.013935514955621904,0.0039662473049642735,0.0011967284613855482,-1.8315099399199243e-05,-0.000551310713402779
1988-07-15,-0.012330405026384687,0.0039035388708170454,0.001381175719005848,-0.0003789906128251097,0.000601724267033739
1988-07-18,-0.015987086353820214,0.0013892630616836252,-0.001165810192867072,5.683384751168502e-05,-0.00046792899824138956
1988-07-19,-0.013811539729744596,0.0014491868113219264,-0.0015247920941345904,0.0004423994815137901,-0.0003860347752443344
1988-07-20,-0.014663219236241056,0.00013523276004091182,-0.0018569383994646428,0.0005021000587171816,0.00016610233594631547
1988-07-21,-0.01688355862262616,0.0004467817140683727,-0.0012758276408735344,4.7488059996844125e-05,0.0003760123503773608
1988-07-22,-0.013751571500004736,0.0019176771896147603,-0.0010053363853166175,0.0001798570868236345,0.00030202049268358475
1988-07-25,-0.011607177551805327,0.0036152386492955,0.001115551089998287,-0.00034542949271815834,0.0003356352458150193
1988-07-26,-0.012984091044891233,0.0023918201685603356,0.0010804665641361857,-0.00019276791587384133,0.0005367776949909428
1988-07-27,-0.016498513895294838,0.0005407548308673008,0.0016661593598726434,-9.488780187139013e-05,0.000520295888136944
1988-07-28,-0.016922362905938196,0.0005750734475988074,0.001284288860965963,-0.0005447702629047765,-3.0389217518076925e-05
1988-07-29,-0.014839361451822387,0.001524485762063257,0.0013581153883681734,-0.00013671872368420726,-0.00019551262339795273
1988-08-01,-0.012028320577911145,0.003347616112879909,0.001438708961338285,-0.00014206543715512788,-0.0003311828126846116
1988-08-02,-0.008138206189692318,0.0062411486093120645,0.0012427565146857435,-1.3282165006601142e-05,5.042728013598735e-05
1988-08-03,-0.009401746455516037,0.005437562942396742,0.00019608214407617502,0.0004844790342965154,0.0004544851915472634
1988-08-04,-0.0070584409818786695,0.007384118277194444,0.0001244246792548308,0.0007801257762182425,0.0003655698093280955
1988-08-05,-0.013666395855112016,0.005521273756661622,-0.0006619465902653623,0.0005162065511546523,0.0003010701877840683
1988-08-08,-0.013915635815243074,0.0055392046589680805,-0.0010809469961030264,0.0012466236392860782,0.00032440206726175964
1988-08-09,-0.0181268320049871,0.0028879795626454785,-0.0010364581697297473,0.000995658082734472,0.00010577086634980769
1988-08-10,-0.023005629942364603,-0.002670992504987794,0.00021983569798051425,-0.0007967674927546229,0.00040903407847262116
1988-08-11,-0.02506858841421298,-0.003005614623652181,-0.000229239192734685,-0.00045574768988597067,-0.00031402261023654983
1988-08-12,-0.025592333938857716,-0.0032352553373351392,-0.00010658866267516758,-0.0004398804964053186,-0.00020105639286158812
1988-08-15,-0.02635300726097197,-0.0032750096830013683,0.00015008566406715304,-0.0003638359805865832,-0.0003301931315818447
1988-08-16,-0.02522339248205497,-0.0009431269955029607,-0.00016838179658430319,0.0001824934318754995,-0.000136080018047264
1988-08-17,-0.026446212389111566,-0.001611363812172687,-0.0003464567214213056,8.179299017111884e-05,-3.1459029121519606e-05
1988-08-18,-0.025367903310822726,-0.0008410268671426488,0.00013603300090915917,0.00024008748245441528,0.0002084440552951412
1988-08-19,-0.025242267129449665,-0.0007151533279869504,0.00012186212329372379,0.00021720418111279455,0.0001885018419011241
1988-08-22,-0.02643240256013182,-0.001459066386787377,0.0003692099697994623,-0.0001293305776539313,0.0004888831751741567
1988-08-23,-0.023846651587226184,-2.3187775177892396e-05,0.0005742198803827301,-2.4854426158510542e-05,0.00038731078475481764
1988-08-24,-0.02413075327817422,-0.0002794631085917881,0.00029023720019429207,-0.00021767932202968463,-6.51277132528486e-05
1988-08-25,-0.027224667585984415,-0.0014176502321327266,-0.00016759877315577674,-0.0003629383678620295,-0.00012105139679062776
1988-08-26,-0.025872641867165876,-0.00014472592070380015,0.0002800434744777096,-0.0004886503049659987,4.324092031866627e-05
1988-08-29,-0.02228166282759717,0.0017325741836735627,0.0012099549343246368,-0.00044296746815049304,-8.091011130140647e-05
1988-08-30,-0.020942774800384586,0.0026470088018863427,0.0013451516790624638,-0.0002193934113680914,6.258307683971705e-05
1988-08-31,-0.019856415298515215,0.002869922743913581,0.001085238103019567,0.00010433913853136407,-6.843417825226064e-05
1988-09-01,0.0194788267851094,-0.002460040654631038,0.0010214589683790395,-0.0003164587948128748,8.852936506244247e-05
1988-09-02,-0.006887353051827206,0.009630420576900278,0.0007673991631572101,0.0006165141521566996,3.0382562294946304e-05
1988-09-06,-0.00690181022715489,0.009711865791171892,0.0012301645434447527,5.162693442895829e-05,-6.023341634700638e-05
1988-09-07,-0.006715477886131872,0.009929045313967157,0.0005835393054876935,0.00025826325974647444,-0.0001845313313698846
1988-09-08,-0.007104883964191597,0.00947175118169697,0.000976251294276738,-4.2536848854759514e-05,-0.00019912610352279493
1988-09-09,-0.004356629925840345,0.01120339087634233,0.0009044916192866582,3.179077434041467e-05,-0.0003245670491477644
1988-09-12,-0.006644887473830839,0.009178755952464418,0.0008577174925152325,0.0002809467580073673,-0.00020772886765915363
1988-09-13,-0.005170516081339645,0.009817861971239555,0.0006576479818481254,-4.1455811968067356e-05,0.00016443287937454058
1988-09-14,-0.002546720059611279,0.011000736299966209,-0.0008097153995438068,-1.3751319394262121e-05,0.00028957607737785124
1988-09-15,-0.004517070482932882,0.009662066578870223,-0.0010824298977225662,-5.640492901336507e-05,0.0003328092084615014
1988-09-16,-0.005475888914209073,0.009475282440529219,-0.0007007821795496524,-3.734848144343046e-05,0.00019370571189420045
1988-09-19,-0.008012281865741225,0.007098280577317288,-0.0013898994374347102,-6.044693608195839e-05,1.0506780213610702e-05
1988-09-20,-0.008018693032002098,0.007523552512767536,-0.0010464976084894272,-1.7614916390542874e-05,-0.0001160582163352783
1988-09-21,-0.006214305148146875,0.008580829581297182,-0.0008528502053476168,-7.283028350393167e-05,-0.00023302228023238574
1988-09-22,-0.0077822374173240946,0.007651304448106978,-0.0013996072422687797,0.00016171027129308985,-0.00022421638686792632
1988-09-23,-0.008463578411331052,0.0075751611657178565,-0.0004082089367929715,-9.993806986890351e-05,-4.50257324160902e-05
1988-09-26,-0.01065650112846261,0.00642869779905929,-0.001119236498559367,0.0001018158625687031,-0.00016409587198932575
1988-09-27,-0.012291698068803108,0.005765735904522874,-0.0004171647857718569,0.00019170723869611962,-8.935603185834026e-05
1988-09-28,-0.013955187428363353,0.004158189633964718,-0.0013216716507780698,0.00032535764586325716,9.306178766827974e-05
1988-09-29,-0.010863920758512407,0.006391733274555697,-0.0014193927852304959,0.00014136832588529532,9.900815300056993e-05
1988-09-30,-0.006437004008344609,0.009781247203595751,-0.0013754254028433897,-3.466983496570094e-05,-0.00022289021472628743
1988-10-03,-0.005716753018937859,0.010518637587868196,-0.001611584541697999,0.00012061967330155262,-0.0001847839303307907
1988-10-04,-0.006665840751580483,0.00994803709241562,-0.0008773076576878702,0.0003562477420258432,-0.0003494076453265044
1988-10-05,-0.007104851990715862,0.009292251635779234,0.0011875700797792795,-0.0002810458296572943,-0.0002724343488060819
1988-10-06,-0.007476096721211761,0.009526109269641493,-0.0004981160348587879,-8.222081147805909e-05,-0.00036192667001964333
1988-10-07,-5.6536121899346996e-05,0.015145902772129398,2.7397810445472202e-05,-0.00018144821967651045,-0.0003113934795522825
1988-10-11,-0.002175307143813703,0.013098961562179042,-0.000343288873264915,0.0002150517110612682,-0.00012114466424662657
1988-10-12,-0.005799532430462866,0.009210206444675077,0.00016401412765604056,-0.0005061991527982636,-0.00012711414835491538
1988-10-13,-0.006345741565347228,0.00919215388926789,-1.3097973683000004e-05,-0.000629489545930077,-0.0003070857568282341
1988-10-14,-0.005120212983050854,0.010452011642363035,0.0005874276724972446,-0.00047662491554056104,-0.00015837288715708124
1988-10-17,-0.004910433396956467,0.011198552100357109,0.0005732667383888147,-0.00047819723268912955,-8.815545862388228e-05
1988-10-18,-0.004828744594418677,0.01130089554452222,0.00057799446170801,-0.0005974654388250212,-0.00024317364491480663
1988-10-19,-0.0070091743318195995,0.00947541696725237,0.0003088756647931342,-0.0006388137642120522,-0.00019010950371154529
1988-10-20,-0.006186094548611277,0.011982900010259676,0.0014182265484328895,3.118624979031484e-05,-0.00010735661550181604
1988-10-21,-0.007788599425961605,0.009691838893437667,0.0012472174218397104,-0.00028300458648408927,-0.00017136923716564714
1988-10-24,-0.008914048706469417,0.007734715424895865,-0.0005055645460074917,-0.000769724804952447,-4.251764072482384e-05
1988-10-25,-0.008984239047803013,0.007275446414886578,-0.0005200811518883524,0.0006600459293459875,-5.752527535017528e-05
1988-10-26,-0.007699947488276226,0.0072570836913714255,-0.0016039654504682466,0.0006441913092202452,-3.6081593207494935e-05
1988-10-27,-0.005710336736867584,0.010641708891660514,-0.0006226973709888049,0.0008116375896544451,6.544528706692852e-05
1988-10-28,-0.005760088679306071,0.012316342402889462,5.358550991390752e-05,0.0005786949447307448,0.0003165310526633319
1988-10-31,-0.005869085939009152,0.014721294899984933,0.001154316855539036,0.0006277704453382484,0.00038379391144901555
1988-11-01,-0.007557069479831452,0.012676180436998672,-0.0012375374221322716,-0.0004303301774833833,8.732664465710112e-05
1988-11-02,-0.00971626177809996,0.008553069350472559,-0.001074166386073675,-0.0004160972008777385,0.00012217619033681303
1988-11-03,-0.011906147200970243,-0.008814705409769577,-0.0015129439914089206,-0.00014971586036916862,-0.0002683807090604576
1988-11-04,-0.011976775594176415,-3.976392658406561e-05,0.001599463523265246,0.0006635097986413434,-0.00030623555538413546
1988-11-07,-0.01301332611717641,0.0023104228475501016,-0.0012411137026028009,-0.00016995098672758537,-9.68287937115228e-05
1988-11-08,-0.012940246606682495,0.002288110876665083,0.0008000716315159071,0.0005235013574859406,0.0003213863149661778
1988-11-09,-0.013326168743189828,0.0032573536248868776,0.001448122746404317,7.137573533831177e-05,-0.00033888286286748253
1988-11-10,-0.014176427375136053,0.001769832875179104,0.0014408496787223519,0.0005648873200289942,-0.00013882812770429
1988-11-14,-0.014757410014854842,-0.002426327718355834,0.0013421983484509827,8.119211226589786e-05,0.0006876678436141589
1988-11-15,-0.016125962768023,-0.001960292492032717,0.0012312370182460909,0.00011436711600690784,0.00034371221985196734
1988-11-16,-0.01719474849017832,-0.0056615015907829445,0.0012261061457594885,-0.00043827604809404397,0.000505763684577822
1988-11-17,-0.017751879039819334,-0.006595934382997054,0.0002868978071090551,-0.0002511685010748374,0.00030876882653561833
1988-11-18,-0.018246981133918826,-0.004359510490307993,-0.00031040954646371124,-0.00044474837361126174,0.00024841770661006627
1988-11-21,-0.018904440388710333,-0.002906124348549873,-0.0004922052504264596,-0.0005085407579261229,0.00016783638167857783
1988-11-22,-0.020782954604376597,-0.0026762729397901033,0.0009003759534291299,-0.0008972291742748999,0.00020084457717625432
1988-11-23,-0.02042781007970514,-0.001697940681790583,-0.000543517534737263,0.0010140519655299322,5.7148726369140646e-05
1988-11-25,-0.02324008252366558,-0.004074456905461004,-0.0008927955613221407,0.0010325537440565554,0.000175811294186089
1988-11-28,-0.022970352103604236,-0.002116168009794653,-0.001638353327886043,0.0010294586834855772,0.0001573658287843709
1988-11-29,-0.021884292936846392,-0.0009764699183037687,-0.0011734475179192693,0.0008221056271230792,0.00017648307127165862
1988-11-30,-0.018539225164020658,0.0012791520482045768,-0.0011012270163769915,0.0006970635582033936,0.0002982505787974282
1988-12-01,-0.0181475789544039,0.003961123360896212,-0.0008776228994016241,0.0012088888767816113,0.00029635244472834947
1988-12-02,-0.025374605355315327,-0.002311613119866013,-0.00019490668329419456,0.0004757576199868026,0.00024610133185508257
1988-12-05,-0.02400392501128367,0.00018106991286015884,-0.00034050028289013805,0.0004792567751884095,6.54481893927605e-05
1988-12-06,-0.01831581677953594,0.008004839799215091,-0.0009401937191381149,0.0008012671082452171,-0.00023779341334668623
1988-12-07,-0.01988257069383073,0.006071908943857625,-0.001390994391123479,0.00043867247753943007,-0.00016964457040912406
1988-12-08,-0.02160283775561713,0.006411157661331025,-0.0022438790493042055,0.0006175945909386821,-0.0003793950189590089
1988-12-09,-0.022871048370179073,0.005899653884227005,-0.0033190623981794237,8.733817085216093e-05,-0.00010184189355374085
1988-12-12,-0.023552438262206918,0.0068172841162606156,-0.003967240990839588,-0.00025875390711059803,0.0001184054032188186
1988-12-13,-0.02620043897623263,0.0045576252032864355,-0.004021552047029966,-0.0005474382388721507,-1.0831884281666546e-05
1988-12-14,-0.027045813535920237,0.0005330631017196049,-0.002426175866764012,-0.0001804690095953028,-3.16606994160396e-05
1988-12-15,-0.027381499415396693,0.00014938174762405942,-0.0017719306768750873,-0.00021528318670696297,0.00028056307062924264
1988-12-16,-0.026523725909828606,0.001029685376176234,-0.0016487131269200628,-4.99416668158178e-05,0.00011090020938838915
1988-12-19,-0.025861158511758086,0.0009233586840623709,-0.0008872183037960924,0.0001599218352254829,2.548825473465237e-05
1988-12-20,-0.02410285820358354,0.005055080281084716,-0.0012922417832198626,6.28538630587554e-05,6.831143732403521e-05
1988-12-21,-0.02342024176440923,0.0045875204056839165,-0.0010877811544283142,0.0003047482256635344,9.862975580984118e-05
1988-12-22,-0.023388025020388066,0.005293407679186562,-0.0016590734079751086,0.0005446995267401494,-0.0003958548103527768
1988-12-23,-0.023297057974320558,0.0060898787837492824,-0.00130794141974394,0.0010979021180701405,-0.00017190078006397674
1988-12-27,-0.025932974107530544,0.0038690056756486603,-0.00210770092762988,0.0005726202041987896,6.0429162076001356e-05
1988-12-28,-0.02729691011990756,0.0010826603822110506,-0.0029016808527015103,-0.00029962351324098503,-0.00047161291315067004
1988-12-29,-0.026028015212705695,0.0007935014897863727,-0.001996108456805253,-0.00042977956005261857,-3.2813382773281847e-06
1988-12-30,-0.024640164268248124,0.0011975426386822028,-0.0010209725705254279,0.00014976706824824026,-3.220021437979909e-05
1989-01-03,-0.026498367749664048,-0.0031629710169044714,-0.001366926311878929,0.0002986339094050415,6.625933688026212e-05
1989-01-04,-0.026662165002534207,-0.002303425762305901,-0.0008898558996835947,0.00045613580996299867,-0.0003186089500521775
1989-01-05,0.028642763291879487,0.002875306139155558,-0.0014911555795514104,0.0002551042787740554,6.787042709144406e-05
1989-01-06,0.028501656461671052,0.000683471214469772,-0.001694515663375798,0.00011904684146682074,3.190407433694342e-06
1989-01-09,0.028007838185651224,1.2579960542696681e-05,-0.0013650666891111773,0.0008797938067444673,-4.747846076714676e-05
1989-01-10,0.027463100466277,0.0002237037866917106,-0.0017747469647832392,0.0001130911551237867,-0.00024992948255843296
1989-01-11,0.02745377661990949,0.0002583228059169833,-0.0014329094155773295,-0.00033498062496147246,1.7679313060800202e-05
1989-01-12,0.024936872736708544,0.003083638650595701,0.0005531028559190971,0.0002922498530881345,-0.00043966042944193517
1989-01-13,0.023155435098309744,0.007173897428761517,0.000366503994643802,-0.0003756368484769618,0.0006344049849993615
1989-01-17,0.023607246505931698,0.006812118301122176,8.880311494413595e-05,-0.00041788184020522836,0.0005632296913993412
1989-01-18,0.022368361036512983,0.009000559120230544,-0.0004003007550698839,-0.00030043781800816476,0.0007958202378352385
1989-01-19,0.021742594839073502,-0.0075274671150538,-0.00025502979487373144,-0.0005456416543379817,0.0004865278674294638
1989-01-20,0.022412912292216248,0.005532497993945106,6.952035556982619e-05,-0.0003424592286571642,0.0009177320548625898
1989-01-23,0.02201653124905643,0.006387633467006489,0.0007298936665158548,-0.0005485207278270519,0.0002141057719074039
1989-01-24,-0.021266414292122157,-0.010500155535638146,0.0003841019042491174,0.00018173796669795168,6.982736343092268e-05
1989-01-25,-0.02278901030893059,-0.007750739647651277,-9.886395462639988e-05,0.0004733656246436752,9.947886325335949e-05
1989-01-26,-0.02385080617805096,-0.007771738110433345,-7.660811743389305e-05,0.00010744818794830493,0.00021675999492485774
1989-01-27,-0.02327611526733446,-0.009760635228936061,-0.0003856375853717709,0.0002942617985196936,-8.007543075741084e-05
1989-01-30,-0.02305354355861726,-0.005694872299052851,-0.00011368726430442504,3.37949955304547e-05,-1.6884388048459247e-05
1989-01-31,-0.023117677522264762,-0.00458925291901958,-6.559344807402414e-06,0.001144241727559406,0.0003481928608601581
1989-02-01,-0.022852960639381442,-0.00502393461108647,0.0003851227305922706,0.00015538860380990703,1.2765845835624283e-05
1989-02-02,-0.02294443285769169,-0.00517227720896549,0.00043049060945641064,0.0002107102726627984,2.822069201457479e-06
1989-02-03,-0.024627019228694102,-0.0035387656859144304,0.0008332861954274628,0.00031199480531956224,-0.00010270454097537594
1989-02-06,-0.024628347720202684,-0.002790153520146406,0.0010966155804699885,0.00011756866266722011,0.0001563887039202289
1989-02-07,-0.024119501702095605,-0.005220226114815924,0.0008183809435883269,-0.00010594426695920427,0.0001498211875414256
1989-02-08,-0.023742957345070693,-0.004120503006819917,0.0017213954997153725,-0.0006544891928150507,0.00011151100523208463
1989-02-09,-0.022418110334374634,0.004819122879568676,0.0004298612251307332,-0.0007887477920015843,0.00018514590910380293
1989-02-10,-0.023105604152800913,0.007852056109258444,0.0006368607981508683,-0.0002574537277272395,0.0005736468372631838
1989-02-13,-0.02336317345295844,0.0079438341940656,0.0007375608680354111,-3.0450979547481764e-05,0.0003555461909154796
1989-02-14,-0.023489067566943213,0.009474417988933042,0.0008354027222365746,-0.00019244744880348233,0.00022787360407352988
1989-02-15,-0.023330273306740833,0.008342673113038844,0.0006636123959349073,-0.0002234440233535905,0.0001817165365107943
1989-02-16,-0.02331217478149186,0.006412211854104672,-0.0001280879349273773,0.00013708096399960533,0.00044253963875701477
1989-02-17,-0.02306028232735101,0.005535507546569918,-0.0001584473841575488,0.0004010650475195581,0.0003830290021951807
1989-02-21,-0.023453682482673925,0.005368905915209251,-0.0007367446040779043,0.0011024198584942831,0.0002936864038755975
1989-02-22,-0.02440728876046687,0.008663706460821407,-0.0007426396135584113,0.0009521300786918322,0.0003190993945690196
1989-02-23,-0.026324044980348148,0.010465371949344942,-0.00044769404199988165,0.00029783254577129333,-0.0002708345719527258
1989-02-24,-0.0270592794531111,0.010257175217423704,-0.0005901774990718471,0.0007452640421627149,-0.0001122627263594779
1989-02-27,-0.026280838454490252,0.00898109403345727,-0.0005107567069955491,0.0007570462173268406,8.81476441133653e-05
1989-02-28,-0.025096502179655554,0.006685240808032523,-0.00022818749317274649,0.00021595787182169683,-9.90780897365557e-05
1989-03-01,-0.024770737528915898,0.008388588753480457,-0.0005717373405233045,0.0006601964766575496,-0.0001954857977825358
1989-03-02,-0.024339448916595778,0.005161048164692964,-0.00016716036549122492,0.00022846383301626172,-0.0003291547317361655
1989-03-03,-0.023836209586575226,0.005021627729736617,-0.0005379089875760575,0.0007243216522914092,-2.9918351431754663e-05
1989-03-06,-0.022850229486703448,0.0025918157578610117,-0.00013121910474795436,0.00042661607473167386,-2.54374243202583e-05
1989-03-07,-0.022992358788914327,0.002507680733444719,-0.00011235231868858206,0.0007421055621503563,0.00019347468825797309
1989-03-08,-0.0230578062945305,0.0003043325113613476,-0.00018198324190787105,0.0006478772507054731,0.0001625876412654709
1989-03-09,-0.022983847982981503,0.00119308687001203,0.000260563525449356,0.00029273025614380056,0.0003987788908717811
1989-03-10,-0.02657203896461091,0.004932219564858044,-0.000657665177421358,-0.0003597718403124117,0.0007036801059862703
1989-03-13,-0.026226452008708746,-0.004703176278764739,-2.5917573104391935e-05,0.0006837830696290485,0.0006940524173991163
1989-03-14,-0.025690071138868273,-0.0032125550038304244,0.0005835382763548758,0.0003144422508040289,0.0005541739303613681
1989-03-15,-0.025150049826362264,-0.0028910710066059634,-0.0008168350827339401,0.0001212939204500079,0.0004282713532417576
1989-03-16,-0.024473707872574274,-0.0022253817784510846,0.0006624488933068889,-0.00016721057170496423,0.0003550067446061257
1989-03-17,-0.029057492450753064,-0.010557665716019161,-0.0007001244325088294,-0.00028500567160433173,-0.00033201988708909415
1989-03-20,-0.03134697825592647,-0.009821431116577886,-0.00013103664714893748,5.300447279366419e-05,-0.0005839113220305726
1989-03-21,-0.032104768460167764,-0.008084895536501406,-0.00012147512855530118,-0.0006034187612039502,-0.0005605425170554306
1989-03-22,-0.029048378326621584,-0.005182624578216622,-0.0007746712769344574,-0.0007374935627498472,-0.00016234153939424702
1989-03-23,-0.02865197006535611,-0.003803384370938529,-0.0006806022139978247,-0.0005297413573177827,-0.00013878063148715675
1989-03-27,-0.029301378773007,-0.003355468115066582,-0.0005282845769913225,-0.00032175224834473455,0.00022638841444183957
1989-03-28,-0.029102006155771083,-0.0014735956203871937,-0.0009143370320918763,-0.0002869813266605328,0.00010599831968531804
1989-03-29,-0.02728732635702391,0.0008921970744618014,-0.0008288773580372888,-0.000366519873595263,6.698506698259876e-05
1989-03-30,-0.026691658164380593,0.0012117708406704742,-0.0008194633996479624,0.00012110383118996886,0.00015180393080223997
1989-03-31,-0.025031062971748536,0.002498124881089901,-0.0010108764398489053,8.722448908203388e-05,-5.1699452558072445e-05
1989-04-03,-0.020870635693644626,0.003906080382053526,-0.0017262432525465663,0.0005124627696046942,-0.0002873130540921995
1989-04-04,-0.018964007021616276,0.005573993001659849,0.0014212512440823365,-0.0003728596783475393,-0.00014225903167476553
1989-04-05,-0.018656075581599978,0.005793174522009231,0.000816302181366991,-0.0004636867726629456,-0.0002536699504668631
1989-04-06,-0.020135059468553984,0.004957565742305357,-0.0011750858620050361,0.00015128884582135877,-0.0008334217538294301
1989-04-07,-0.021190321155862155,0.001329271174216323,0.001395434755671689,0.000804950461615677,-0.0006100637150033604
1989-04-10,-0.02098898206231574,0.0016890128407614704,0.0008983708008280657,0.000895980909184998,-0.00015896952135013528
1989-04-11,-0.02080665449278047,0.0016380533401296332,0.000993612806289235,0.0008072602902860593,0.00017433943684995652
1989-04-12,-0.02114834953172022,0.0009576204444681972,0.00048692921651095943,0.0005457220590168799,-3.356233757270026e-05
1989-04-13,-0.022437165913664646,-0.0013189860197014207,-0.00041746914281831594,-0.00044874713245026364,-7.643058456185763e-05
1989-04-14,-0.016791611288312115,0.004208400477399113,0.000691105002339279,-0.00014650008802071597,4.952938096379001e-05
