Security,LT02TRUU Index,
1/8/2018,346.46,346.46
1/5/2018,346.41,346.41
1/4/2018,346.63,346.63
1/3/2018,346.89,346.89
1/2/2018,346.86,346.86
12/29/2017,347.33,347.33
12/28/2017,346.97,346.97
12/27/2017,347.12,347.12
12/26/2017,346.67,346.67
12/22/2017,346.49,346.49
12/21/2017,346.62,346.62
12/20/2017,346.67,346.67
12/19/2017,346.88,346.88
12/18/2017,347.46,347.46
12/15/2017,347.48,347.48
12/14/2017,347.85,347.85
12/13/2017,348.09,348.09
12/12/2017,347.31,347.31
12/11/2017,347.43,347.43
12/8/2017,347.56,347.56
12/7/2017,347.53,347.53
12/6/2017,347.76,347.76
12/5/2017,347.34,347.34
12/4/2017,347.4,347.4
12/1/2017,347.78,347.78
11/30/2017,347.45,347.45
11/29/2017,348.07,348.07
11/28/2017,348.33,348.33
11/27/2017,348.46,348.46
11/24/2017,348.21,348.21
11/22/2017,348.42,348.42
11/21/2017,347.65,347.65
11/20/2017,347.88,347.88
11/17/2017,348.23,348.23
11/16/2017,348.25,348.25
11/15/2017,348.56,348.56
11/14/2017,348.26,348.26
11/13/2017,348.17,348.17
11/10/2017,348.4,348.4
11/9/2017,348.96,348.96
11/8/2017,348.94,348.94
11/7/2017,349.14,349.14
11/6/2017,349.12,349.12
11/3/2017,348.86,348.86
11/2/2017,348.94,348.94
11/1/2017,348.66,348.66
10/31/2017,348.85,348.85
10/30/2017,348.99,348.99
10/27/2017,348.39,348.39
10/26/2017,348.08,348.08
10/25/2017,348.23,348.23
10/24/2017,348.55,348.55
10/23/2017,348.74,348.74
10/20/2017,348.5,348.5
10/19/2017,348.99,348.99
10/18/2017,348.8,348.8
10/17/2017,349.08,349.08
10/16/2017,349.1,349.1
10/13/2017,349.7,349.7
10/12/2017,349.28,349.28
10/11/2017,349.14,349.14
10/10/2017,349.28,349.28
10/6/2017,348.92,348.92
10/5/2017,349.17,349.17
10/4/2017,349.43,349.43
10/3/2017,349.43,349.43
10/2/2017,349.27,349.27
9/29/2017,349.37,349.37
9/28/2017,349.75,349.75
9/27/2017,349.44,349.44
9/26/2017,350.06,350.06
9/25/2017,350.21,350.21
9/22/2017,349.73,349.73
9/21/2017,349.54,349.54
9/20/2017,349.57,349.57
9/19/2017,350.19,350.19
9/18/2017,350.3,350.3
9/15/2017,350.46,350.46
9/14/2017,350.71,350.71
9/13/2017,350.91,350.91
9/12/2017,351.19,351.19
9/11/2017,351.68,351.68
9/8/2017,352.37,352.37
9/7/2017,352.35,352.35
9/6/2017,351.78,351.78
9/5/2017,352.22,352.22
9/1/2017,351.04,351.04
8/31/2017,351.41,351.41
8/30/2017,351.19,351.19
8/29/2017,351.38,351.38
8/28/2017,351.06,351.06
8/25/2017,350.79,350.79
8/24/2017,350.6,350.6
8/23/2017,350.9,350.9
8/22/2017,350.44,350.44
8/21/2017,350.83,350.83
8/18/2017,350.57,350.57
8/17/2017,350.59,350.59
8/16/2017,350.32,350.32
8/15/2017,349.86,349.86
8/14/2017,350.45,350.45
8/11/2017,350.78,350.78
8/10/2017,350.19,350.19
8/9/2017,350.02,350.02
8/8/2017,349.55,349.55
8/7/2017,349.76,349.76
8/4/2017,349.59,349.59
8/3/2017,349.97,349.97
8/2/2017,349.57,349.57
8/1/2017,349.8,349.8
7/31/2017,349.43,349.43
7/28/2017,349.4,349.4
7/27/2017,349.25,349.25
7/26/2017,349.44,349.44
7/25/2017,348.59,348.59
7/24/2017,349.32,349.32
7/21/2017,349.54,349.54
7/20/2017,349.25,349.25
7/19/2017,349.22,349.22
7/18/2017,349.21,349.21
7/17/2017,348.87,348.87
7/14/2017,348.69,348.69
7/13/2017,348.35,348.35
7/12/2017,348.51,348.51
7/11/2017,348,348
7/10/2017,347.8,347.8
7/7/2017,347.39,347.39
7/6/2017,347.54,347.54
7/5/2017,347.7,347.7
7/3/2017,347.62,347.62
6/30/2017,348.16,348.16
6/29/2017,348.55,348.55
6/28/2017,348.9,348.9
6/27/2017,348.7,348.7
6/26/2017,349.28,349.28
6/23/2017,349.22,349.22
6/22/2017,349.13,349.13
6/21/2017,348.97,348.97
6/20/2017,349.02,349.02
6/19/2017,348.66,348.66
6/16/2017,349.2,349.2
6/15/2017,348.95,348.95
6/14/2017,349.36,349.36
6/13/2017,348.74,348.74
6/12/2017,348.74,348.74
6/9/2017,348.85,348.85
6/8/2017,348.99,348.99
6/7/2017,349.13,349.13
6/6/2017,349.51,349.51
6/5/2017,349.16,349.16
6/2/2017,349.38,349.38
6/1/2017,348.84,348.84
5/31/2017,349.04,349.04
5/30/2017,348.91,348.91
5/26/2017,348.48,348.48
5/25/2017,348.47,348.47
5/24/2017,348.33,348.33
5/23/2017,347.96,347.96
5/22/2017,348.42,348.42
5/19/2017,348.44,348.44
5/18/2017,348.57,348.57
5/17/2017,348.9,348.9
5/16/2017,347.66,347.66
5/15/2017,347.56,347.56
5/12/2017,347.57,347.57
5/11/2017,346.6,346.6
5/10/2017,346.43,346.43
5/9/2017,346.42,346.42
5/8/2017,346.82,346.82
5/5/2017,346.99,346.99
5/4/2017,346.99,346.99
5/3/2017,347.43,347.43
5/2/2017,347.84,347.84
5/1/2017,347.4,347.4
4/28/2017,347.74,347.74
4/27/2017,347.71,347.71
4/26/2017,347.46,347.46
4/25/2017,347.21,347.21
4/24/2017,347.8,347.8
4/21/2017,348.27,348.27
4/20/2017,348.1,348.1
4/19/2017,348.62,348.62
4/18/2017,348.84,348.84
4/17/2017,348.01,348.01
4/13/2017,348.07,348.07
4/12/2017,347.2,347.2
4/11/2017,347.14,347.14
4/10/2017,346.25,346.25
4/7/2017,346.04,346.04
4/6/2017,346.7,346.7
4/5/2017,346.6,346.6
4/4/2017,346.48,346.48
4/3/2017,346.46,346.46
3/31/2017,345.78,345.78
3/30/2017,345.34,345.34
3/29/2017,345.56,345.56
3/28/2017,345.18,345.18
3/27/2017,345.76,345.76
3/24/2017,345.5,345.5
3/23/2017,345.33,345.33
3/22/2017,345.45,345.45
3/21/2017,345.03,345.03
3/20/2017,344.59,344.59
3/17/2017,344.18,344.18
3/16/2017,344.03,344.03
3/15/2017,344.17,344.17
3/14/2017,342.85,342.85
3/13/2017,342.77,342.77
3/10/2017,342.99,342.99
3/9/2017,342.7,342.7
3/8/2017,343.11,343.11
3/7/2017,343.53,343.53
3/6/2017,343.88,343.88
3/3/2017,343.8,343.8
3/2/2017,343.59,343.59
3/1/2017,344.09,344.09
2/28/2017,345.53,345.53
2/27/2017,345.69,345.69
2/24/2017,346.51,346.51
2/23/2017,345.66,345.66
2/22/2017,345.18,345.18
2/21/2017,345.08,345.08
2/17/2017,345.07,345.07
2/16/2017,344.66,344.66
2/15/2017,343.84,343.84
2/14/2017,344.34,344.34
2/13/2017,344.96,344.96
2/10/2017,345.18,345.18
2/9/2017,345.39,345.39
2/8/2017,346.02,346.02
2/7/2017,345.67,345.67
2/6/2017,345.58,345.58
2/3/2017,344.54,344.54
2/2/2017,344.69,344.69
2/1/2017,344.59,344.59
1/31/2017,344.79,344.79
1/30/2017,344.47,344.47
1/27/2017,344.36,344.36
1/26/2017,344.13,344.13
1/25/2017,343.68,343.68
1/24/2017,344.23,344.23
1/23/2017,345.03,345.03
1/20/2017,344.1,344.1
1/19/2017,343.8,343.8
1/18/2017,344.59,344.59
1/17/2017,345.32,345.32
1/13/2017,344.5,344.5
1/12/2017,344.69,344.69
1/11/2017,344.56,344.56
1/10/2017,344.48,344.48
1/9/2017,344.44,344.44
1/6/2017,343.86,343.86
1/5/2017,344.66,344.66
1/4/2017,343.63,343.63
1/3/2017,343.69,343.69
12/30/2016,343.94,343.94
12/29/2016,343.5,343.5
12/28/2016,342.83,342.83
12/27/2016,342.13,342.13
12/23/2016,342.37,342.37
12/22/2016,342.28,342.28
12/21/2016,342.31,342.31
12/20/2016,342.04,342.04
12/19/2016,342.19,342.19
12/16/2016,341.64,341.64
12/15/2016,341.61,341.61
12/14/2016,342.43,342.43
12/13/2016,343.51,343.51
12/12/2016,343.84,343.84
12/9/2016,343.78,343.78
12/8/2016,344.5,344.5
12/7/2016,344.61,344.61
12/6/2016,344.07,344.07
12/5/2016,343.96,343.96
12/2/2016,344.11,344.11
12/1/2016,343.26,343.26
11/30/2016,343.96,343.96
11/29/2016,344.54,344.54
11/28/2016,344.26,344.26
11/25/2016,343.68,343.68
11/23/2016,343.76,343.76
11/22/2016,344.51,344.51
11/21/2016,344.27,344.27
11/18/2016,344.41,344.41
11/17/2016,345.09,345.09
11/16/2016,345.46,345.46
11/15/2016,345.43,345.43
11/14/2016,345.81,345.81
11/10/2016,347.3,347.3
11/9/2016,347.96,347.96
11/8/2016,349.61,349.61
11/7/2016,350.21,350.21
11/4/2016,350.74,350.74
11/3/2016,350.49,350.49
11/2/2016,350.42,350.42
11/1/2016,350.13,350.13
10/31/2016,349.79,349.79
10/28/2016,349.58,349.58
10/27/2016,349.3,349.3
10/26/2016,349.72,349.72
10/25/2016,349.98,349.98
10/24/2016,349.99,349.99
10/21/2016,350.2,350.2
10/20/2016,350.2,350.2
10/19/2016,350.31,350.31
10/18/2016,350.28,350.28
10/17/2016,349.98,349.98
10/14/2016,349.57,349.57
10/13/2016,349.86,349.86
10/12/2016,349.25,349.25
10/11/2016,349.39,349.39
10/7/2016,349.65,349.65
10/6/2016,349.56,349.56
10/5/2016,349.89,349.89
10/4/2016,350.28,350.28
10/3/2016,350.78,350.78
9/30/2016,351.19,351.19
9/29/2016,351.68,351.68
9/28/2016,351.48,351.48
9/27/2016,351.58,351.58
9/26/2016,351.36,351.36
9/23/2016,350.99,350.99
9/22/2016,350.7,350.7
9/21/2016,350.39,350.39
9/20/2016,350.41,350.41
9/19/2016,350.37,350.37
9/16/2016,350.3,350.3
9/15/2016,350.66,350.66
9/14/2016,350.46,350.46
9/13/2016,349.66,349.66
9/12/2016,350.28,350.28
9/9/2016,349.96,349.96
9/8/2016,350.4,350.4
9/7/2016,351.24,351.24
9/6/2016,351.24,351.24
9/2/2016,350.28,350.28
9/1/2016,350.36,350.36
8/31/2016,350.35,350.35
8/30/2016,350.26,350.26
8/29/2016,350.33,350.33
8/26/2016,349.56,349.56
8/25/2016,350.62,350.62
8/24/2016,350.88,350.88
8/23/2016,350.89,350.89
8/22/2016,351.01,351.01
8/19/2016,350.62,350.62
8/18/2016,351.31,351.31
8/17/2016,350.81,350.81
8/16/2016,350.69,350.69
8/15/2016,351.05,351.05
8/12/2016,351.36,351.36
8/11/2016,350.69,350.69
8/10/2016,351.73,351.73
8/9/2016,351.23,351.23
8/8/2016,350.83,350.83
8/5/2016,350.89,350.89
8/4/2016,352.27,352.27
8/3/2016,351.72,351.72
8/2/2016,351.66,351.66
8/1/2016,351.86,351.86
7/29/2016,352.12,352.12
7/28/2016,351.29,351.29
7/27/2016,351.2,351.2
7/26/2016,350.56,350.56
7/25/2016,350.55,350.55
7/22/2016,350.78,350.78
7/21/2016,351.03,351.03
7/20/2016,350.55,350.55
7/19/2016,350.87,350.87
7/18/2016,350.69,350.69
7/15/2016,350.42,350.42
7/14/2016,351.13,351.13
7/13/2016,351.59,351.59
7/12/2016,351.26,351.26
7/11/2016,351.95,351.95
7/8/2016,352.84,352.84
7/7/2016,352.86,352.86
7/6/2016,352.82,352.82
7/5/2016,353.16,353.16
7/1/2016,352.23,352.23
6/30/2016,352.2,352.2
6/29/2016,352,352
6/28/2016,352.26,352.26
6/27/2016,352.35,352.35
6/24/2016,351.22,351.22
6/23/2016,349.14,349.14
6/22/2016,349.77,349.77
6/21/2016,349.57,349.57
6/20/2016,349.93,349.93
6/17/2016,350.43,350.43
6/16/2016,350.96,350.96
6/15/2016,350.74,350.74
6/14/2016,350.25,350.25
6/13/2016,350.22,350.22
6/10/2016,349.7,349.7
6/9/2016,349.11,349.11
6/8/2016,348.82,348.82
6/7/2016,348.84,348.84
6/6/2016,348.71,348.71
6/3/2016,348.76,348.76
6/2/2016,347.04,347.04
6/1/2016,346.69,346.69
5/31/2016,347.03,347.03
5/27/2016,346.96,346.96
5/26/2016,347.18,347.18
5/25/2016,346.42,346.42
5/24/2016,346.48,346.48
5/23/2016,346.73,346.73
5/20/2016,346.76,346.76
5/19/2016,346.74,346.74
5/18/2016,346.24,346.24
5/17/2016,347.86,347.86
5/16/2016,348.17,348.17
5/13/2016,348.79,348.79
5/12/2016,348.44,348.44
5/11/2016,348.97,348.97
5/10/2016,348.89,348.89
5/9/2016,348.94,348.94
5/6/2016,348.48,348.48
5/5/2016,348.77,348.77
5/4/2016,348.31,348.31
5/3/2016,348.07,348.07
5/2/2016,347.27,347.27
4/29/2016,347.77,347.77
4/28/2016,347.47,347.47
4/27/2016,346.94,346.94
4/26/2016,346.18,346.18
4/25/2016,346.44,346.44
4/22/2016,346.56,346.56
4/21/2016,346.77,346.77
4/20/2016,346.94,346.94
4/19/2016,347.86,347.86
4/18/2016,348.16,348.16
4/15/2016,348.32,348.32
4/14/2016,347.91,347.91
4/13/2016,348.22,348.22
4/12/2016,348.23,348.23
4/11/2016,348.95,348.95
4/8/2016,348.84,348.84
4/7/2016,349.1,349.1
4/6/2016,348.3,348.3
4/5/2016,348.49,348.49
4/4/2016,347.95,347.95
4/1/2016,347.67,347.67
3/31/2016,348.02,348.02
3/30/2016,347.37,347.37
3/29/2016,346.97,346.97
3/28/2016,345.89,345.89
3/24/2016,345.62,345.62
3/23/2016,345.89,345.89
3/22/2016,345.11,345.11
3/21/2016,345.49,345.49
3/18/2016,345.99,345.99
3/17/2016,345.4,345.4
3/16/2016,344.99,344.99
3/15/2016,343.83,343.83
3/14/2016,343.91,343.91
3/11/2016,343.81,343.81
3/10/2016,344.34,344.34
3/9/2016,344.95,344.95
3/8/2016,345.4,345.4
3/7/2016,344.61,344.61
3/4/2016,344.96,344.96
3/3/2016,345.69,345.69
3/2/2016,345.45,345.45
3/1/2016,345.75,345.75
2/29/2016,346.97,346.97
2/26/2016,346.67,346.67
2/25/2016,347.88,347.88
2/24/2016,347.12,347.12
2/23/2016,347.08,347.08
2/22/2016,346.76,346.76
2/19/2016,346.91,346.91
2/18/2016,347.14,347.14
2/17/2016,346.44,346.44
2/16/2016,346.96,346.96
2/12/2016,347.16,347.16
2/11/2016,348.31,348.31
2/10/2016,347.73,347.73
2/9/2016,347.62,347.62
2/8/2016,347.75,347.75
2/5/2016,346.5,346.5
2/4/2016,346.57,346.57
2/3/2016,346.25,346.25
2/2/2016,346.08,346.08
2/1/2016,344.81,344.81
1/29/2016,345.47,345.47
1/28/2016,344.58,344.58
1/27/2016,344.24,344.24
1/26/2016,344.12,344.12
1/25/2016,343.73,343.73
1/22/2016,343.52,343.52
1/21/2016,344.06,344.06
1/20/2016,344.22,344.22
1/19/2016,343.48,343.48
1/15/2016,343.62,343.62
1/14/2016,342.82,342.82
1/13/2016,342.84,342.84
1/12/2016,342.5,342.5
1/11/2016,341.98,341.98
1/8/2016,341.88,341.88
1/7/2016,341.45,341.45
1/6/2016,340.9,340.9
1/5/2016,339.97,339.97
1/4/2016,339.85,339.85
12/31/2015,339.44,339.44
12/30/2015,339.07,339.07
12/29/2015,338.93,338.93
12/28/2015,339.69,339.69
12/24/2015,339.62,339.62
12/23/2015,339.56,339.56
12/22/2015,339.73,339.73
12/21/2015,340.23,340.23
12/18/2015,340.06,340.06
12/17/2015,339.45,339.45
12/16/2015,339.3,339.3
12/15/2015,339.88,339.88
12/14/2015,340.46,340.46
12/11/2015,341.46,341.46
12/10/2015,340.1,340.1
12/9/2015,340.62,340.62
12/8/2015,340.03,340.03
12/7/2015,340.09,340.09
12/4/2015,339.58,339.58
12/3/2015,339.22,339.22
12/2/2015,340.43,340.43
12/1/2015,340.9,340.9
11/30/2015,340.19,340.19
11/27/2015,340.23,340.23
11/25/2015,340.06,340.06
11/24/2015,340.02,340.02
11/23/2015,339.85,339.85
11/20/2015,339.77,339.77
11/19/2015,339.93,339.93
11/18/2015,339.87,339.87
11/17/2015,340.08,340.08
11/16/2015,340.1,340.1
11/13/2015,339.81,339.81
11/12/2015,339.21,339.21
11/10/2015,339.35,339.35
11/9/2015,338.85,338.85
11/6/2015,338.82,338.82
11/5/2015,339.96,339.96
11/4/2015,340.05,340.05
11/3/2015,340.69,340.69
11/2/2015,341.04,341.04
10/30/2015,341.49,341.49
10/29/2015,341.47,341.47
10/28/2015,342.11,342.11
10/27/2015,343.44,343.44
10/26/2015,342.92,342.92
10/23/2015,342.7,342.7
10/22/2015,343.57,343.57
10/21/2015,343.35,343.35
10/20/2015,343.03,343.03
10/19/2015,343.58,343.58
10/16/2015,343.48,343.48
10/15/2015,343.64,343.64
10/14/2015,344.33,344.33
10/13/2015,343.23,343.23
10/9/2015,342.6,342.6
10/8/2015,342.76,342.76
10/7/2015,343.13,343.13
10/6/2015,343.54,343.54
10/5/2015,343.37,343.37
10/2/2015,344.05,344.05
10/1/2015,342.93,342.93
9/30/2015,342.9,342.9
9/29/2015,342.85,342.85
9/28/2015,342.27,342.27
9/25/2015,341.56,341.56
9/24/2015,341.97,341.97
9/23/2015,341.75,341.75
9/22/2015,341.9,341.9
9/21/2015,341.06,341.06
9/18/2015,341.77,341.77
9/17/2015,341.1,341.1
9/16/2015,339.55,339.55
9/15/2015,339.69,339.69
9/14/2015,340.86,340.86
9/11/2015,340.82,340.82
9/10/2015,340.27,340.27
9/9/2015,340.44,340.44
9/8/2015,340.31,340.31
9/4/2015,340.93,340.93
9/3/2015,340.68,340.68
9/2/2015,340.2,340.2
9/1/2015,340.43,340.43
8/31/2015,339.97,339.97
8/28/2015,340.23,340.23
8/27/2015,340.85,340.85
8/26/2015,341,341
8/25/2015,340.87,340.87
8/24/2015,342.27,342.27
8/21/2015,341.29,341.29
8/20/2015,340.61,340.61
8/19/2015,340.56,340.56
8/18/2015,339.54,339.54
8/17/2015,339.79,339.79
8/14/2015,339.23,339.23
8/13/2015,339.53,339.53
8/12/2015,340.39,340.39
8/11/2015,340.1,340.1
8/10/2015,338.92,338.92
8/7/2015,339.26,339.26
8/6/2015,339,339
8/5/2015,338.62,338.62
8/4/2015,339.21,339.21
8/3/2015,340.26,340.26
7/31/2015,339.84,339.84
7/30/2015,338.91,338.91
7/29/2015,339.11,339.11
7/28/2015,339.32,339.32
7/27/2015,339.53,339.53
7/24/2015,338.84,338.84
7/23/2015,338.63,338.63
7/22/2015,338.28,338.28
7/21/2015,338.36,338.36
7/20/2015,337.86,337.86
7/17/2015,338.3,338.3
7/16/2015,338.53,338.53
7/15/2015,338.92,338.92
7/14/2015,338.43,338.43
7/13/2015,337.94,337.94
7/10/2015,338.18,338.18
7/9/2015,339.46,339.46
7/8/2015,340.36,340.36
7/7/2015,339.89,339.89
7/6/2015,339.57,339.57
7/2/2015,338.4,338.4
7/1/2015,337.6,337.6
6/30/2015,338.52,338.52
6/29/2015,338.58,338.58
6/26/2015,336.97,336.97
6/25/2015,337.57,337.57
6/24/2015,337.75,337.75
6/23/2015,337.38,337.38
6/22/2015,337.83,337.83
6/19/2015,338.7,338.7
6/18/2015,337.98,337.98
6/17/2015,338.09,338.09
6/16/2015,337.47,337.47
6/15/2015,337.08,337.08
6/12/2015,336.62,336.62
6/11/2015,336.71,336.71
6/10/2015,335.99,335.99
6/9/2015,336.59,336.59
6/8/2015,336.9,336.9
6/5/2015,336.38,336.38
6/4/2015,337.63,337.63
6/3/2015,337.1,337.1
6/2/2015,337.93,337.93
6/1/2015,338.49,338.49
5/29/2015,339.52,339.52
5/28/2015,339.04,339.04
5/27/2015,338.57,338.57
5/26/2015,338.66,338.66
5/22/2015,337.97,337.97
5/21/2015,338.82,338.82
5/20/2015,338.32,338.32
5/19/2015,337.86,337.86
5/18/2015,338.51,338.51
5/15/2015,339.29,339.29
5/14/2015,338.79,338.79
5/13/2015,338.1,338.1
5/12/2015,337.81,337.81
5/11/2015,337.57,337.57
5/8/2015,338.63,338.63
5/7/2015,337.78,337.78
5/6/2015,337.59,337.59
5/5/2015,337.96,337.96
5/4/2015,338.5,338.5
5/1/2015,338.36,338.36
4/30/2015,339.14,339.14
4/29/2015,339.32,339.32
4/28/2015,339.68,339.68
4/27/2015,340.1,340.1
4/24/2015,340.31,340.31
4/23/2015,339.86,339.86
4/22/2015,339.44,339.44
4/21/2015,340.01,340.01
4/20/2015,340.15,340.15
4/17/2015,340.5,340.5
4/16/2015,340.56,340.56
4/15/2015,340.13,340.13
4/14/2015,339.87,339.87
4/13/2015,339.38,339.38
4/10/2015,338.98,338.98
4/9/2015,339.12,339.12
4/8/2015,339.79,339.79
4/7/2015,339.88,339.88
4/6/2015,340.16,340.16
4/3/2015,340.7,340.7
4/2/2015,339.56,339.56
4/1/2015,339.78,339.78
3/31/2015,339.19,339.19
3/30/2015,338.64,338.64
3/27/2015,338.63,338.63
3/26/2015,337.91,337.91
3/25/2015,338.55,338.55
3/24/2015,338.97,338.97
3/23/2015,338.63,338.63
3/20/2015,338.34,338.34
3/19/2015,337.57,337.57
3/18/2015,338.28,338.28
3/17/2015,336.49,336.49
3/16/2015,336.4,336.4
3/13/2015,336.19,336.19
3/12/2015,336.25,336.25
3/11/2015,335.75,335.75
3/10/2015,335.79,335.79
3/9/2015,335.23,335.23
3/6/2015,334.66,334.66
3/5/2015,336.17,336.17
3/4/2015,335.78,335.78
3/3/2015,335.53,335.53
3/2/2015,335.95,335.95
2/27/2015,336.83,336.83
2/26/2015,336.47,336.47
2/25/2015,337.22,337.22
2/24/2015,337.31,337.31
2/23/2015,336.21,336.21
2/20/2015,335.44,335.44
2/19/2015,335.82,335.82
2/18/2015,336.36,336.36
2/17/2015,335.1,335.1
2/13/2015,336.28,336.28
2/12/2015,336.44,336.44
2/11/2015,336.15,336.15
2/10/2015,336.16,336.16
2/9/2015,336.46,336.46
2/6/2015,336.69,336.69
2/5/2015,338.84,338.84
2/4/2015,338.96,338.96
2/3/2015,339.07,339.07
2/2/2015,340.18,340.18
1/30/2015,340.15,340.15
1/29/2015,339.01,339.01
1/28/2015,339.35,339.35
1/27/2015,338.29,338.29
1/26/2015,338.05,338.05
1/23/2015,338.33,338.33
1/22/2015,337.72,337.72
1/21/2015,338.21,338.21
1/20/2015,338.73,338.73
1/16/2015,338.82,338.82
1/15/2015,339.67,339.67
1/14/2015,338.64,338.64
1/13/2015,337.85,337.85
1/12/2015,337.43,337.43
1/9/2015,336.7,336.7
1/8/2015,336.03,336.03
1/7/2015,336.24,336.24
1/6/2015,335.94,335.94
1/5/2015,335.07,335.07
1/2/2015,334.52,334.52
12/31/2014,334.09,334.09
12/30/2014,333.73,333.73
12/29/2014,333.38,333.38
12/26/2014,332.79,332.79
12/24/2014,332.79,332.79
12/23/2014,332.89,332.89
12/22/2014,333.69,333.69
12/19/2014,333.76,333.76
12/18/2014,333.76,333.76
12/17/2014,334.17,334.17
12/16/2014,335.32,335.32
12/15/2014,334.72,334.72
12/12/2014,335.34,335.34
12/11/2014,334.39,334.39
12/10/2014,334.85,334.85
12/9/2014,334.1,334.1
12/8/2014,333.62,333.62
12/5/2014,333.42,333.42
12/4/2014,334.79,334.79
12/3/2014,334.51,334.51
12/2/2014,334.72,334.72
12/1/2014,335.51,335.51
11/28/2014,335.66,335.66
11/26/2014,335.11,335.11
11/25/2014,334.86,334.86
11/24/2014,334.45,334.45
11/21/2014,334.29,334.29
11/20/2014,334.13,334.13
11/19/2014,333.86,333.86
11/18/2014,334.16,334.16
11/17/2014,333.95,333.95
11/14/2014,334.13,334.13
11/13/2014,333.9,333.9
11/12/2014,333.62,333.62
11/10/2014,333.54,333.54
11/7/2014,334.08,334.08
11/6/2014,333.24,333.24
11/5/2014,333.56,333.56
11/4/2014,333.53,333.53
11/3/2014,333.54,333.54
10/31/2014,333.74,333.74
10/30/2014,334.11,334.11
10/29/2014,333.82,333.82
10/28/2014,334.96,334.96
10/27/2014,335.14,335.14
10/24/2014,334.95,334.95
10/23/2014,334.91,334.91
10/22/2014,335.46,335.46
10/21/2014,335.8,335.8
10/20/2014,335.87,335.87
10/17/2014,335.49,335.49
10/16/2014,336.08,336.08
10/15/2014,336.79,336.79
10/14/2014,335.15,335.15
10/10/2014,333.81,333.81
10/9/2014,333.66,333.66
10/8/2014,333.6,333.6
10/7/2014,332.71,332.71
10/6/2014,332.04,332.04
10/3/2014,331.43,331.43
10/2/2014,331.94,331.94
10/1/2014,332.13,332.13
9/30/2014,330.94,330.94
9/29/2014,331.02,331.02
9/26/2014,330.64,330.64
9/25/2014,331.15,331.15
9/24/2014,330.53,330.53
9/23/2014,330.9,330.9
9/22/2014,330.62,330.62
9/19/2014,330.14,330.14
9/18/2014,329.95,329.95
9/17/2014,330.45,330.45
9/16/2014,330.86,330.86
9/15/2014,330.55,330.55
9/12/2014,330.21,330.21
9/11/2014,330.57,330.57
9/10/2014,330.51,330.51
9/9/2014,330.71,330.71
9/8/2014,331.29,331.29
9/5/2014,331.59,331.59
9/4/2014,331.25,331.25
9/3/2014,331.51,331.51
9/2/2014,331.5,331.5
8/29/2014,332.17,332.17
8/28/2014,332.03,332.03
8/27/2014,331.77,331.77
8/26/2014,331.52,331.52
8/25/2014,331.33,331.33
8/22/2014,331.41,331.41
8/21/2014,331.81,331.81
8/20/2014,331.74,331.74
8/19/2014,332.34,332.34
8/18/2014,332.48,332.48
8/15/2014,332.72,332.72
8/14/2014,332.49,332.49
8/13/2014,332.34,332.34
8/12/2014,331.86,331.86
8/11/2014,331.85,331.85
8/8/2014,331.84,331.84
8/7/2014,332.01,332.01
8/6/2014,331.46,331.46
8/5/2014,331.32,331.32
8/4/2014,331.37,331.37
8/1/2014,331.16,331.16
7/31/2014,330.03,330.03
7/30/2014,329.93,329.93
7/29/2014,330.65,330.65
7/28/2014,330.45,330.45
7/25/2014,330.68,330.68
7/24/2014,330.48,330.48
7/23/2014,331.04,331.04
7/22/2014,330.92,330.92
7/21/2014,330.57,330.57
7/18/2014,330.79,330.79
7/17/2014,331.01,331.01
7/16/2014,330.44,330.44
7/15/2014,330.57,330.57
7/14/2014,330.83,330.83
7/11/2014,331.17,331.17
7/10/2014,331.08,331.08
7/9/2014,330.71,330.71
7/8/2014,330.47,330.47
7/7/2014,330.12,330.12
7/3/2014,330.08,330.08
7/2/2014,330.48,330.48
7/1/2014,331.15,331.15
6/30/2014,331.5,331.5
6/27/2014,331.31,331.31
6/26/2014,331.22,331.22
6/25/2014,330.8,330.8
6/24/2014,330.44,330.44
6/23/2014,330.19,330.19
6/20/2014,330.23,330.23
6/19/2014,330.36,330.36
6/18/2014,329.96,329.96
6/17/2014,329.58,329.58
6/16/2014,330.16,330.16
6/13/2014,330.26,330.26
6/12/2014,330.71,330.71
6/11/2014,330.27,330.27
6/10/2014,330.13,330.13
6/9/2014,330.46,330.46
6/6/2014,330.79,330.79
6/5/2014,331.15,331.15
6/4/2014,330.89,330.89
6/3/2014,330.9,330.9
6/2/2014,331.31,331.31
5/30/2014,332.1,332.1
5/29/2014,332.24,332.24
5/28/2014,332.45,332.45
5/27/2014,331.79,331.79
5/23/2014,331.76,331.76
5/22/2014,331.49,331.49
5/21/2014,331.82,331.82
5/20/2014,332,332
5/19/2014,331.58,331.58
5/16/2014,331.39,331.39
5/15/2014,331.51,331.51
5/14/2014,331.23,331.23
5/13/2014,330.58,330.58
5/12/2014,330.14,330.14
5/9/2014,330.43,330.43
5/8/2014,330.47,330.47
5/7/2014,330.1,330.1
5/6/2014,329.65,329.65
5/5/2014,329.67,329.67
5/2/2014,329.64,329.64
5/1/2014,330,330
4/30/2014,329.71,329.71
4/29/2014,329.01,329.01
4/28/2014,329.17,329.17
4/25/2014,329.09,329.09
4/24/2014,328.95,328.95
4/23/2014,328.96,328.96
4/22/2014,328.55,328.55
4/21/2014,328.8,328.8
4/17/2014,328.63,328.63
4/16/2014,329.45,329.45
