Security,USOSFRC BGN Curncy
Start Date,1/1/2007 0:00
End Date,7/25/2025 0:00
Period,D
Currency,USD
Pricing Source,BGN
,
Date,PX_LAST
7/25/2025,4.31835
7/24/2025,4.31734
7/23/2025,4.316
7/22/2025,4.32028
7/21/2025,4.32321
7/18/2025,4.3191
7/17/2025,4.33426
7/16/2025,4.3309
7/15/2025,4.3373
7/14/2025,4.32666
7/11/2025,4.3192
7/10/2025,4.31945
7/9/2025,4.322
7/8/2025,4.3354
7/7/2025,4.3307
7/4/2025,4.329
7/3/2025,4.3315
7/2/2025,4.28208
7/1/2025,4.29925
6/30/2025,4.3019
6/27/2025,4.2969
6/26/2025,4.2932
6/25/2025,4.2961
6/24/2025,4.30837
6/23/2025,4.30738
6/20/2025,4.31662
6/19/2025,4.3284
6/18/2025,4.3261
6/17/2025,4.3251
6/16/2025,4.33115
6/13/2025,4.3123
6/12/2025,4.3097
6/11/2025,4.3143
6/10/2025,4.323
6/9/2025,4.32398
6/6/2025,4.32382
6/5/2025,4.3076
6/4/2025,4.3093
6/3/2025,4.3157
6/2/2025,4.31717
5/30/2025,4.31765
5/29/2025,4.32087
5/28/2025,4.3296
5/27/2025,4.3285
5/23/2025,4.327
5/22/2025,4.32762
5/21/2025,4.3275
5/20/2025,4.3271
5/19/2025,4.32535
5/16/2025,4.32265
5/15/2025,4.32081
5/14/2025,4.3251
5/13/2025,4.32541
5/12/2025,4.32528
5/9/2025,4.30991
5/8/2025,4.31098
5/7/2025,4.3062
5/6/2025,4.30076
5/5/2025,4.3081
5/2/2025,4.30203
5/1/2025,4.26765
4/30/2025,4.26585
4/29/2025,4.27186
4/28/2025,4.27876
4/25/2025,4.27665
4/24/2025,4.28355
4/23/2025,4.2924
4/22/2025,4.28503
4/21/2025,4.28136
4/17/2025,4.28485
4/16/2025,4.27076
4/15/2025,4.27922
4/14/2025,4.27822
4/11/2025,4.27239
4/10/2025,4.25625
4/9/2025,4.299
4/8/2025,4.1877
4/7/2025,4.2295
4/4/2025,4.207
4/3/2025,4.253
4/2/2025,4.28992
4/1/2025,4.2832
3/31/2025,4.287
3/28/2025,4.28494
3/27/2025,4.30046
3/26/2025,4.30183
3/25/2025,4.30775
3/24/2025,4.30775
3/21/2025,4.29711
3/20/2025,4.2997
3/19/2025,4.3015
3/18/2025,4.31008
3/17/2025,4.31035
3/14/2025,4.30137
3/13/2025,4.2922
3/12/2025,4.30044
3/11/2025,4.2947
3/10/2025,4.2854
3/7/2025,4.3062
3/6/2025,4.28914
3/5/2025,4.30375
3/4/2025,4.304
3/3/2025,4.29387
2/28/2025,4.306
2/27/2025,4.315
2/26/2025,4.3181
2/25/2025,4.316
2/24/2025,4.31615
2/21/2025,4.31348
2/20/2025,4.322
2/19/2025,4.3284
2/18/2025,4.33095
2/17/2025,4.326
2/14/2025,4.3261
2/13/2025,4.32347
2/12/2025,4.3268
2/11/2025,4.3219
2/10/2025,4.319
2/7/2025,4.31542
2/6/2025,4.3045
2/5/2025,4.30557
2/4/2025,4.3042
2/3/2025,4.30555
1/31/2025,4.3028
1/30/2025,4.304
1/29/2025,4.30392
1/28/2025,4.29076
1/27/2025,4.29295
1/24/2025,4.29641
1/23/2025,4.30067
1/22/2025,4.3035
1/21/2025,4.2995
1/20/2025,4.292
1/17/2025,4.29254
1/16/2025,4.2931
1/15/2025,4.2955
1/14/2025,4.3036
1/13/2025,4.3079
1/10/2025,4.30469
1/9/2025,4.28975
1/8/2025,4.293
1/7/2025,4.2935
1/6/2025,4.2891
1/3/2025,4.2909
1/2/2025,4.29325
12/31/2024,4.302
12/30/2024,4.3055
12/27/2024,4.31475
12/26/2024,4.3218
12/24/2024,4.33085
12/23/2024,4.3279
12/20/2024,4.3303
12/19/2024,4.33445
12/18/2024,4.347
12/17/2024,4.35785
12/16/2024,4.3588
12/13/2024,4.36235
12/12/2024,4.3563
12/11/2024,4.36776
12/10/2024,4.39605
12/9/2024,4.398
12/6/2024,4.3945
12/5/2024,4.4273
12/4/2024,4.4329
12/3/2024,4.4469
12/2/2024,4.4512
11/29/2024,4.467
11/28/2024,4.4746
11/27/2024,4.4695
11/26/2024,4.4832
11/25/2024,4.5146
11/22/2024,4.52485
11/21/2024,4.5195
11/20/2024,4.52545
11/19/2024,4.52
11/18/2024,4.521
11/15/2024,4.5215
11/14/2024,4.521
11/13/2024,4.48645
11/12/2024,4.5293
11/11/2024,4.5265
11/8/2024,4.5225
11/7/2024,4.5092
11/6/2024,4.5245
11/5/2024,4.5248
11/4/2024,4.5273
11/1/2024,4.536
10/31/2024,4.5554
10/30/2024,4.57175
10/29/2024,4.5759
10/28/2024,4.5933
10/25/2024,4.5939
10/24/2024,4.60788
10/23/2024,4.6288
10/22/2024,4.62963
10/21/2024,4.646
10/18/2024,4.62455
10/17/2024,4.6401
10/16/2024,4.63
10/15/2024,4.6325
10/14/2024,4.65525
10/11/2024,4.6473
10/10/2024,4.65554
10/9/2024,4.67545
10/8/2024,4.6703
10/7/2024,4.6788
10/4/2024,4.6488
10/3/2024,4.5936
10/2/2024,4.60495
10/1/2024,4.6156
9/30/2024,4.6284
9/27/2024,4.5935
9/26/2024,4.6155
9/25/2024,4.6255
9/24/2024,4.6382
9/23/2024,4.65575
9/20/2024,4.669
9/19/2024,4.6913
9/18/2024,4.7255
9/17/2024,4.8226
9/16/2024,4.81525
9/13/2024,4.8803
9/12/2024,4.906
9/11/2024,4.9805
9/10/2024,4.9382
9/9/2024,4.95166
9/6/2024,4.9582
9/5/2024,4.9483
9/4/2024,4.96163
9/3/2024,4.99487
8/30/2024,5.01405
8/29/2024,5.02738
8/28/2024,5.0449
8/27/2024,5.0556
8/26/2024,5.0683
8/23/2024,5.0625
8/22/2024,5.0924
8/21/2024,5.0766
8/20/2024,5.10355
8/19/2024,5.1295
8/16/2024,5.1257
8/15/2024,5.13725
8/14/2024,5.1243
8/13/2024,5.111
8/12/2024,5.1277
8/9/2024,5.13455
8/8/2024,5.1285
8/7/2024,5.1017
8/6/2024,5.125
8/5/2024,5.0918
8/2/2024,5.1325
8/1/2024,5.2064
7/31/2024,5.2441
7/30/2024,5.2442
7/29/2024,5.252
7/26/2024,5.251
7/25/2024,5.26
7/24/2024,5.2658
7/23/2024,5.2822
7/22/2024,5.286
7/19/2024,5.28375
7/18/2024,5.2852
7/17/2024,5.2891
7/16/2024,5.2826
7/15/2024,5.28285
7/12/2024,5.28735
7/11/2024,5.28337
7/10/2024,5.3045
7/9/2024,5.3085
7/8/2024,5.30515
7/5/2024,5.3027
7/4/2024,5.3075
7/3/2024,5.3075
7/2/2024,5.31635
7/1/2024,5.3226
6/28/2024,5.3219
6/27/2024,5.3241
6/26/2024,5.33209
6/25/2024,5.3369
6/24/2024,5.3391
6/21/2024,5.342
6/20/2024,5.3455
6/19/2024,5.3474
6/18/2024,5.3466
6/17/2024,5.35615
6/14/2024,5.3495
6/13/2024,5.3442
6/12/2024,5.3477
6/11/2024,5.3451
6/10/2024,5.3462
6/7/2024,5.3465
6/6/2024,5.3295
6/5/2024,5.3354
6/4/2024,5.33755
6/3/2024,5.33845
5/31/2024,5.33995
5/30/2024,5.3416
5/29/2024,5.3447
5/28/2024,5.347
5/24/2024,5.343
5/23/2024,5.3451
5/22/2024,5.33715
5/21/2024,5.3322
5/20/2024,5.33085
5/17/2024,5.327
5/16/2024,5.3254
5/15/2024,5.325
5/14/2024,5.3269
5/13/2024,5.3301
5/10/2024,5.3263
5/9/2024,5.3235
5/8/2024,5.32565
5/7/2024,5.327
5/6/2024,5.3255
5/3/2024,5.323
5/2/2024,5.3275
5/1/2024,5.3367
4/30/2024,5.3373
4/29/2024,5.32905
4/26/2024,5.32925
4/25/2024,5.3301
4/24/2024,5.323
4/23/2024,5.3227
4/22/2024,5.3244
4/19/2024,5.3219
4/18/2024,5.32595
4/17/2024,5.32555
4/16/2024,5.32925
4/15/2024,5.3213
4/12/2024,5.3179
4/11/2024,5.32595
4/10/2024,5.3325
4/9/2024,5.29975
4/8/2024,5.30885
4/5/2024,5.3053
4/4/2024,5.2831
4/3/2024,5.3055
4/2/2024,5.3051
4/1/2024,5.311
3/29/2024,5.30365
3/28/2024,5.30365
3/27/2024,5.2999
3/26/2024,5.3058
3/25/2024,5.3123
3/22/2024,5.3068
3/21/2024,5.31605
3/20/2024,5.31555
3/19/2024,5.3312
3/18/2024,5.33405
3/15/2024,5.33375
3/14/2024,5.33365
3/13/2024,5.333
3/12/2024,5.33515
3/11/2024,5.3275
3/8/2024,5.32265
3/7/2024,5.3152
3/6/2024,5.3247
3/5/2024,5.3254
3/4/2024,5.329
3/1/2024,5.32075
2/29/2024,5.33065
2/28/2024,5.33571
2/27/2024,5.3411
2/26/2024,5.34375
2/23/2024,5.338
2/22/2024,5.33125
2/21/2024,5.3275
2/20/2024,5.3248
2/16/2024,5.3225
2/15/2024,5.3164
2/14/2024,5.32246
2/13/2024,5.32858
2/12/2024,5.31155
2/9/2024,5.31048
2/8/2024,5.3095
2/7/2024,5.3144
2/6/2024,5.31525
2/5/2024,5.32575
2/2/2024,5.3171
2/1/2024,5.29355
1/31/2024,5.312
1/30/2024,5.3098
1/29/2024,5.3078
1/26/2024,5.30835
1/25/2024,5.3113
1/24/2024,5.3255
1/23/2024,5.31642
1/22/2024,5.3234
1/19/2024,5.3172
1/18/2024,5.313
1/17/2024,5.3195
1/16/2024,5.312
1/12/2024,5.30055
1/11/2024,5.30585
1/10/2024,5.32165
1/9/2024,5.3245
1/8/2024,5.3286
1/5/2024,5.323
1/4/2024,5.32975
1/3/2024,5.3331
1/2/2024,5.3301
12/29/2023,5.3265
12/28/2023,5.3295
12/27/2023,5.337
12/26/2023,5.3476
12/22/2023,5.3472
12/21/2023,5.35131
12/20/2023,5.36015
12/19/2023,5.3723
12/18/2023,5.37275
12/15/2023,5.37162
12/14/2023,5.36735
12/13/2023,5.368
12/12/2023,5.383
12/11/2023,5.38486
12/8/2023,5.38235
12/7/2023,5.3707
12/6/2023,5.368
12/5/2023,5.37658
12/4/2023,5.3768
12/1/2023,5.358
11/30/2023,5.37
11/29/2023,5.3712
11/28/2023,5.3729
11/27/2023,5.3842
11/24/2023,5.3901
11/23/2023,5.388
11/22/2023,5.3855
11/21/2023,5.3788
11/20/2023,5.3756
11/17/2023,5.37
11/16/2023,5.3658
11/15/2023,5.36825
11/14/2023,5.359
11/13/2023,5.388
11/10/2023,5.3809
11/9/2023,5.3785
11/8/2023,5.37
11/7/2023,5.3649
11/6/2023,5.3645
11/3/2023,5.36215
11/2/2023,5.382
11/1/2023,5.3795
10/31/2023,5.38875
10/30/2023,5.38115
10/27/2023,5.372
10/26/2023,5.37664
10/25/2023,5.38585
10/24/2023,5.38325
10/23/2023,5.378
10/20/2023,5.37337
10/19/2023,5.38144
10/18/2023,5.399
10/17/2023,5.4117
10/16/2023,5.396
10/13/2023,5.3896
10/12/2023,5.398
10/11/2023,5.387
10/10/2023,5.3934
10/6/2023,5.4197
10/5/2023,5.403
10/4/2023,5.40588
10/3/2023,5.4148
10/2/2023,5.40913
9/29/2023,5.38826
9/28/2023,5.39195
9/27/2023,5.392
9/26/2023,5.3826
9/25/2023,5.3825
9/22/2023,5.3845
9/21/2023,5.3955
9/20/2023,5.39285
9/19/2023,5.393
9/18/2023,5.3934
9/15/2023,5.391
9/14/2023,5.39788
9/13/2023,5.399
9/12/2023,5.407
9/11/2023,5.40855
9/8/2023,5.4068
9/7/2023,5.40082
9/6/2023,5.4015
9/5/2023,5.3971
9/1/2023,5.387
8/31/2023,5.3991
8/30/2023,5.396
8/29/2023,5.39895
8/28/2023,5.4225
8/25/2023,5.41495
8/24/2023,5.4025
8/23/2023,5.38565
8/22/2023,5.38788
8/21/2023,5.38455
8/18/2023,5.373
8/17/2023,5.37465
8/16/2023,5.37625
8/15/2023,5.3701
8/14/2023,5.372
8/11/2023,5.36815
8/10/2023,5.36245
8/9/2023,5.368
8/8/2023,5.363
8/7/2023,5.3627
8/4/2023,5.3603
8/3/2023,5.368
8/2/2023,5.36687
8/1/2023,5.36375
7/31/2023,5.36395
7/28/2023,5.3645
7/27/2023,5.36855
7/26/2023,5.3705
7/25/2023,5.362
7/24/2023,5.356
7/21/2023,5.3458
7/20/2023,5.345
7/19/2023,5.33575
7/18/2023,5.3305
7/17/2023,5.3245
7/14/2023,5.3195
7/13/2023,5.30437
7/12/2023,5.30225
7/11/2023,5.30424
7/10/2023,5.29905
7/7/2023,5.29585
7/6/2023,5.291
7/5/2023,5.2743
7/4/2023,5.2738
7/3/2023,5.2735
6/30/2023,5.2635
6/29/2023,5.261
6/28/2023,5.2338
6/27/2023,5.2355
6/26/2023,5.2378
6/23/2023,5.23165
6/22/2023,5.2374
6/21/2023,5.2285
6/20/2023,5.228
6/16/2023,5.217
6/15/2023,5.2062
6/14/2023,5.19695
6/13/2023,5.2111
6/12/2023,5.253
6/9/2023,5.25295
6/8/2023,5.2352
6/7/2023,5.2411
6/6/2023,5.2226
6/5/2023,5.2289
6/2/2023,5.24345
6/1/2023,5.225
5/31/2023,5.2405
5/30/2023,5.283
5/26/2023,5.2772
5/25/2023,5.27225
5/24/2023,5.2339
5/23/2023,5.182
5/22/2023,5.1674
5/19/2023,5.141
5/18/2023,5.1662
5/17/2023,5.13225
5/16/2023,5.1115
5/15/2023,5.10465
5/12/2023,5.0915
5/11/2023,5.08
5/10/2023,5.0766
5/9/2023,5.105
5/8/2023,5.08648
5/5/2023,5.072
5/4/2023,5.0505
5/3/2023,5.05825
5/2/2023,5.0566
5/1/2023,5.11225
4/28/2023,5.068
4/27/2023,5.084
4/26/2023,5.0448
4/25/2023,5.032
4/24/2023,5.064
4/21/2023,5.062
4/20/2023,5.057
4/19/2023,5.059
4/18/2023,5.04655
4/17/2023,5.04635
4/14/2023,5.0218
4/13/2023,4.9815
4/12/2023,4.98155
4/11/2023,4.9815
4/10/2023,4.97885
4/7/2023,4.9683
4/6/2023,4.9154
4/5/2023,4.903
4/4/2023,4.9019
4/3/2023,4.936
3/31/2023,4.91485
3/30/2023,4.9095
3/29/2023,4.89045
3/28/2023,4.88937
3/27/2023,4.904
3/24/2023,4.8317
3/23/2023,4.856
3/22/2023,4.881
3/21/2023,4.8894
3/20/2023,4.8397
3/17/2023,4.7627
3/16/2023,4.855
3/15/2023,4.747
3/14/2023,4.8735
3/13/2023,4.7287
3/10/2023,5.00515
3/9/2023,5.0727
3/8/2023,5.102
3/7/2023,5.059
3/6/2023,4.953
3/3/2023,4.9391
3/2/2023,4.9228
3/1/2023,4.9175
2/28/2023,4.893
2/27/2023,4.8878
2/24/2023,4.8834
2/23/2023,4.88725
2/22/2023,4.8555
2/21/2023,4.842
2/17/2023,4.816
2/16/2023,4.81075
2/15/2023,4.777
2/14/2023,4.772
2/13/2023,4.7649
2/10/2023,4.76
2/9/2023,4.757
2/8/2023,4.73
2/7/2023,4.72575
2/6/2023,4.7228
2/3/2023,4.70995
2/2/2023,4.6923
2/1/2023,4.68
1/31/2023,4.683
1/30/2023,4.68235
1/27/2023,4.66985
1/26/2023,4.67285
1/25/2023,4.656
1/24/2023,4.65985
1/23/2023,4.6592
1/20/2023,4.6518
1/19/2023,4.652
1/18/2023,4.63025
1/17/2023,4.63315
1/13/2023,4.62565
1/12/2023,4.6208
1/11/2023,4.634
1/10/2023,4.62495
1/9/2023,4.615
1/6/2023,4.61875
1/5/2023,4.6486
1/4/2023,4.6032
1/3/2023,4.5993
12/30/2022,4.59
12/29/2022,4.5826
12/28/2022,4.5635
12/27/2022,4.57
12/23/2022,4.5575
12/22/2022,4.545
12/21/2022,4.5172
12/20/2022,4.5213
12/19/2022,4.52055
12/16/2022,4.50425
12/15/2022,4.5035
12/14/2022,4.4905
12/13/2022,4.495
12/12/2022,4.5194
12/9/2022,4.4965
12/8/2022,4.484
12/7/2022,4.454
12/6/2022,4.45407
12/5/2022,4.448
12/2/2022,4.42695
12/1/2022,4.41535
11/30/2022,4.394
11/29/2022,4.40091
11/28/2022,4.39409
11/25/2022,4.39042
11/24/2022,4.3829
11/23/2022,4.39005
11/22/2022,4.37895
11/21/2022,4.33435
11/18/2022,4.3145
11/17/2022,4.29015
11/16/2022,4.2632
11/15/2022,4.2395
11/14/2022,4.22945
11/11/2022,4.215
11/10/2022,4.21535
11/9/2022,4.24395
11/8/2022,4.2125
11/7/2022,4.20895
11/4/2022,4.1865
11/3/2022,4.194
11/2/2022,4.169
11/1/2022,4.15
10/31/2022,4.1295
10/28/2022,4.095
10/27/2022,4.0666
10/26/2022,4.04415
10/25/2022,4.051
10/24/2022,4.0445
10/21/2022,4.0169
10/20/2022,4.04045
10/19/2022,4.002
10/18/2022,3.9551
10/17/2022,3.9468
10/14/2022,3.93485
10/13/2022,3.9265
10/12/2022,3.83035
10/11/2022,3.7995
10/10/2022,3.7762
10/7/2022,3.7707
10/6/2022,3.738
10/5/2022,3.67445
10/4/2022,3.64273
10/3/2022,3.6137
9/30/2022,3.5997
9/29/2022,3.5699
9/28/2022,3.52695
9/27/2022,3.52255
9/26/2022,3.54661
9/23/2022,3.527
9/22/2022,3.5175
9/21/2022,3.47105
9/20/2022,3.483
9/19/2022,3.4649
9/16/2022,3.43685
9/15/2022,3.4195
9/14/2022,3.36465
9/13/2022,3.348
9/12/2022,3.2034
9/9/2022,3.1765
9/8/2022,3.1461
9/7/2022,3.079
9/6/2022,3.059
9/2/2022,2.98965
9/1/2022,3.02345
8/31/2022,2.9746
8/30/2022,2.94875
8/29/2022,2.9435
8/26/2022,2.9095
8/25/2022,2.895
8/24/2022,2.8754
8/23/2022,2.835
8/22/2022,2.8347
8/19/2022,2.7865
8/18/2022,2.7745
8/17/2022,2.75
8/16/2022,2.7379
8/15/2022,2.722
8/12/2022,2.7184
8/11/2022,2.7011
8/10/2022,2.6923
8/9/2022,2.73315
8/8/2022,2.69595
8/5/2022,2.687
8/4/2022,2.617
8/3/2022,2.60965
8/2/2022,2.583
8/1/2022,2.5504
7/29/2022,2.5508
7/28/2022,2.5364
7/27/2022,2.542
7/26/2022,2.5575
7/25/2022,2.54595
7/22/2022,2.517
7/21/2022,2.53175
7/20/2022,2.50675
7/19/2022,2.4872
7/18/2022,2.4549
7/15/2022,2.4391
7/14/2022,2.46925
7/13/2022,2.5141
7/12/2022,2.30225
7/11/2022,2.28615
7/8/2022,2.2685
7/7/2022,2.2201
7/6/2022,2.2019
7/5/2022,2.126
7/4/2022,2.1397
7/1/2022,2.113
6/30/2022,2.09875
6/29/2022,2.06835
6/28/2022,2.048
6/27/2022,2.0425
6/24/2022,2.0075
6/23/2022,2.00575
6/22/2022,1.9815
6/21/2022,1.971
6/20/2022,1.951
6/17/2022,1.9393
6/16/2022,1.929
6/15/2022,1.8995
6/14/2022,1.8935
6/13/2022,1.8267
6/10/2022,1.6093
6/9/2022,1.5434
6/8/2022,1.5163
6/7/2022,1.4972
6/6/2022,1.4899
6/3/2022,1.4723
6/2/2022,1.461
6/1/2022,1.44
5/31/2022,1.413
5/27/2022,1.3928
5/26/2022,1.391
5/25/2022,1.3638
5/24/2022,1.34715
5/23/2022,1.3499
5/20/2022,1.32465
5/19/2022,1.32005
5/18/2022,1.302
5/17/2022,1.285
5/16/2022,1.265
5/13/2022,1.254
5/12/2022,1.24
5/11/2022,1.222
5/10/2022,1.199
5/9/2022,1.18
5/6/2022,1.1874
5/5/2022,1.1814
5/4/2022,1.15555
5/3/2022,1.1635
5/2/2022,1.134
4/29/2022,1.1419
4/28/2022,1.091
4/27/2022,1.02295
4/26/2022,0.99465
4/25/2022,1.0043
4/22/2022,0.985
4/21/2022,0.965
4/20/2022,0.9148
4/19/2022,0.8995
4/18/2022,0.87465
4/15/2022,0.8579
4/14/2022,0.8569
4/13/2022,0.8465
4/12/2022,0.801
4/11/2022,0.807
4/8/2022,0.786
4/7/2022,0.774
4/6/2022,0.7418
4/5/2022,0.724
4/4/2022,0.7065
4/1/2022,0.6877
3/31/2022,0.667
3/30/2022,0.63835
3/29/2022,0.6391
3/28/2022,0.644
3/25/2022,0.6335
3/24/2022,0.61575
3/23/2022,0.59165
3/22/2022,0.5799
3/21/2022,0.561
3/18/2022,0.5202
3/17/2022,0.4975
3/16/2022,0.5007
3/15/2022,0.5189
3/14/2022,0.51295
3/11/2022,0.475
3/10/2022,0.461
3/9/2022,0.44925
3/8/2022,0.41685
3/7/2022,0.414
3/4/2022,0.4015
3/3/2022,0.4105
3/2/2022,0.3903
3/1/2022,0.3615
2/28/2022,0.365
2/25/2022,0.404
2/24/2022,0.372
2/23/2022,0.38815
2/22/2022,0.387
2/18/2022,0.34425
2/17/2022,0.3653
2/16/2022,0.34645
2/15/2022,0.3657
2/14/2022,0.36127
2/11/2022,0.346
2/10/2022,0.4045
2/9/2022,0.27105
2/8/2022,0.2684
2/7/2022,0.251
2/4/2022,0.2685
2/3/2022,0.2325
2/2/2022,0.198
2/1/2022,0.19985
1/31/2022,0.208
1/28/2022,0.19635
1/27/2022,0.1978
1/26/2022,0.1855
1/25/2022,0.17055
1/24/2022,0.16285
1/21/2022,0.16375
1/20/2022,0.169
1/19/2022,0.16445
1/18/2022,0.1569
1/17/2022,0.1545
1/14/2022,0.14345
1/13/2022,0.13405
1/12/2022,0.1232
1/11/2022,0.1172
1/10/2022,0.121
1/7/2022,0.1143
1/6/2022,0.11175
1/5/2022,0.0982
1/4/2022,0.0908
1/3/2022,0.09075
12/31/2021,0.089
12/30/2021,0.08895
12/29/2021,0.0845
12/28/2021,0.08245
12/27/2021,0.07865
12/24/2021,0.078
12/23/2021,0.077
12/22/2021,0.06895
12/21/2021,0.0665
12/20/2021,0.066
12/17/2021,0.064
12/16/2021,0.06255
12/15/2021,0.061
12/14/2021,0.06745
12/13/2021,0.0641
12/10/2021,0.059
12/9/2021,0.059
12/8/2021,0.0585
12/7/2021,0.059
12/6/2021,0.0574
12/3/2021,0.05575
12/2/2021,0.0557
12/1/2021,0.0547
11/30/2021,0.05528
11/29/2021,0.054
11/26/2021,0.05375
11/25/2021,0.0573
11/24/2021,0.0545
11/23/2021,0.056
11/22/2021,0.05485
11/19/2021,0.053
11/18/2021,0.0535
11/17/2021,0.05255
11/16/2021,0.0515
11/15/2021,0.0525
11/12/2021,0.0505
11/11/2021,0.0498
11/10/2021,0.051
11/9/2021,0.04755
11/8/2021,0.048
11/5/2021,0.0465
11/4/2021,0.046
11/3/2021,0.04455
11/2/2021,0.04527
11/1/2021,0.04829
10/29/2021,0.04875
10/28/2021,0.047
10/27/2021,0.048
10/26/2021,0.04475
10/25/2021,0.0477
10/22/2021,0.0457
10/21/2021,0.04671
10/20/2021,0.04456
10/19/2021,0.05175
10/18/2021,0.05195
10/15/2021,0.05485
10/14/2021,0.05375
10/13/2021,0.05435
10/12/2021,0.0545
10/11/2021,0.0549
10/8/2021,0.054
10/7/2021,0.0545
10/6/2021,0.05555
10/5/2021,0.05645
10/4/2021,0.05655
10/1/2021,0.05695
9/30/2021,0.056
9/29/2021,0.055
9/28/2021,0.0573
9/27/2021,0.0583
9/24/2021,0.0569
9/23/2021,0.0573
9/22/2021,0.058
9/21/2021,0.0555
9/20/2021,0.057
9/17/2021,0.059
9/16/2021,0.05903
9/15/2021,0.0585
9/14/2021,0.0535
9/13/2021,0.053
9/10/2021,0.05173
9/9/2021,0.0525
9/8/2021,0.0525
9/7/2021,0.0525
9/3/2021,0.053
9/2/2021,0.052
9/1/2021,0.0515
8/31/2021,0.0507
8/30/2021,0.05093
8/27/2021,0.051
8/26/2021,0.05185
8/25/2021,0.052
8/24/2021,0.052
8/23/2021,0.051
8/20/2021,0.0505
8/19/2021,0.05
8/18/2021,0.0505
8/17/2021,0.051
8/16/2021,0.051
8/13/2021,0.051
8/12/2021,0.0495
8/11/2021,0.0495
8/10/2021,0.05065
8/9/2021,0.049
8/6/2021,0.0495
8/5/2021,0.049
8/4/2021,0.0485
8/3/2021,0.0485
8/2/2021,0.049
7/30/2021,0.049
7/29/2021,0.049
7/28/2021,0.049
7/27/2021,0.049
7/26/2021,0.0485
7/23/2021,0.048
7/22/2021,0.0475
7/21/2021,0.04783
7/20/2021,0.04755
7/19/2021,0.04752
7/16/2021,0.04758
7/15/2021,0.04758
7/14/2021,0.0482
7/13/2021,0.04868
7/12/2021,0.04838
7/9/2021,0.0481
7/8/2021,0.04972
7/7/2021,0.05
7/6/2021,0.0475
7/2/2021,0.048
7/1/2021,0.04748
6/30/2021,0.04642
6/29/2021,0.0465
6/28/2021,0.047
6/25/2021,0.048
6/24/2021,0.0455
6/23/2021,0.0455
6/22/2021,0.044
6/21/2021,0.04795
6/18/2021,0.0475
6/17/2021,0.048
6/16/2021,0.0485
6/15/2021,0.0325
6/14/2021,0.0325
6/11/2021,0.0265
6/10/2021,0.026
6/9/2021,0.0265
6/8/2021,0.029
6/7/2021,0.0285
6/4/2021,0.0295
6/3/2021,0.028
6/2/2021,0.029
6/1/2021,0.0285
5/28/2021,0.025
5/27/2021,0.02637
5/26/2021,0.025
5/25/2021,0.0265
5/24/2021,0.0275
5/21/2021,0.02765
5/20/2021,0.027
5/19/2021,0.02757
5/18/2021,0.025
5/17/2021,0.02617
5/14/2021,0.0265
5/13/2021,0.0275
5/12/2021,0.02713
5/11/2021,0.028
5/10/2021,0.0275
5/7/2021,0.0275
5/6/2021,0.0295
5/5/2021,0.031
5/4/2021,0.034
5/3/2021,0.037
4/30/2021,0.032
4/29/2021,0.0325
4/28/2021,0.0245
4/27/2021,0.031
4/26/2021,0.0295
4/23/2021,0.03022
4/22/2021,0.0315
4/21/2021,0.0295
4/20/2021,0.03
4/19/2021,0.03
4/16/2021,0.0325
4/15/2021,0.03027
4/14/2021,0.03
4/13/2021,0.03
4/12/2021,0.0305
4/9/2021,0.02855
4/8/2021,0.03155
4/7/2021,0.0285
4/6/2021,0.0218
4/5/2021,0.02085
4/2/2021,0.0195
4/1/2021,0.019
3/31/2021,0.0185
3/30/2021,0.019
3/29/2021,0.021
3/26/2021,0.02132
3/25/2021,0.02032
3/24/2021,0.0185
3/23/2021,0.0185
3/22/2021,0.016
3/19/2021,0.0143
3/18/2021,0.0239
3/17/2021,0.0195
3/16/2021,0.0355
3/15/2021,0.0335
3/12/2021,0.0325
3/11/2021,0.0385
3/10/2021,0.0409
3/9/2021,0.038
3/8/2021,0.03605
3/5/2021,0.0396
3/4/2021,0.0427
3/3/2021,0.0413
3/2/2021,0.04405
3/1/2021,0.043
2/26/2021,0.047
2/25/2021,0.0466
2/24/2021,0.0427
2/23/2021,0.0388
2/22/2021,0.03545
2/19/2021,0.0317
2/18/2021,0.03405
2/17/2021,0.034
2/16/2021,0.0342
2/15/2021,0.035
2/12/2021,0.0335
2/11/2021,0.03355
2/10/2021,0.033
2/9/2021,0.038
2/8/2021,0.0345
2/5/2021,0.038
2/4/2021,0.03445
2/3/2021,0.0415
2/2/2021,0.0439
2/1/2021,0.0412
1/29/2021,0.03715
1/28/2021,0.04665
1/27/2021,0.04305
1/26/2021,0.04555
1/25/2021,0.0562
1/22/2021,0.0591
1/21/2021,0.057
1/20/2021,0.0614
1/19/2021,0.0697
1/18/2021,0.065
1/15/2021,0.068
1/14/2021,0.0702
1/13/2021,0.0699
1/12/2021,0.0702
1/11/2021,0.0684
1/8/2021,0.0677
1/7/2021,0.0692
1/6/2021,0.07275
1/5/2021,0.06535
1/4/2021,0.0612
1/1/2021,0.065
12/31/2020,0.064
12/30/2020,0.0618
12/29/2020,0.0663
12/28/2020,0.069
12/24/2020,0.07
12/23/2020,0.068
12/22/2020,0.06515
12/21/2020,0.063
12/18/2020,0.06295
12/17/2020,0.068
12/16/2020,0.0659
12/15/2020,0.06245
12/14/2020,0.0607
12/11/2020,0.06
12/10/2020,0.055
12/9/2020,0.0608
12/8/2020,0.06575
