DATE,y2_diff_ewm,y10_diff_ewm,slope_diff_ewm
2020-01-08,-0.0009394003233427629,0.0014136996169627498,0.0010895996884230687
2020-01-09,-0.0009088996655897422,0.0007184348751763439,0.0008588366166348825
2020-01-10,-0.001528753739469983,4.5744143010788495e-05,0.0008494391990097564
2020-01-13,-0.000829753394952273,0.000693623341566449,0.0008401446082277232
2020-01-14,-0.0008028127779544097,-0.0003029440189917832,0.0005026907632363848
2020-01-15,-0.0014261113043981058,-0.0012671546097715498,0.0003877699862480824
2020-01-16,-0.0007304435771951566,-0.0005766479237348458,0.00038352699470268136
2020-01-17,-0.0007067273733549833,0.00041612145304996965,0.000707591386023773
2020-01-21,-0.0023071922662790895,-0.0015454825590151256,0.0005904285798919925
2020-01-22,-0.0022322818367895756,-0.0018199857037626444,0.00047454777291817317
2020-01-23,-0.002809168045237767,-0.002734940649132782,0.0003599349374266789
2020-01-24,-0.00336732378450355,-0.003944870849457066,0.0001371558805938794
2020-01-27,-0.0048814038438919445,-0.006738927841872006,-0.0003020261579789739
2020-01-28,-0.00439823112801305,-0.00522139798114626,2.9539577783173393e-05
2020-01-29,-0.005229475029928861,-0.006675279548884914,-0.0001896242824967109
2020-01-30,-0.005384365491214437,-0.007432591738360036,-0.0004063900448339939
2020-01-31,-0.007807002438026042,-0.009139361992223977,-0.00018310267473570387
2020-02-03,-0.0065794763095204396,-0.007868576518626868,-0.00018109915943437558
2020-02-04,-0.004742441341700705,-0.00534032233019079,3.972307061722442e-05
2020-02-05,-0.0036144160615976593,-0.0035435204882149317,0.0002581290567913316
2020-02-06,-0.0034970624004029027,-0.0037531508949595264,0.00014588428178764732
2020-02-07,-0.004357565648154104,-0.005579386049035227,-0.0001839729445899212
2020-02-10,-0.005514812100637486,-0.006372279951377695,-7.253958812885213e-05
2020-02-11,-0.004037027100910533,-0.005191336710325344,-0.0001811661762834158
2020-02-12,-0.0029319053666098634,-0.004048736595974194,-0.0001791838502098569
2020-02-13,-0.002836711613819783,-0.004241963534238764,-0.0002866435334506277
2020-02-14,-0.0033939730624006027,-0.004753598952237694,-0.00028350707077402234
2020-02-18,-0.003608459008087719,-0.005897986907692182,-0.0006086658832897688
2020-02-19,-0.0031666165470645834,-0.00538180754774896,-0.000602005841800327
2020-02-20,-0.004037848783967835,-0.006505798687391194,-0.000704838993336346
2020-02-21,-0.005530158089168349,-0.008242660263296508,-0.0008065469412515921
2020-02-24,-0.007948061409620018,-0.010572493462404157,-0.0007977216789206644
2020-02-25,-0.009638095280033274,-0.011852634476917527,-0.0006795726642520988
2020-02-26,-0.010623892326917656,-0.01146780051564561,-0.00023445548394892613
2020-02-27,-0.011902364511714381,-0.012069508072943052,-1.304942729435075e-05
2020-02-28,-0.01963297127368578,-0.0171972302626615,0.0008624559090690539
2020-03-02,-0.019644888043659846,-0.01761291342600102,0.0007435985703915227
2020-03-03,-0.023227922259679044,-0.01963851117013477,0.0012825636843366676
2020-03-04,-0.02377248179436629,-0.019000883640001805,0.0017062111061922117
2020-03-05,-0.025598089308518725,-0.021630780889347303,0.0014687010526231357
2020-03-06,-0.02801378702309538,-0.026772747770430323,0.0005772679297926053
2020-03-09,-0.030675733544016915,-0.03239712856151769,-0.0004138314220426205
2020-03-10,-0.02578356045623467,-0.02420224269144852,0.0006848999209563442
2020-03-11,-0.02494641410489901,-0.021468345626957538,0.0013339276360332466
2020-03-12,-0.024136448406706434,-0.018823213337849327,0.0019758536691712072
2020-03-13,-0.02367746306895191,-0.01626396378973749,0.002720176045839555
2020-03-16,-0.027129566745930898,-0.02255422832131566,0.0018150492437563445
2020-03-17,-0.022677213601901218,-0.012406148412885015,0.0037647546526033914
2020-03-18,-0.019668149304886078,-0.006808427402372644,0.004708343454988149
2020-03-19,-0.022276381624840712,-0.008535463162134905,0.005094505885434432
2020-03-20,-0.023825882635886662,-0.014751976149007235,0.0036162974973945605
2020-03-23,-0.025974438534450688,-0.01946792115636835,0.0028107856244737536
2020-03-24,-0.02188427256378573,-0.01623837466249529,0.002561189281329558
2020-03-25,-0.02247245801438555,-0.014412414658497026,0.0034085272157178474
2020-03-26,-0.02304154612950627,-0.015567880261164856,0.003261810683675133
2020-03-27,-0.023916839180426912,-0.018633923239303747,0.002569597935404654
2020-03-30,-0.02378966637843051,-0.018678277322123397,0.0025414813129179758
2020-03-31,-0.023017258221612897,-0.01807182687723652,0.0025136723434104526
2020-04-01,-0.02226992878390079,-0.02008252451779719,0.00161080511141924
2020-04-02,-0.021546863803887935,-0.01910579844919289,0.0017025999492027827
2020-04-03,-0.020847275457787758,-0.018810149368427693,0.0015745497276678175
2020-04-06,-0.018871672642006523,-0.016576006198929478,0.001666741273015607
2020-04-07,-0.017934260780280157,-0.013440355040384613,0.0024144459673722243
2020-04-08,-0.01767664944401682,-0.012354606186693706,0.0027162879785813123
2020-04-09,-0.01840144893395729,-0.013252202955818375,0.0026865662689680744
2020-04-13,-0.0171546221849661,-0.01184788085091927,0.0027665900938877433
2020-04-14,-0.017247006542047826,-0.01146320123142908,0.0029551586142045356
2020-04-15,-0.01766107355812398,-0.01531188026691594,0.0018286199880922708
2020-04-16,-0.01708764991033297,-0.015464095176716229,0.0015897705326370156
2020-04-17,-0.01653284430853807,-0.013663274650546647,0.002010056487369642
2020-04-20,-0.01599605225789844,-0.01386901685262597,0.0017692217479580144
2020-04-21,-0.015476688890445588,-0.015042125615604453,0.0012027612740211648
2020-04-22,-0.014324823898311604,-0.01293032347584014,0.0015178615777539331
2020-04-23,-0.01385972234337497,-0.013159863298991008,0.0012824124507265831
2020-04-24,-0.013409721808732903,-0.013057268157565142,0.0011589599341887682
2020-04-27,-0.012324967561591793,-0.010360546379824786,0.001693380150856201
2020-04-28,-0.013223526644160516,-0.011647568939156566,0.0015654308126485227
2020-04-29,-0.012794182252382692,-0.010944710876420703,0.001657722137455018
2020-04-30,-0.012378777909406636,-0.010264673364932017,0.0017490036076447165
2020-05-01,-0.01197686100664046,-0.009931397676739492,0.001729865954439745
2020-05-04,-0.011912675845649376,-0.009608942857403805,0.0018203580246852113
2020-05-05,-0.011525892447919744,-0.008647593143036179,0.0020192802464538873
2020-05-06,-0.011801031648733048,-0.006418727885066299,0.0028725477667691343
2020-05-07,-0.012716601998559757,-0.009132463139348852,0.002294014664378155
2020-05-08,-0.011329669904163743,-0.006887855014951572,0.002597174438742017
2020-05-11,-0.010637133457703068,-0.0053654897537864605,0.00289701702919493
2020-05-12,-0.010291764652727442,-0.0064900107031770704,0.002427636501994068
2020-05-13,-0.010282291573363788,-0.007902702672089423,0.0019633919514781455
2020-05-14,-0.009948443853277889,-0.007970798186233275,0.001832488135544426
2020-05-15,-0.009625435574907033,-0.007387318330620204,0.0019218573106142992
2020-05-18,-0.008663550371334771,-0.004225325310097352,0.002666770517158514
