Security,LT01TRUU Index,
Start Date,1/31/1992 0:00,
End Date,5/21/2025 0:00,
Period,D,
,,
Date,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS
9/6/2006,204.46,204.46
9/5/2006,204.5,204.5
9/1/2006,204.53,204.53
8/31/2006,204.45,204.45
8/30/2006,204.28,204.28
8/29/2006,204.14,204.14
8/28/2006,204.06,204.06
8/25/2006,204.03,204.03
8/24/2006,203.93,203.93
8/23/2006,203.94,203.94
8/22/2006,203.93,203.93
8/21/2006,203.92,203.92
8/18/2006,203.82,203.82
8/17/2006,203.69,203.69
8/16/2006,203.71,203.71
8/15/2006,203.47,203.47
8/14/2006,203.19,203.19
8/11/2006,203.27,203.27
8/10/2006,203.4,203.4
8/9/2006,203.41,203.41
8/8/2006,203.4,203.4
8/7/2006,203.24,203.24
8/4/2006,203.29,203.29
8/3/2006,203.03,203.03
8/2/2006,203.08,203.08
8/1/2006,203.03,203.03
7/31/2006,203,203
7/28/2006,202.87,202.87
7/27/2006,202.58,202.58
7/26/2006,202.53,202.53
7/25/2006,202.35,202.35
7/24/2006,202.4,202.4
7/21/2006,202.36,202.36
7/20/2006,202.37,202.37
7/19/2006,202.18,202.18
7/18/2006,201.87,201.87
7/17/2006,202.09,202.09
7/14/2006,202.1,202.1
7/13/2006,201.97,201.97
7/12/2006,201.77,201.77
7/11/2006,201.78,201.78
7/10/2006,201.69,201.69
7/7/2006,201.62,201.62
7/6/2006,201.45,201.45
7/5/2006,201.33,201.33
7/3/2006,201.53,201.53
6/30/2006,201.49,201.49
6/29/2006,201.29,201.29
6/28/2006,201.01,201.01
6/27/2006,201.11,201.11
6/26/2006,201.04,201.04
6/23/2006,200.98,200.98
6/22/2006,201.04,201.04
6/21/2006,201.14,201.14
6/20/2006,201.12,201.12
6/19/2006,201.14,201.14
6/16/2006,201.15,201.15
6/15/2006,201.19,201.19
6/14/2006,201.29,201.29
6/13/2006,201.62,201.62
6/12/2006,201.55,201.55
6/9/2006,201.52,201.52
6/8/2006,201.51,201.51
6/7/2006,201.41,201.41
6/6/2006,201.48,201.48
6/5/2006,201.5,201.5
6/2/2006,201.64,201.64
6/1/2006,201.18,201.18
5/31/2006,201.13,201.13
5/30/2006,201.31,201.31
5/26/2006,201.33,201.33
5/25/2006,201.24,201.24
5/24/2006,201.28,201.28
5/23/2006,201.15,201.15
5/22/2006,201.22,201.22
5/19/2006,201.08,201.08
5/18/2006,201.12,201.12
5/17/2006,200.96,200.96
5/16/2006,201.03,201.03
5/15/2006,200.88,200.88
5/12/2006,200.71,200.71
5/11/2006,200.72,200.72
5/10/2006,200.69,200.69
5/9/2006,200.73,200.73
5/8/2006,200.7,200.7
5/5/2006,200.73,200.73
5/4/2006,200.59,200.59
5/3/2006,200.66,200.66
5/2/2006,200.72,200.72
5/1/2006,200.67,200.67
4/28/2006,200.84,200.84
4/27/2006,200.64,200.64
4/26/2006,200.36,200.36
4/25/2006,200.5,200.5
4/24/2006,200.66,200.66
4/21/2006,200.53,200.53
4/20/2006,200.54,200.54
4/19/2006,200.59,200.59
4/18/2006,200.63,200.63
4/17/2006,200.38,200.38
4/13/2006,200.16,200.16
4/12/2006,200.26,200.26
4/11/2006,200.35,200.35
4/10/2006,200.26,200.26
4/7/2006,200.19,200.19
4/6/2006,200.35,200.35
4/5/2006,200.42,200.42
4/4/2006,200.3,200.3
4/3/2006,200.18,200.18
3/31/2006,200.22,200.22
3/30/2006,200.14,200.14
3/29/2006,200.24,200.24
3/28/2006,200.25,200.25
3/27/2006,200.5,200.5
3/24/2006,200.49,200.49
3/23/2006,200.27,200.27
3/22/2006,200.32,200.32
3/21/2006,200.33,200.33
3/20/2006,200.58,200.58
3/17/2006,200.51,200.51
3/16/2006,200.52,200.52
3/15/2006,200.19,200.19
3/14/2006,200.2,200.2
3/13/2006,199.87,199.87
3/10/2006,199.84,199.84
3/9/2006,199.89,199.89
3/8/2006,199.84,199.84
3/7/2006,199.79,199.79
3/6/2006,199.77,199.77
3/3/2006,199.8,199.8
3/2/2006,199.87,199.87
3/1/2006,199.93,199.93
2/28/2006,199.98,199.98
2/27/2006,199.8,199.8
2/24/2006,199.76,199.76
2/23/2006,199.7,199.7
2/22/2006,199.83,199.83
2/21/2006,199.75,199.75
2/17/2006,199.8,199.8
2/16/2006,199.66,199.66
2/15/2006,199.6,199.6
2/14/2006,199.59,199.59
2/13/2006,199.63,199.63
2/10/2006,199.53,199.53
2/9/2006,199.61,199.61
2/8/2006,199.63,199.63
2/7/2006,199.72,199.72
2/6/2006,199.67,199.67
2/3/2006,199.69,199.69
2/2/2006,199.66,199.66
2/1/2006,199.66,199.66
1/31/2006,199.83,199.83
1/30/2006,199.84,199.84
1/27/2006,199.85,199.85
1/26/2006,199.82,199.82
1/25/2006,199.91,199.91
1/24/2006,200.16,200.16
1/23/2006,200.21,200.21
1/20/2006,200.11,200.11
1/19/2006,200.04,200.04
1/18/2006,200.16,200.16
1/17/2006,200.15,200.15
1/13/2006,200.06,200.06
1/12/2006,199.84,199.84
1/11/2006,199.65,199.65
1/10/2006,199.75,199.75
1/9/2006,199.86,199.86
1/6/2006,199.8,199.8
1/5/2006,199.9,199.9
1/4/2006,199.9,199.9
1/3/2006,199.8,199.8
12/30/2005,199.53,199.53
12/29/2005,199.55,199.55
12/28/2005,199.55,199.55
12/27/2005,199.61,199.61
12/23/2005,199.44,199.44
12/22/2005,199.34,199.34
12/21/2005,199.15,199.15
12/20/2005,199.22,199.22
12/19/2005,199.32,199.32
12/16/2005,199.3,199.3
12/15/2005,199.24,199.24
12/14/2005,199.25,199.25
12/13/2005,199.01,199.01
12/12/2005,198.94,198.94
12/9/2005,198.93,198.93
12/8/2005,199.13,199.13
12/7/2005,198.9,198.9
12/6/2005,198.92,198.92
12/5/2005,198.7,198.7
12/2/2005,198.74,198.74
12/1/2005,198.69,198.69
11/30/2005,198.76,198.76
11/29/2005,198.79,198.79
11/28/2005,199.01,199.01
11/25/2005,198.95,198.95
11/23/2005,198.8,198.8
11/22/2005,198.94,198.94
11/21/2005,198.68,198.68
11/18/2005,198.52,198.52
11/17/2005,198.58,198.58
11/16/2005,198.43,198.43
11/15/2005,198.2,198.2
11/14/2005,198.11,198.11
11/10/2005,198.26,198.26
11/9/2005,198,198
11/8/2005,198.17,198.17
11/7/2005,198.01,198.01
11/4/2005,197.96,197.96
11/3/2005,197.93,197.93
11/2/2005,198.03,198.03
11/1/2005,198.04,198.04
10/31/2005,198.11,198.11
10/28/2005,198.06,198.06
10/27/2005,198.11,198.11
10/26/2005,198.03,198.03
10/25/2005,198.22,198.22
10/24/2005,198.39,198.39
10/21/2005,198.45,198.45
10/20/2005,198.28,198.28
10/19/2005,198.3,198.3
10/18/2005,198.23,198.23
10/17/2005,198.16,198.16
10/14/2005,198.11,198.11
10/13/2005,198.18,198.18
10/12/2005,198.17,198.17
10/11/2005,198.25,198.25
10/7/2005,198.24,198.24
10/6/2005,198.22,198.22
10/5/2005,198.14,198.14
10/4/2005,198.11,198.11
10/3/2005,198.08,198.08
9/30/2005,198.15,198.15
9/29/2005,198.33,198.33
9/28/2005,198.4,198.4
9/27/2005,198.4,198.4
9/26/2005,198.47,198.47
9/23/2005,198.52,198.52
9/22/2005,198.77,198.77
9/21/2005,198.7,198.7
9/20/2005,198.58,198.58
9/19/2005,198.74,198.74
9/16/2005,198.56,198.56
9/15/2005,198.75,198.75
9/14/2005,198.78,198.78
9/13/2005,198.82,198.82
9/12/2005,198.67,198.67
9/9/2005,198.72,198.72
9/8/2005,198.71,198.71
9/7/2005,198.75,198.75
9/6/2005,198.9,198.9
9/2/2005,199.03,199.03
9/1/2005,199.06,199.06
8/31/2005,198.68,198.68
8/30/2005,198.33,198.33
8/29/2005,197.94,197.94
8/26/2005,197.86,197.86
8/25/2005,198.03,198.03
8/24/2005,198.02,198.02
8/23/2005,198.02,198.02
8/22/2005,197.92,197.92
8/19/2005,197.84,197.84
8/18/2005,197.85,197.85
8/17/2005,197.68,197.68
8/16/2005,197.75,197.75
8/15/2005,197.59,197.59
8/12/2005,197.63,197.63
8/11/2005,197.45,197.45
8/10/2005,197.28,197.28
8/9/2005,197.25,197.25
8/8/2005,197.14,197.14
8/5/2005,197.22,197.22
8/4/2005,197.44,197.44
8/3/2005,197.47,197.47
8/2/2005,197.35,197.35
8/1/2005,197.36,197.36
7/29/2005,197.44,197.44
7/28/2005,197.57,197.57
7/27/2005,197.46,197.46
7/26/2005,197.56,197.56
7/25/2005,197.55,197.55
7/22/2005,197.59,197.59
7/21/2005,197.47,197.47
7/20/2005,197.66,197.66
7/19/2005,197.67,197.67
7/18/2005,197.59,197.59
7/15/2005,197.6,197.6
7/14/2005,197.61,197.61
7/13/2005,197.61,197.61
7/12/2005,197.65,197.65
7/11/2005,197.7,197.7
7/8/2005,197.7,197.7
7/7/2005,197.92,197.92
7/6/2005,197.74,197.74
7/5/2005,197.67,197.67
7/1/2005,197.74,197.74
6/30/2005,198.03,198.03
6/29/2005,197.99,197.99
6/28/2005,198.02,198.02
6/27/2005,198.21,198.21
6/24/2005,198.1,198.1
6/23/2005,198.01,198.01
6/22/2005,198.04,198.04
6/21/2005,197.71,197.71
6/20/2005,197.63,197.63
6/17/2005,197.61,197.61
6/16/2005,197.63,197.63
6/15/2005,197.52,197.52
6/14/2005,197.54,197.54
6/13/2005,197.52,197.52
6/10/2005,197.47,197.47
6/9/2005,197.69,197.69
6/8/2005,197.78,197.78
6/7/2005,197.92,197.92
6/6/2005,197.81,197.81
6/3/2005,197.79,197.79
6/2/2005,197.98,197.98
6/1/2005,198.02,198.02
5/31/2005,197.66,197.66
5/27/2005,197.41,197.41
5/26/2005,197.42,197.42
5/25/2005,197.49,197.49
5/24/2005,197.46,197.46
5/23/2005,197.34,197.34
5/20/2005,197.16,197.16
5/19/2005,197.27,197.27
5/18/2005,197.47,197.47
5/17/2005,197.36,197.36
5/16/2005,197.34,197.34
5/13/2005,197.29,197.29
5/12/2005,197.09,197.09
5/11/2005,197,197
5/10/2005,196.97,196.97
5/9/2005,196.74,196.74
5/6/2005,196.8,196.8
5/5/2005,197.3,197.3
5/4/2005,197.08,197.08
5/3/2005,196.89,196.89
5/2/2005,197,197
4/29/2005,196.91,196.91
4/28/2005,197.05,197.05
4/27/2005,196.85,196.85
4/26/2005,196.75,196.75
4/25/2005,196.78,196.78
4/22/2005,196.81,196.81
4/21/2005,196.72,196.72
4/20/2005,197.06,197.06
4/19/2005,197.08,197.08
4/18/2005,196.92,196.92
4/15/2005,196.84,196.84
4/14/2005,196.61,196.61
4/13/2005,196.41,196.41
4/12/2005,196.28,196.28
4/11/2005,196.12,196.12
4/8/2005,196,196
4/7/2005,196.11,196.11
4/6/2005,196.17,196.17
4/5/2005,196.02,196.02
4/4/2005,196.04,196.04
4/1/2005,195.98,195.98
3/31/2005,195.77,195.77
3/30/2005,195.51,195.51
3/29/2005,195.47,195.47
3/28/2005,195.39,195.39
3/24/2005,195.38,195.38
3/23/2005,195.43,195.43
3/22/2005,195.47,195.47
3/21/2005,195.75,195.75
3/18/2005,195.71,195.71
3/17/2005,195.77,195.77
3/16/2005,195.64,195.64
3/15/2005,195.55,195.55
3/14/2005,195.55,195.55
3/11/2005,195.53,195.53
3/10/2005,195.71,195.71
3/9/2005,195.71,195.71
3/8/2005,195.87,195.87
3/7/2005,195.92,195.92
3/4/2005,195.96,195.96
3/3/2005,195.87,195.87
3/2/2005,195.9,195.9
3/1/2005,195.81,195.81
2/28/2005,195.78,195.78
2/25/2005,195.91,195.91
2/24/2005,195.96,195.96
2/23/2005,196.06,196.06
2/22/2005,196.09,196.09
2/18/2005,196.02,196.02
2/17/2005,196.2,196.2
2/16/2005,196.08,196.08
2/15/2005,196.25,196.25
2/14/2005,196.24,196.24
2/11/2005,196.24,196.24
2/10/2005,196.38,196.38
2/9/2005,196.51,196.51
2/8/2005,196.23,196.23
2/7/2005,196.28,196.28
2/4/2005,196.37,196.37
2/3/2005,196.11,196.11
2/2/2005,196.19,196.19
2/1/2005,196.25,196.25
1/31/2005,196.26,196.26
1/28/2005,196.3,196.3
1/27/2005,196.15,196.15
1/26/2005,196.17,196.17
1/25/2005,196.26,196.26
1/24/2005,196.35,196.35
1/21/2005,196.39,196.39
1/20/2005,196.24,196.24
1/19/2005,196.1,196.1
1/18/2005,196.06,196.06
1/14/2005,196.02,196.02
1/13/2005,196.18,196.18
1/12/2005,196.08,196.08
1/11/2005,196.03,196.03
1/10/2005,196,196
1/7/2005,196,196
1/6/2005,196.1,196.1
1/5/2005,195.97,195.97
1/4/2005,195.99,195.99
1/3/2005,196.3,196.3
12/31/2004,196.34,196.34
12/30/2004,196.25,196.25
12/29/2004,196.18,196.18
12/28/2004,196.22,196.22
12/27/2004,196.23,196.23
12/23/2004,196.32,196.32
12/22/2004,196.29,196.29
12/21/2004,196.25,196.25
12/20/2004,196.18,196.18
12/17/2004,196.2,196.2
12/16/2004,196.28,196.28
12/15/2004,196.43,196.43
12/14/2004,196.34,196.34
12/13/2004,196.33,196.33
12/10/2004,196.37,196.37
12/9/2004,196.41,196.41
12/8/2004,196.45,196.45
12/7/2004,196.3,196.3
12/6/2004,196.34,196.34
12/3/2004,196.24,196.24
12/2/2004,195.88,195.88
12/1/2004,195.94,195.94
11/30/2004,195.92,195.92
11/29/2004,195.75,195.75
11/26/2004,195.81,195.81
11/24/2004,195.84,195.84
11/23/2004,195.95,195.95
11/22/2004,195.99,195.99
11/19/2004,195.96,195.96
11/18/2004,196.19,196.19
11/17/2004,196.23,196.23
11/16/2004,196.03,196.03
11/15/2004,196.11,196.11
11/12/2004,196.13,196.13
11/10/2004,196.08,196.08
11/9/2004,196.22,196.22
11/8/2004,196.21,196.21
11/5/2004,196.25,196.25
11/4/2004,196.79,196.79
11/3/2004,196.9,196.9
11/2/2004,196.85,196.85
11/1/2004,196.78,196.78
10/29/2004,196.93,196.93
10/28/2004,196.81,196.81
10/27/2004,196.71,196.71
10/26/2004,196.96,196.96
10/25/2004,196.98,196.98
10/22/2004,196.88,196.88
10/21/2004,196.82,196.82
10/20/2004,196.93,196.93
10/19/2004,196.8,196.8
10/18/2004,196.86,196.86
10/15/2004,196.82,196.82
10/14/2004,196.98,196.98
10/13/2004,196.81,196.81
10/12/2004,196.66,196.66
10/8/2004,196.49,196.49
10/7/2004,196.1,196.1
10/6/2004,196.11,196.11
10/5/2004,196.28,196.28
10/4/2004,196.24,196.24
10/1/2004,196.24,196.24
9/30/2004,196.31,196.31
9/29/2004,196.24,196.24
9/28/2004,196.46,196.46
9/27/2004,196.4,196.4
9/24/2004,196.24,196.24
9/23/2004,196.37,196.37
9/22/2004,196.6,196.6
9/21/2004,196.58,196.58
9/20/2004,196.71,196.71
9/17/2004,196.42,196.42
9/16/2004,196.71,196.71
9/15/2004,196.38,196.38
9/14/2004,196.51,196.51
9/13/2004,196.38,196.38
9/10/2004,196.33,196.33
9/9/2004,196.29,196.29
9/8/2004,196.34,196.34
9/7/2004,196.02,196.02
9/3/2004,195.87,195.87
9/2/2004,196.37,196.37
9/1/2004,196.55,196.55
8/31/2004,196.47,196.47
8/30/2004,196.29,196.29
8/27/2004,196.17,196.17
8/26/2004,196.18,196.18
8/25/2004,196.08,196.08
8/24/2004,196.11,196.11
8/23/2004,196.09,196.09
8/20/2004,196.15,196.15
8/19/2004,196.3,196.3
8/18/2004,196.21,196.21
8/17/2004,196.21,196.21
8/16/2004,196.03,196.03
8/13/2004,196.06,196.06
8/12/2004,195.92,195.92
8/11/2004,195.84,195.84
8/10/2004,195.75,195.75
8/9/2004,196.02,196.02
8/6/2004,196.12,196.12
8/5/2004,195.31,195.31
8/4/2004,195.25,195.25
8/3/2004,195.25,195.25
8/2/2004,195.21,195.21
7/30/2004,195.08,195.08
7/29/2004,194.84,194.84
7/28/2004,194.71,194.71
7/27/2004,194.57,194.57
7/26/2004,194.82,194.82
7/23/2004,194.93,194.93
7/22/2004,194.9,194.9
7/21/2004,194.81,194.81
7/20/2004,194.96,194.96
7/19/2004,195.3,195.3
7/16/2004,195.33,195.33
7/15/2004,194.97,194.97
7/14/2004,195.13,195.13
7/13/2004,195.09,195.09
7/12/2004,195.23,195.23
7/9/2004,195.16,195.16
7/8/2004,195.14,195.14
7/7/2004,195.08,195.08
7/6/2004,195.01,195.01
7/2/2004,195,195
7/1/2004,194.67,194.67
6/30/2004,194.37,194.37
6/29/2004,194,194
6/28/2004,193.86,193.86
6/25/2004,194.21,194.21
6/24/2004,194.2,194.2
6/23/2004,194.04,194.04
6/22/2004,193.98,193.98
6/21/2004,193.97,193.97
6/18/2004,193.85,193.85
6/17/2004,193.88,193.88
6/16/2004,193.76,193.76
6/15/2004,193.91,193.91
6/14/2004,193.3,193.3
6/10/2004,193.68,193.68
6/9/2004,193.75,193.75
6/8/2004,193.97,193.97
6/7/2004,194.07,194.07
6/4/2004,193.9,193.9
6/3/2004,194.17,194.17
6/2/2004,194.11,194.11
6/1/2004,194.26,194.26
5/31/2004,194.39,194.39
5/28/2004,194.39,194.39
5/27/2004,194.63,194.63
5/26/2004,194.42,194.42
5/25/2004,194.17,194.17
5/24/2004,194.15,194.15
5/21/2004,194.04,194.04
5/20/2004,194.19,194.19
5/19/2004,193.97,193.97
5/18/2004,194.14,194.14
5/17/2004,194.3,194.3
5/14/2004,194,194
5/13/2004,193.74,193.74
5/12/2004,193.91,193.91
5/11/2004,193.88,193.88
5/10/2004,193.85,193.85
5/7/2004,193.7,193.7
5/6/2004,194.48,194.48
5/5/2004,194.62,194.62
5/4/2004,194.64,194.64
5/3/2004,194.62,194.62
4/30/2004,194.61,194.61
4/29/2004,194.48,194.48
4/28/2004,194.65,194.65
4/27/2004,194.87,194.87
4/26/2004,194.66,194.66
4/23/2004,194.61,194.61
4/22/2004,195.01,195.01
4/21/2004,194.83,194.83
4/20/2004,195.08,195.08
4/19/2004,195.23,195.23
4/16/2004,195.31,195.31
4/15/2004,195.08,195.08
4/14/2004,195.01,195.01
4/13/2004,195.33,195.33
4/12/2004,195.64,195.64
4/8/2004,195.64,195.64
4/7/2004,195.69,195.69
4/6/2004,195.68,195.68
4/5/2004,195.54,195.54
4/2/2004,195.63,195.63
4/1/2004,196.37,196.37
3/31/2004,196.59,196.59
3/30/2004,196.4,196.4
3/29/2004,196.44,196.44
3/26/2004,196.52,196.52
3/25/2004,196.78,196.78
3/24/2004,196.78,196.78
3/23/2004,196.72,196.72
3/22/2004,196.68,196.68
3/19/2004,196.49,196.49
3/18/2004,196.54,196.54
3/17/2004,196.67,196.67
3/16/2004,196.69,196.69
3/15/2004,196.47,196.47
3/12/2004,196.51,196.51
3/11/2004,196.54,196.54
3/10/2004,196.51,196.51
3/9/2004,196.62,196.62
3/8/2004,196.51,196.51
3/5/2004,196.33,196.33
3/4/2004,195.75,195.75
3/3/2004,195.68,195.68
3/2/2004,195.72,195.72
3/1/2004,195.93,195.93
2/27/2004,195.96,195.96
2/26/2004,195.84,195.84
2/25/2004,195.9,195.9
2/24/2004,195.79,195.79
2/23/2004,195.73,195.73
2/20/2004,195.54,195.54
2/19/2004,195.68,195.68
2/18/2004,195.65,195.65
2/17/2004,195.67,195.67
2/13/2004,195.64,195.64
2/12/2004,195.47,195.47
2/11/2004,195.52,195.52
2/10/2004,195.2,195.2
2/9/2004,195.38,195.38
2/6/2004,195.27,195.27
2/5/2004,195.01,195.01
2/4/2004,195.24,195.24
2/3/2004,195.27,195.27
2/2/2004,195.03,195.03
1/30/2004,194.98,194.98
1/29/2004,194.85,194.85
1/28/2004,194.88,194.88
1/27/2004,195.37,195.37
1/26/2004,195.18,195.18
1/23/2004,195.28,195.28
1/22/2004,195.49,195.49
1/21/2004,195.33,195.33
1/20/2004,195.28,195.28
1/16/2004,195.28,195.28
1/15/2004,195.33,195.33
1/14/2004,195.43,195.43
1/13/2004,195.48,195.48
1/12/2004,195.3,195.3
1/9/2004,195.24,195.24
1/8/2004,194.67,194.67
1/7/2004,194.68,194.68
1/6/2004,194.63,194.63
1/5/2004,194.28,194.28
1/2/2004,194.25,194.25
12/31/2003,194.57,194.57
12/30/2003,194.53,194.53
12/29/2003,194.54,194.54
12/26/2003,194.62,194.62
12/24/2003,194.44,194.44
12/23/2003,194.12,194.12
12/22/2003,194.42,194.42
12/19/2003,194.45,194.45
12/18/2003,194.38,194.38
12/17/2003,194.39,194.39
12/16/2003,194.34,194.34
12/15/2003,194.19,194.19
12/12/2003,194.26,194.26
12/11/2003,194.32,194.32
12/10/2003,193.92,193.92
12/9/2003,193.68,193.68
12/8/2003,193.89,193.89
12/5/2003,194.04,194.04
12/4/2003,193.41,193.41
12/3/2003,193.26,193.26
12/2/2003,193.33,193.33
12/1/2003,193.24,193.24
11/28/2003,193.44,193.44
11/26/2003,193.59,193.59
11/25/2003,193.81,193.81
11/24/2003,193.69,193.69
11/21/2003,193.9,193.9
11/20/2003,193.91,193.91
11/19/2003,193.7,193.7
11/18/2003,193.89,193.89
11/17/2003,193.94,193.94
11/14/2003,193.75,193.75
11/13/2003,193.54,193.54
11/12/2003,193.12,193.12
11/10/2003,192.99,192.99
11/7/2003,193.03,193.03
11/6/2003,193.16,193.16
11/5/2003,193.33,193.33
11/4/2003,193.56,193.56
11/3/2003,193.39,193.39
10/31/2003,193.54,193.54
10/30/2003,193.47,193.47
10/29/2003,193.7,193.7
10/28/2003,193.86,193.86
10/27/2003,193.55,193.55
10/24/2003,193.72,193.72
10/23/2003,193.44,193.44
10/22/2003,193.51,193.51
10/21/2003,193.25,193.25
10/20/2003,193.27,193.27
10/17/2003,193.21,193.21
10/16/2003,193,193
10/15/2003,193.49,193.49
10/14/2003,193.68,193.68
10/10/2003,193.83,193.83
10/9/2003,193.74,193.74
10/8/2003,193.84,193.84
10/7/2003,193.82,193.82
10/6/2003,194,194
10/3/2003,193.74,193.74
10/2/2003,194.29,194.29
10/1/2003,194.39,194.39
9/30/2003,194.29,194.29
9/29/2003,193.91,193.91
9/26/2003,193.9,193.9
9/25/2003,193.72,193.72
9/24/2003,193.72,193.72
9/23/2003,193.58,193.58
9/22/2003,193.52,193.52
9/19/2003,193.48,193.48
9/18/2003,193.54,193.54
9/17/2003,193.7,193.7
9/16/2003,193.65,193.65
9/15/2003,193.68,193.68
9/12/2003,193.5,193.5
9/11/2003,193.34,193.34
9/10/2003,193.53,193.53
9/9/2003,193.3,193.3
9/8/2003,193.19,193.19
9/5/2003,193.21,193.21
9/4/2003,192.61,192.61
9/3/2003,192.27,192.27
9/2/2003,192.17,192.17
8/29/2003,192.45,192.45
8/28/2003,192.51,192.51
8/27/2003,192.15,192.15
8/26/2003,192.33,192.33
8/25/2003,192.15,192.15
8/22/2003,192.25,192.25
8/21/2003,192.18,192.18
8/20/2003,192.54,192.54
8/19/2003,192.67,192.67
8/18/2003,192.47,192.47
8/15/2003,192.44,192.44
8/14/2003,192.3,192.3
8/13/2003,192.37,192.37
8/12/2003,192.73,192.73
8/11/2003,192.51,192.51
8/8/2003,192.64,192.64
8/7/2003,192.63,192.63
8/6/2003,192.49,192.49
8/5/2003,192.16,192.16
8/4/2003,192.66,192.66
8/1/2003,192.21,192.21
7/31/2003,192.35,192.35
7/30/2003,192.82,192.82
7/29/2003,192.68,192.68
7/28/2003,192.86,192.86
7/25/2003,193.05,193.05
7/24/2003,193.03,193.03
7/23/2003,193.04,193.04
7/22/2003,192.88,192.88
7/21/2003,192.75,192.75
7/18/2003,193.05,193.05
7/17/2003,193.13,193.13
7/16/2003,193.09,193.09
7/15/2003,193.19,193.19
7/14/2003,193.46,193.46
7/11/2003,193.58,193.58
7/10/2003,193.49,193.49
7/9/2003,193.35,193.35
7/8/2003,193.29,193.29
7/7/2003,193.38,193.38
7/3/2003,193.44,193.44
7/2/2003,193.53,193.53
7/1/2003,193.44,193.44
6/30/2003,193.47,193.47
6/27/2003,193.25,193.25
6/26/2003,193.19,193.19
6/25/2003,193.56,193.56
6/24/2003,194,194
6/23/2003,193.89,193.89
6/20/2003,193.68,193.68
6/19/2003,193.83,193.83
6/18/2003,193.54,193.54
6/17/2003,193.59,193.59
6/16/2003,193.83,193.83
6/13/2003,194.03,194.03
6/12/2003,193.94,193.94
6/11/2003,193.84,193.84
6/10/2003,193.89,193.89
6/9/2003,193.67,193.67
6/6/2003,193.41,193.41
6/5/2003,193.45,193.45
6/4/2003,193.58,193.58
6/3/2003,193.52,193.52
6/2/2003,193.16,193.16
5/30/2003,193.17,193.17
5/29/2003,193.27,193.27
5/28/2003,193.11,193.11
5/27/2003,193.15,193.15
5/23/2003,192.99,192.99
5/22/2003,193.08,193.08
5/21/2003,193,193
5/20/2003,193.24,193.24
5/19/2003,193.06,193.06
5/16/2003,192.92,192.92
5/15/2003,192.7,192.7
5/14/2003,192.86,192.86
5/13/2003,192.68,192.68
5/12/2003,192.72,192.72
5/9/2003,192.62,192.62
5/8/2003,192.63,192.63
5/7/2003,192.68,192.68
5/6/2003,192.67,192.67
5/5/2003,192.38,192.38
5/2/2003,192.26,192.26
5/1/2003,192.48,192.48
4/30/2003,192.43,192.43
4/29/2003,192.13,192.13
4/28/2003,192.17,192.17
4/25/2003,192.19,192.19
4/24/2003,192.06,192.06
4/23/2003,191.83,191.83
4/22/2003,191.8,191.8
4/21/2003,191.75,191.75
4/17/2003,191.71,191.71
4/16/2003,191.8,191.8
4/15/2003,191.72,191.72
4/14/2003,191.63,191.63
4/11/2003,191.76,191.76
4/10/2003,191.93,191.93
4/9/2003,192.1,192.1
4/8/2003,192.03,192.03
4/7/2003,191.77,191.77
4/4/2003,191.99,191.99
4/3/2003,192.02,192.02
4/2/2003,191.87,191.87
4/1/2003,192.1,192.1
3/31/2003,192.08,192.08
3/28/2003,191.9,191.9
3/27/2003,191.76,191.76
3/26/2003,191.62,191.62
3/25/2003,191.5,191.5
3/24/2003,191.47,191.47
3/21/2003,191.12,191.12
3/20/2003,191.33,191.33
3/19/2003,191.35,191.35
3/18/2003,191.37,191.37
3/17/2003,191.55,191.55
3/14/2003,191.71,191.71
3/13/2003,191.65,191.65
3/12/2003,192.08,192.08
3/11/2003,192.29,192.29
3/10/2003,192.39,192.39
3/7/2003,192.16,192.16
3/6/2003,191.98,191.98
3/5/2003,192.02,192.02
3/4/2003,191.88,191.88
3/3/2003,191.79,191.79
2/28/2003,191.72,191.72
2/27/2003,191.62,191.62
2/26/2003,191.59,191.59
2/25/2003,191.57,191.57
2/24/2003,191.47,191.47
2/21/2003,191.35,191.35
2/20/2003,191.46,191.46
2/19/2003,191.42,191.42
2/18/2003,191.26,191.26
2/14/2003,191.27,191.27
2/13/2003,191.48,191.48
2/12/2003,191.3,191.3
2/11/2003,191.21,191.21
2/10/2003,191.1,191.1
2/7/2003,191.2,191.2
2/6/2003,191.09,191.09
2/5/2003,190.94,190.94
2/4/2003,191.06,191.06
2/3/2003,190.9,190.9
1/31/2003,190.88,190.88
1/30/2003,190.91,190.91
1/29/2003,190.79,190.79
1/28/2003,190.93,190.93
1/27/2003,190.91,190.91
1/24/2003,190.95,190.95
1/23/2003,190.86,190.86
1/22/2003,190.96,190.96
1/21/2003,190.84,190.84
1/17/2003,190.69,190.69
1/16/2003,190.62,190.62
1/15/2003,190.6,190.6
1/14/2003,190.55,190.55
1/13/2003,190.42,190.42
1/10/2003,190.36,190.36
1/9/2003,190.24,190.24
1/8/2003,190.63,190.63
1/7/2003,190.47,190.47
1/6/2003,190.29,190.29
1/3/2003,190.33,190.33
1/2/2003,190.37,190.37
12/31/2002,190.91,190.91
12/30/2002,190.92,190.92
12/27/2002,190.85,190.85
12/26/2002,190.6,190.6
12/24/2002,190.5,190.5
12/23/2002,190.28,190.28
12/20/2002,190.3,190.3
12/19/2002,190.34,190.34
12/18/2002,190.11,190.11
