Security,USOSFR10 BGN Curncy
Start Date,1/1/2007 0:00
End Date,7/25/2025 0:00
Period,D
Currency,USD
Pricing Source,BGN
,
Date,PX_LAST
6/8/2016,1.19663
6/7/2016,1.21264
6/6/2016,1.24186
6/3/2016,1.20061
6/2/2016,1.30559
6/1/2016,1.33362
5/31/2016,1.33965
5/30/2016,1.34865
5/27/2016,1.3489
5/26/2016,1.32901
5/25/2016,1.36135
5/24/2016,1.36252
5/23/2016,1.31784
5/20/2016,1.31645
5/19/2016,1.32838
5/18/2016,1.32543
5/17/2016,1.25916
5/16/2016,1.23365
5/13/2016,1.18477
5/12/2016,1.224
5/11/2016,1.1894
5/10/2016,1.21126
5/9/2016,1.20009
5/6/2016,1.23927
5/5/2016,1.21113
5/4/2016,1.25759
5/2/2016,1.36887
4/29/2016,1.32827
4/28/2016,1.31535
4/27/2016,1.33927
4/26/2016,1.40006
4/25/2016,1.38395
4/22/2016,1.35769
4/21/2016,1.3312
4/20/2016,1.32043
4/19/2016,1.25696
4/18/2016,1.23369
4/15/2016,1.21518
4/14/2016,1.2562
4/13/2016,1.23019
4/12/2016,1.25693
4/11/2016,1.21717
4/8/2016,1.21888
4/7/2016,1.17785
4/6/2016,1.24737
4/5/2016,1.20997
4/4/2016,1.25704
4/1/2016,1.27138
3/31/2016,1.25925
3/30/2016,1.29318
3/29/2016,1.28445
3/28/2016,1.36563
3/25/2016,1.37191
3/24/2016,1.3767
3/23/2016,1.34209
3/22/2016,1.39337
3/21/2016,1.36
3/18/2016,1.31375
3/17/2016,1.3439
3/16/2016,1.35229
3/15/2016,1.43263
3/14/2016,1.41943
3/11/2016,1.44311
3/10/2016,1.38739
3/8/2016,1.29967
3/7/2016,1.37726
3/4/2016,1.35141
3/3/2016,1.3081
3/2/2016,1.30356
3/1/2016,1.28629
2/29/2016,1.20519
2/26/2016,1.22436
2/25/2016,1.18165
2/24/2016,1.22565
2/23/2016,1.20253
2/22/2016,1.24283
2/19/2016,1.24387
2/18/2016,1.24402
2/17/2016,1.31537
2/16/2016,1.25811
2/15/2016,1.24595
2/12/2016,1.24501
2/11/2016,1.13072
2/10/2016,1.19467
2/9/2016,1.27848
2/8/2016,1.33164
2/5/2016,1.42674
2/4/2016,1.41807
2/3/2016,1.42813
2/2/2016,1.40272
2/1/2016,1.50786
1/29/2016,1.47643
1/28/2016,1.53909
1/27/2016,1.55661
1/26/2016,1.53933
1/25/2016,1.5505
1/22/2016,1.59524
1/21/2016,1.58112
1/20/2016,1.5258
1/19/2016,1.58829
1/18/2016,1.57038
1/15/2016,1.57036
1/14/2016,1.61333
1/13/2016,1.62906
1/12/2016,1.63702
1/11/2016,1.70317
1/8/2016,1.65797
1/7/2016,1.71832
1/6/2016,1.74937
1/5/2016,1.81229
1/4/2016,1.83914
1/1/2016,1.85327
12/31/2015,1.85138
12/30/2015,1.88033
12/29/2015,1.89876
12/28/2015,1.83428
12/25/2015,1.83898
12/24/2015,1.84009
12/23/2015,1.85521
12/22/2015,1.84297
12/21/2015,1.80448
12/18/2015,1.81467
12/17/2015,1.81735
12/16/2015,1.88335
12/15/2015,1.84282
12/14/2015,1.80727
12/11/2015,1.76341
12/10/2015,1.85545
12/9/2015,1.81657
12/8/2015,1.81035
12/7/2015,1.82257
12/4/2015,1.86666
12/3/2015,1.89966
12/2/2015,1.77503
12/1/2015,1.72649
11/30/2015,1.7758
11/27/2015,1.79417
11/26/2015,1.80851
11/25/2015,1.80682
11/24/2015,1.81504
11/23/2015,1.80884
11/20/2015,1.80432
11/19/2015,1.79486
11/18/2015,1.84459
11/17/2015,1.84809
11/16/2015,1.86585
11/13/2015,1.8641
11/12/2015,1.9181
11/11/2015,1.95137
11/10/2015,1.95138
11/9/2015,1.95638
11/6/2015,1.94159
11/5/2015,1.83137
11/4/2015,1.81798
11/3/2015,1.82858
11/2/2015,1.8026
10/30/2015,1.77412
10/29/2015,1.80987
10/28/2015,1.7471
10/27/2015,1.68866
10/26/2015,1.70501
10/23/2015,1.75089
10/22/2015,1.70776
10/21/2015,1.70144
10/20/2015,1.74416
10/19/2015,1.70219
10/16/2015,1.70843
10/15/2015,1.68148
10/14/2015,1.62187
10/13/2015,1.72752
10/12/2015,1.7869
10/9/2015,1.78557
10/8/2015,1.80514
10/7/2015,1.76696
10/6/2015,1.73671
10/5/2015,1.76698
10/2/2015,1.69677
10/1/2015,1.73903
9/30/2015,1.71771
9/29/2015,1.7096
9/28/2015,1.76686
9/25/2015,1.85174
9/24/2015,1.83498
9/23/2015,1.85924
9/22/2015,1.84725
9/21/2015,1.91983
9/18/2015,1.88055
9/17/2015,1.92645
9/16/2015,2.02679
9/15/2015,2.02662
9/14/2015,1.93444
9/11/2015,1.93503
9/10/2015,1.95802
9/9/2015,1.9358
9/8/2015,1.93961
9/7/2015,1.89997
9/4/2015,1.89907
9/3/2015,1.94625
9/2/2015,1.95773
9/1/2015,1.9202
8/31/2015,1.99956
8/28/2015,1.96608
8/27/2015,1.97747
8/26/2015,1.95322
8/25/2015,1.86083
8/24/2015,1.7971
8/21/2015,1.84256
8/20/2015,1.87876
8/19/2015,1.9319
8/18/2015,1.99495
8/17/2015,1.97261
8/14/2015,2.00315
8/13/2015,1.99264
8/12/2015,1.96342
8/11/2015,1.95585
8/10/2015,2.04045
8/7/2015,1.98491
8/6/2015,2.04346
8/5/2015,2.08966
8/4/2015,2.0398
8/3/2015,1.96483
7/31/2015,1.99688
7/30/2015,2.07422
7/29/2015,2.09717
7/28/2015,2.06248
7/27/2015,2.03245
7/24/2015,2.07726
7/23/2015,2.08686
7/22/2015,2.14487
7/21/2015,2.14059
7/20/2015,2.18868
7/17/2015,2.1672
7/16/2015,2.16239
7/15/2015,2.16042
7/14/2015,2.20629
7/13/2015,2.26509
7/10/2015,2.21508
7/9/2015,2.14883
7/8/2015,2.03423
7/7/2015,2.10451
7/6/2015,2.13286
7/3/2015,2.22009
7/2/2015,2.21928
7/1/2015,2.2489
6/30/2015,2.19309
6/29/2015,2.16185
6/26/2015,2.29563
6/25/2015,2.24084
6/24/2015,2.19524
6/23/2015,2.22526
6/22/2015,2.18382
6/19/2015,2.07249
6/18/2015,2.14788
6/17/2015,2.12874
6/16/2015,2.13014
6/15/2015,2.17047
6/12/2015,2.20809
6/11/2015,2.19968
6/10/2015,2.30444
6/9/2015,2.25805
6/8/2015,2.19541
6/5/2015,2.22537
6/4/2015,2.12411
6/3/2015,2.1756
6/2/2015,2.06747
6/1/2015,1.98696
5/29/2015,1.9398
5/28/2015,1.94398
5/27/2015,1.93264
5/26/2015,1.94402
5/22/2015,2.00833
5/21/2015,1.97315
5/20/2015,2.01784
5/19/2015,2.05987
5/18/2015,2.01534
5/15/2015,1.92402
5/14/2015,2.01004
5/13/2015,2.0723
5/12/2015,2.03758
5/11/2015,2.06573
5/8/2015,1.94095
5/7/2015,1.97411
5/6/2015,2.04244
5/5/2015,1.98932
5/4/2015,1.95425
5/1/2015,1.92452
4/30/2015,1.84665
4/29/2015,1.84298
4/28/2015,1.81288
4/27/2015,1.73157
4/24/2015,1.7156
4/23/2015,1.75734
4/22/2015,1.7854
4/21/2015,1.71472
4/20/2015,1.70121
4/17/2015,1.68403
4/16/2015,1.70599
4/15/2015,1.70218
4/14/2015,1.70923
4/13/2015,1.73969
4/10/2015,1.76652
4/9/2015,1.78135
4/8/2015,1.72342
4/7/2015,1.71394
4/6/2015,1.73331
4/3/2015,1.67906
4/2/2015,1.7409
4/1/2015,1.69176
3/31/2015,1.74831
3/30/2015,1.76388
3/27/2015,1.77646
3/26/2015,1.80948
3/25/2015,1.74843
3/24/2015,1.69907
3/23/2015,1.73696
3/20/2015,1.77009
3/19/2015,1.79443
3/18/2015,1.75087
3/17/2015,1.89486
3/16/2015,1.92418
3/13/2015,1.97255
3/12/2015,1.97511
3/11/2015,1.97114
3/10/2015,1.98888
3/9/2015,2.03299
3/6/2015,2.09211
3/5/2015,1.97211
3/4/2015,1.96965
3/3/2015,1.96796
3/2/2015,1.92925
2/27/2015,1.84022
2/26/2015,1.87745
2/25/2015,1.81945
2/24/2015,1.83317
2/23/2015,1.90753
2/20/2015,1.95483
2/19/2015,1.96187
2/18/2015,1.92458
2/17/2015,1.97751
2/16/2015,1.88405
2/13/2015,1.88601
2/12/2015,1.82728
2/11/2015,1.85794
2/10/2015,1.84452
2/9/2015,1.82575
2/6/2015,1.80782
2/5/2015,1.66816
2/4/2015,1.60171
2/3/2015,1.64441
2/2/2015,1.51193
1/30/2015,1.49916
1/29/2015,1.60194
1/28/2015,1.57625
1/27/2015,1.68249
1/26/2015,1.682
1/23/2015,1.65459
1/22/2015,1.71134
1/21/2015,1.71742
1/20/2015,1.62985
1/19/2015,1.66705
1/16/2015,1.66678
1/15/2015,1.54732
1/14/2015,1.68302
1/13/2015,1.72823
1/12/2015,1.73937
1/9/2015,1.77857
1/8/2015,1.84979
1/7/2015,1.79453
1/6/2015,1.75763
1/5/2015,1.8548
1/2/2015,1.93248
1/1/2015,1.9999
12/31/2014,2.0014
12/30/2014,2.01619
12/29/2014,2.03398
12/26/2014,2.08831
12/25/2014,2.10698
12/24/2014,2.11034
12/23/2014,2.10706
12/22/2014,2.00618
12/19/2014,2.00944
12/18/2014,2.054
12/17/2014,1.97915
12/16/2014,1.90482
12/15/2014,1.96715
12/12/2014,1.93275
12/11/2014,2.01916
12/10/2014,2.01015
12/9/2014,2.0599
12/8/2014,2.10728
12/5/2014,2.14881
12/4/2014,2.08199
12/3/2014,2.13881
12/2/2014,2.15213
12/1/2014,2.09657
11/28/2014,2.03172
11/27/2014,2.10481
11/26/2014,2.10581
11/25/2014,2.11331
11/24/2014,2.16291
11/21/2014,2.16483
11/20/2014,2.19324
11/19/2014,2.21252
11/18/2014,2.16429
11/17/2014,2.19253
11/14/2014,2.17964
11/13/2014,2.19141
11/12/2014,2.22947
11/11/2014,2.21803
11/10/2014,2.21837
11/7/2014,2.1597
11/6/2014,2.24834
11/5/2014,2.20729
11/4/2014,2.19247
11/3/2014,2.19878
10/31/2014,2.19756
10/30/2014,2.16446
10/29/2014,2.16646
10/28/2014,2.14182
10/27/2014,2.10873
10/24/2014,2.11574
10/23/2014,2.11825
10/22/2014,2.0542
10/21/2014,2.06619
10/20/2014,2.03755
10/17/2014,2.05116
10/16/2014,2.01587
10/15/2014,1.99686
10/14/2014,2.05542
10/10/2014,2.13012
10/9/2014,2.16428
10/8/2014,2.18237
10/7/2014,2.21512
10/6/2014,2.2947
10/3/2014,2.31119
10/2/2014,2.2974
10/1/2014,2.2617
9/30/2014,2.36477
9/29/2014,2.34762
9/26/2014,2.37907
9/25/2014,2.36076
9/24/2014,2.41706
9/23/2014,2.37709
9/22/2014,2.40914
9/19/2014,2.43302
9/18/2014,2.47709
9/17/2014,2.48266
9/16/2014,2.46066
9/15/2014,2.45382
9/12/2014,2.46881
9/11/2014,2.40883
9/10/2014,2.40081
9/9/2014,2.35678
9/8/2014,2.31952
9/5/2014,2.30103
9/4/2014,2.29511
9/3/2014,2.23811
9/2/2014,2.27143
9/1/2014,2.21438
8/29/2014,2.21626
8/28/2014,2.21179
8/27/2014,2.22567
8/26/2014,2.26015
8/25/2014,2.24555
8/22/2014,2.27487
8/21/2014,2.27997
8/20/2014,2.30431
8/19/2014,2.2793
8/18/2014,2.27223
8/15/2014,2.21714
8/14/2014,2.27152
8/13/2014,2.28949
8/12/2014,2.32678
8/11/2014,2.31048
8/8/2014,2.30281
8/7/2014,2.29173
8/6/2014,2.34262
8/5/2014,2.35438
8/4/2014,2.34594
8/1/2014,2.35834
7/31/2014,2.42207
7/30/2014,2.41091
7/29/2014,2.32201
7/28/2014,2.34448
7/25/2014,2.323
7/24/2014,2.36009
7/23/2014,2.3236
7/22/2014,2.32034
7/21/2014,2.32608
7/18/2014,2.33516
7/17/2014,2.30483
7/16/2014,2.37378
7/15/2014,2.39312
7/14/2014,2.38891
7/11/2014,2.36031
7/10/2014,2.38816
7/9/2014,2.40551
7/8/2014,2.41003
7/7/2014,2.46476
7/4/2014,2.48987
7/3/2014,2.49288
7/2/2014,2.48485
7/1/2014,2.42163
6/30/2014,2.38646
6/27/2014,2.39547
6/26/2014,2.39248
6/25/2014,2.41429
6/24/2014,2.42689
6/23/2014,2.46566
6/20/2014,2.44402
6/19/2014,2.45885
6/18/2014,2.42775
6/17/2014,2.49183
6/16/2014,2.44194
6/13/2014,2.44743
6/12/2014,2.44041
6/11/2014,2.48504
6/10/2014,2.49892
6/9/2014,2.45938
6/6/2014,2.44153
6/5/2014,2.4372
6/4/2014,2.45189
6/3/2014,2.44248
6/2/2014,2.36944
5/30/2014,2.31927
5/29/2014,2.29871
5/28/2014,2.26997
5/27/2014,2.33743
5/26/2014,2.35382
5/23/2014,2.35198
5/22/2014,2.37529
5/21/2014,2.35535
5/20/2014,2.34184
5/19/2014,2.37535
5/16/2014,2.35284
5/15/2014,2.31504
5/14/2014,2.36644
5/13/2014,2.42559
5/12/2014,2.47025
5/9/2014,2.43387
5/8/2014,2.42104
5/7/2014,2.41262
5/6/2014,2.42417
5/5/2014,2.44282
5/2/2014,2.41713
5/1/2014,2.44482
4/30/2014,2.4669
4/29/2014,2.50761
4/28/2014,2.51538
4/25/2014,2.48213
4/24/2014,2.49897
4/23/2014,2.50392
4/22/2014,2.5158
4/21/2014,2.52181
4/18/2014,2.53939
4/17/2014,2.54189
4/16/2014,2.45147
4/15/2014,2.44544
4/14/2014,2.45508
4/11/2014,2.43127
4/10/2014,2.45634
4/9/2014,2.48997
4/8/2014,2.48467
4/7/2014,2.50626
4/4/2014,2.52561
4/3/2014,2.60522
4/2/2014,2.60924
4/1/2014,2.56376
3/31/2014,2.52709
3/28/2014,2.52557
3/27/2014,2.48843
3/26/2014,2.49488
3/25/2014,2.55359
3/24/2014,2.52981
3/21/2014,2.54108
3/20/2014,2.57575
3/19/2014,2.57039
3/18/2014,2.46332
3/17/2014,2.48217
3/14/2014,2.44302
3/13/2014,2.42719
3/12/2014,2.50627
3/11/2014,2.54127
3/10/2014,2.54813
3/7/2014,2.56415
3/6/2014,2.5185
3/5/2014,2.48463
3/4/2014,2.48184
3/3/2014,2.39502
2/28/2014,2.43089
2/27/2014,2.4181
2/26/2014,2.43391
2/25/2014,2.4647
2/24/2014,2.50059
2/21/2014,2.49557
2/20/2014,2.52349
2/19/2014,2.51794
2/18/2014,2.48556
2/17/2014,2.52196
2/14/2014,2.51766
2/13/2014,2.5016
2/12/2014,2.55282
2/11/2014,2.51717
2/10/2014,2.45693
2/7/2014,2.48307
2/6/2014,2.50767
2/5/2014,2.48061
2/4/2014,2.44314
2/3/2014,2.3905
1/31/2014,2.45036
1/30/2014,2.49401
1/29/2014,2.48151
1/28/2014,2.54962
1/27/2014,2.54134
1/24/2014,2.5087
1/23/2014,2.57267
1/22/2014,2.65505
1/21/2014,2.61461
1/20/2014,2.61365
1/17/2014,2.61416
1/16/2014,2.63482
1/15/2014,2.6748
1/14/2014,2.64994
1/13/2014,2.59745
1/10/2014,2.63906
1/9/2014,2.73615
1/8/2014,2.75074
1/7/2014,2.69542
1/6/2014,2.70894
1/3/2014,2.74968
1/2/2014,2.74281
1/1/2014,2.78104
12/31/2013,2.77933
12/30/2013,2.71397
12/27/2013,2.74012
12/26/2013,2.73498
12/25/2013,2.72822
12/24/2013,2.72923
12/23/2013,2.67472
12/20/2013,2.63297
12/19/2013,2.67469
12/18/2013,2.62946
12/17/2013,2.56353
12/16/2013,2.60452
12/13/2013,2.59044
12/12/2013,2.60217
12/11/2013,2.57577
12/10/2013,2.52649
12/9/2013,2.55612
12/6/2013,2.57769
12/5/2013,2.60083
12/4/2013,2.56773
12/3/2013,2.53463
12/2/2013,2.54465
11/29/2013,2.49295
11/28/2013,2.47688
11/27/2013,2.4794
11/26/2013,2.44376
11/25/2013,2.45453
11/22/2013,2.47086
11/21/2013,2.49012
11/20/2013,2.50073
11/19/2013,2.41636
11/18/2013,2.38653
11/15/2013,2.42871
11/14/2013,2.43774
11/13/2013,2.46675
11/12/2013,2.54908
11/11/2013,2.52348
11/8/2013,2.53001
11/7/2013,2.39148
11/5/2013,2.46926
11/4/2013,2.40502
11/1/2013,2.41957
10/31/2013,2.35458
10/30/2013,2.33525
10/29/2013,2.30616
10/28/2013,2.32319
10/25/2013,2.31567
10/23/2013,2.30364
10/22/2013,2.30812
10/21/2013,2.39128
10/18/2013,2.37175
10/17/2013,2.37777
10/16/2013,2.44033
10/15/2013,2.49622
10/14/2013,2.45679
10/11/2013,2.45579
10/10/2013,2.45686
10/9/2013,2.43144
10/8/2013,2.39676
10/7/2013,2.41114
10/4/2013,2.44777
10/3/2013,2.41174
10/2/2013,2.42736
10/1/2013,2.45449
9/30/2013,2.41111
9/27/2013,2.42997
9/26/2013,2.4508
9/25/2013,2.43
9/24/2013,2.45935
9/23/2013,2.5033
9/20/2013,2.54347
9/19/2013,2.56182
9/18/2013,2.49378
9/17/2013,2.64897
9/16/2013,2.67311
9/13/2013,2.70275
9/12/2013,2.72293
9/11/2013,2.73405
9/10/2013,2.78077
9/9/2013,2.74003
9/6/2013,2.77144
9/5/2013,2.83058
9/4/2013,2.72327
9/3/2013,2.6759
9/2/2013,2.62033
8/30/2013,2.62006
8/29/2013,2.59041
8/28/2013,2.59242
8/27/2013,2.53416
8/26/2013,2.60744
8/23/2013,2.64073
8/22/2013,2.71814
8/21/2013,2.7192
8/20/2013,2.63196
8/19/2013,2.69658
8/16/2013,2.63106
8/15/2013,2.56748
8/14/2013,2.52219
8/13/2013,2.53193
8/12/2013,2.43487
8/9/2013,2.39001
8/8/2013,2.40877
8/7/2013,2.42556
8/6/2013,2.47201
8/5/2013,2.45444
8/2/2013,2.41366
8/1/2013,2.53695
7/31/2013,2.41625
7/30/2013,2.44663
7/29/2013,2.44144
7/26/2013,2.40933
7/25/2013,2.41632
7/24/2013,2.42962
7/23/2013,2.35292
7/22/2013,2.33765
7/19/2013,2.33993
7/18/2013,2.38284
7/17/2013,2.34828
7/16/2013,2.39588
7/15/2013,2.39774
7/12/2013,2.44892
7/11/2013,2.44411
7/10/2013,2.48946
7/9/2013,2.51027
7/8/2013,2.51597
7/5/2013,2.61896
7/4/2013,2.36304
7/3/2013,2.34626
7/2/2013,2.32785
7/1/2013,2.33191
6/28/2013,2.33494
6/27/2013,2.31566
6/26/2013,2.39166
6/25/2013,2.46271
6/24/2013,2.38701
6/21/2013,2.39881
6/20/2013,2.2859
6/19/2013,2.23106
6/18/2013,2.0416
6/17/2013,2.03691
6/14/2013,1.98514
6/13/2013,2.00639
6/12/2013,2.0895
6/11/2013,2.05251
6/10/2013,2.09287
6/7/2013,2.0513
6/6/2013,1.95854
6/5/2013,1.97135
6/4/2013,2.03161
6/3/2013,1.99468
5/31/2013,1.99846
5/30/2013,1.976
5/29/2013,1.97353
5/28/2013,2.0341
5/27/2013,1.86219
5/24/2013,1.86619
5/23/2013,1.86091
5/22/2013,1.88075
5/21/2013,1.76381
5/20/2013,1.80677
5/17/2013,1.79578
5/16/2013,1.71787
5/15/2013,1.78285
5/14/2013,1.82985
5/13/2013,1.77739
5/10/2013,1.75492
5/9/2013,1.67072
5/8/2013,1.66179
5/7/2013,1.66821
5/6/2013,1.65507
5/3/2013,1.63212
5/2/2013,1.52593
5/1/2013,1.53738
4/30/2013,1.5635
4/29/2013,1.55983
4/26/2013,1.55951
4/25/2013,1.59921
4/24/2013,1.59674
4/23/2013,1.60717
4/22/2013,1.57922
4/19/2013,1.58595
4/18/2013,1.564
4/17/2013,1.57623
4/16/2013,1.60939
4/15/2013,1.5652
4/12/2013,1.60913
4/11/2013,1.67102
4/10/2013,1.68148
4/9/2013,1.63923
4/8/2013,1.6438
4/5/2013,1.59533
4/4/2013,1.63594
4/3/2013,1.67707
4/2/2013,1.71673
4/1/2013,1.68364
3/28/2013,1.70316
3/27/2013,1.69253
3/26/2013,1.76901
3/25/2013,1.76783
3/22/2013,1.76427
3/21/2013,1.74583
3/20/2013,1.78631
3/19/2013,1.72232
3/18/2013,1.77572
3/15/2013,1.80043
3/14/2013,1.83884
3/13/2013,1.82113
3/12/2013,1.81713
3/11/2013,1.85586
3/8/2013,1.84135
3/7/2013,1.79188
3/6/2013,1.73417
3/5/2013,1.69428
3/4/2013,1.67504
3/1/2013,1.64805
2/28/2013,1.67671
2/27/2013,1.69988
2/26/2013,1.68065
2/25/2013,1.65607
2/22/2013,1.75514
2/21/2013,1.76491
2/20/2013,1.80142
2/19/2013,1.81613
2/15/2013,1.78149
2/14/2013,1.77991
2/13/2013,1.83235
2/12/2013,1.77802
2/11/2013,1.76037
2/8/2013,1.74386
2/7/2013,1.75158
2/6/2013,1.75305
2/5/2013,1.79224
2/4/2013,1.75255
2/1/2013,1.81004
1/31/2013,1.77435
1/30/2013,1.77602
1/29/2013,1.7764
1/28/2013,1.7336
1/25/2013,1.72718
1/24/2013,1.62518
1/23/2013,1.59774
1/22/2013,1.60536
1/18/2013,1.60536
1/17/2013,1.6327
1/16/2013,1.5644
1/15/2013,1.57937
1/14/2013,1.58816
1/11/2013,1.61249
1/10/2013,1.63444
1/9/2013,1.59416
1/8/2013,1.59705
1/7/2013,1.62966
1/4/2013,1.62839
1/3/2013,1.64735
1/2/2013,1.57901
1/1/2013,1.52313
12/31/2012,1.51717
12/28/2012,1.46131
12/27/2012,1.49918
12/26/2012,1.51216
12/25/2012,1.52557
12/24/2012,1.53724
12/21/2012,1.52034
12/20/2012,1.54869
12/19/2012,1.5525
12/18/2012,1.57025
12/17/2012,1.52674
12/14/2012,1.46062
12/13/2012,1.47934
12/12/2012,1.44971
12/11/2012,1.40993
12/10/2012,1.38203
12/7/2012,1.38513
12/6/2012,1.34783
12/5/2012,1.34442
12/4/2012,1.35722
12/3/2012,1.37173
11/30/2012,1.36954
11/29/2012,1.36326
11/28/2012,1.37626
11/27/2012,1.37472
11/26/2012,1.40578
11/23/2012,1.43021
11/21/2012,1.41872
11/20/2012,1.40831
11/19/2012,1.36275
11/16/2012,1.33749
11/15/2012,1.34923
11/14/2012,1.342
11/13/2012,1.35619
11/9/2012,1.36552
11/8/2012,1.3571
11/7/2012,1.41992
11/6/2012,1.51657
11/5/2012,1.44334
11/2/2012,1.47434
11/1/2012,1.49672
10/31/2012,1.46479
10/30/2012,1.48907
10/29/2012,1.48653
10/26/2012,1.51036
10/25/2012,1.59092
10/24/2012,1.54807
10/23/2012,1.52756
10/22/2012,1.57097
10/19/2012,1.52566
10/18/2012,1.59607
10/17/2012,1.58308
10/16/2012,1.4913
10/15/2012,1.44939
10/12/2012,1.43553
10/11/2012,1.44029
10/10/2012,1.44973
10/9/2012,1.49175
10/8/2012,1.52366
10/5/2012,1.52565
10/4/2012,1.46661
10/3/2012,1.40464
10/2/2012,1.42339
10/1/2012,1.43096
9/28/2012,1.43496
9/27/2012,1.42983
9/26/2012,1.38037
9/25/2012,1.4266
9/24/2012,1.4599
9/21/2012,1.5005
9/20/2012,1.50548
9/19/2012,1.52856
9/18/2012,1.58114
9/17/2012,1.62454
9/14/2012,1.64088
9/13/2012,1.52951
9/12/2012,1.58228
9/11/2012,1.53358
9/10/2012,1.47965
9/7/2012,1.49352
9/6/2012,1.49334
9/5/2012,1.40926
9/4/2012,1.3883
8/31/2012,1.36679
8/30/2012,1.4374
8/29/2012,1.45449
8/28/2012,1.43073
8/27/2012,1.44627
8/24/2012,1.49039
8/23/2012,1.48423
8/22/2012,1.48811
8/21/2012,1.59491
8/20/2012,1.6027
8/17/2012,1.60562
8/16/2012,1.64031
8/15/2012,1.62008
8/14/2012,1.52891
8/13/2012,1.46035
8/10/2012,1.45813
8/9/2012,1.48925
8/8/2012,1.47896
8/7/2012,1.46135
8/6/2012,1.40089
8/3/2012,1.4045
8/2/2012,1.32468
8/1/2012,1.35031
7/31/2012,1.28089
7/30/2012,1.30565
7/27/2012,1.34479
7/26/2012,1.24713
7/25/2012,1.21091
7/24/2012,1.20167
7/23/2012,1.23197
7/20/2012,1.26082
7/19/2012,1.30797
7/18/2012,1.29987
7/17/2012,1.321
7/16/2012,1.2829
7/13/2012,1.28041
7/12/2012,1.26254
7/11/2012,1.3009
7/10/2012,1.28783
7/9/2012,1.30408
7/6/2012,1.35082
7/5/2012,1.39481
7/4/2012,1.42001
7/3/2012,1.41954
7/2/2012,1.38431
6/29/2012,1.42049
6/28/2012,1.35775
6/27/2012,1.39908
6/26/2012,1.40976
6/25/2012,1.38789
6/22/2012,1.45642
6/21/2012,1.42094
6/20/2012,1.45509
6/19/2012,1.40931
6/18/2012,1.36046
6/15/2012,1.35804
6/14/2012,1.4175
6/13/2012,1.37512
6/12/2012,1.44614
6/11/2012,1.39459
6/8/2012,1.44561
6/7/2012,1.43909
6/6/2012,1.44082
6/5/2012,1.37363
6/4/2012,1.33752
6/1/2012,1.27084
5/31/2012,1.34534
5/30/2012,1.38784
5/29/2012,1.4987
5/28/2012,1.49653
5/25/2012,1.49511
5/24/2012,1.52589
5/23/2012,1.47663
5/22/2012,1.50381
5/21/2012,1.46517
5/18/2012,1.44398
5/17/2012,1.43225
5/16/2012,1.49502
5/15/2012,1.52044
5/14/2012,1.51972
5/11/2012,1.59944
5/10/2012,1.62485
5/9/2012,1.60472
5/8/2012,1.61851
5/7/2012,1.64158
5/4/2012,1.64958
5/3/2012,1.69222
5/2/2012,1.688
5/1/2012,1.70549
4/30/2012,1.6644
4/27/2012,1.69293
4/26/2012,1.69993
4/25/2012,1.73859
4/24/2012,1.72544
4/23/2012,1.68254
4/20/2012,1.70637
4/19/2012,1.70967
4/18/2012,1.71254
4/17/2012,1.73151
4/16/2012,1.71498
4/13/2012,1.73063
4/12/2012,1.79139
4/11/2012,1.77254
4/10/2012,1.71948
4/9/2012,1.77591
4/6/2012,1.77955
4/5/2012,1.92127
4/4/2012,1.96309
4/3/2012,2.03272
4/2/2012,1.91369
3/30/2012,1.93833
3/29/2012,1.88544
3/28/2012,1.9258
3/27/2012,1.9069
3/26/2012,1.97831
3/23/2012,1.96903
3/22/2012,2.01183
3/21/2012,2.03106
3/20/2012,2.09886
3/19/2012,2.10737
3/16/2012,2.01528
3/15/2012,1.99722
3/14/2012,1.97211
3/13/2012,1.83837
3/12/2012,1.74737
3/9/2012,1.75236
3/8/2012,1.74629
3/7/2012,1.71284
3/6/2012,1.68189
3/5/2012,1.73793
3/2/2012,1.7093
3/1/2012,1.75703
2/29/2012,1.70416
2/28/2012,1.67358
2/27/2012,1.6525
2/24/2012,1.70129
2/23/2012,1.71985
2/22/2012,1.72394
2/21/2012,1.78191
2/20/2012,1.70497
2/17/2012,1.717
2/16/2012,1.69167
2/15/2012,1.64486
2/14/2012,1.65212
2/13/2012,1.69967
2/10/2012,1.71641
2/9/2012,1.77911
2/8/2012,1.75041
2/7/2012,1.72525
2/6/2012,1.66229
2/3/2012,1.67952
2/2/2012,1.58646
2/1/2012,1.58824
1/31/2012,1.56987
1/30/2012,1.61103
1/27/2012,1.6538
1/26/2012,1.69
1/25/2012,1.74914
1/24/2012,1.81547
1/23/2012,1.81197
1/20/2012,1.78281
1/19/2012,1.72692
1/18/2012,1.64875
1/17/2012,1.61355
1/16/2012,1.61328
1/13/2012,1.62021
1/12/2012,1.67335
1/11/2012,1.64356
1/10/2012,1.70281
1/9/2012,1.691
1/6/2012,1.68265
1/5/2012,1.71372
1/4/2012,1.6967
1/3/2012,1.68196
1/2/2012,1.61816
12/30/2011,1.61516
12/29/2011,1.63497
12/28/2011,1.64907
12/27/2011,1.73467
12/26/2011,1.76036
12/22/2011,1.67978
12/21/2011,1.70188
12/20/2011,1.67275
12/19/2011,1.57119
12/16/2011,1.61884
12/15/2011,1.66451
12/14/2011,1.63907
12/13/2011,1.71715
12/12/2011,1.77358
