Security,USOSFR2 BGN Curncy
12/1/2020,0.082
11/30/2020,0.0735
11/27/2020,0.072
11/26/2020,0.067
11/25/2020,0.07265
11/24/2020,0.0742
11/23/2020,0.07075
11/20/2020,0.07
11/19/2020,0.07
11/18/2020,0.07905
11/17/2020,0.07545
11/16/2020,0.08125
11/13/2020,0.08
11/12/2020,0.07655
11/11/2020,0.074
11/10/2020,0.08075
11/9/2020,0.07315
11/6/2020,0.05875
11/5/2020,0.05395
11/4/2020,0.0509
11/3/2020,0.0617
11/2/2020,0.05555
10/30/2020,0.05565
10/29/2020,0.055
10/28/2020,0.055
10/27/2020,0.05335
10/26/2020,0.056
10/23/2020,0.0635
10/22/2020,0.06305
10/21/2020,0.0583
10/20/2020,0.056
10/19/2020,0.0575
10/16/2020,0.05325
10/15/2020,0.0555
10/14/2020,0.0476
10/13/2020,0.0483
10/12/2020,0.056
10/9/2020,0.056
10/8/2020,0.0551
10/7/2020,0.0527
10/6/2020,0.0505
10/5/2020,0.048
10/2/2020,0.036
10/1/2020,0.0389
9/30/2020,0.0326
9/29/2020,0.0317
9/28/2020,0.0315
9/25/2020,0.032
9/24/2020,0.0322
9/23/2020,0.0353
9/22/2020,0.0367
9/21/2020,0.0372
9/18/2020,0.0414
9/17/2020,0.036
9/16/2020,0.0373
9/15/2020,0.0365
9/14/2020,0.0325
9/11/2020,0.027
9/10/2020,0.033
9/9/2020,0.0423
9/8/2020,0.0395
9/7/2020,0.037
9/4/2020,0.039
9/3/2020,0.0294
9/2/2020,0.032
9/1/2020,0.0298
8/31/2020,0.0305
8/28/2020,0.0286
8/27/2020,0.047
8/26/2020,0.0396
8/25/2020,0.0361
8/24/2020,0.0304
8/21/2020,0.0283
8/20/2020,0.0286
8/19/2020,0.03
8/18/2020,0.0298
8/17/2020,0.0369
8/14/2020,0.0386
8/13/2020,0.0394
8/12/2020,0.0404
8/11/2020,0.0362
8/10/2020,0.0254
8/7/2020,0.0217
8/6/2020,0.0099
8/5/2020,0.0083
8/4/2020,-0.0044
8/3/2020,0.0018
7/31/2020,-0.0092
7/30/2020,0.00279
7/29/2020,0.0106
7/28/2020,0.0116
7/27/2020,0.0135
7/24/2020,0.009
7/23/2020,0.0085
7/22/2020,0.0082
7/21/2020,0.0056
7/20/2020,0.0075
7/17/2020,0.0099
7/16/2020,0.0025
7/15/2020,0.0082
7/14/2020,0.0064
7/13/2020,0.0032
7/10/2020,0.0028
7/9/2020,-0.001
7/8/2020,0.0071
7/7/2020,0.0096
7/6/2020,0.0083
7/3/2020,0.0057
7/2/2020,0.0061
7/1/2020,0.0085
6/30/2020,0.0026
6/29/2020,-0.00003
6/26/2020,0.0105
6/25/2020,0.0258
6/24/2020,0.0257
6/23/2020,0.0256
6/22/2020,0.0264
6/19/2020,0.0293
6/18/2020,0.0395
6/17/2020,0.0403
6/16/2020,0.0463
6/15/2020,0.0443
6/12/2020,0.0437
6/11/2020,0.0419
6/10/2020,0.0322
6/9/2020,0.0579
6/8/2020,0.0701
6/5/2020,0.0691
6/4/2020,0.0455
6/3/2020,0.035
6/2/2020,0.0197
6/1/2020,0.0194
5/29/2020,0.0173
5/28/2020,0.0288
5/27/2020,0.0314
5/26/2020,0.0266
5/25/2020,0.0153
5/22/2020,0.0144
5/21/2020,0.0259
5/20/2020,0.0264
5/19/2020,0.0261
5/18/2020,0.0271
5/15/2020,0.0106
5/14/2020,0.0088
5/13/2020,0.0121
5/12/2020,0.0052
5/11/2020,0.012
5/8/2020,0.0133
5/7/2020,-0.0068
5/6/2020,0.031
5/5/2020,0.042
5/4/2020,0.042
5/1/2020,0.0462
4/30/2020,0.0481
4/29/2020,0.052
4/28/2020,0.0666
4/27/2020,0.0712
4/24/2020,0.0655
4/23/2020,0.0643
4/22/2020,0.071
4/21/2020,0.067
4/20/2020,0.0717
4/17/2020,0.0782
4/16/2020,0.0822
4/15/2020,0.0759
4/14/2020,0.096
4/13/2020,0.0986
4/10/2020,0.0904
4/9/2020,0.0912
4/8/2020,0.1031
4/7/2020,0.1127
4/6/2020,0.0979
4/3/2020,0.085
4/2/2020,0.086
4/1/2020,0.08
3/31/2020,0.093
3/30/2020,0.095
3/27/2020,0.077
3/26/2020,0.103
3/25/2020,0.1192
3/24/2020,0.1368
3/23/2020,0.109
3/20/2020,0.1159
3/19/2020,0.1681
3/18/2020,0.2134
3/17/2020,0.2384
3/16/2020,0.1503
3/13/2020,0.225
3/12/2020,0.1826
3/11/2020,0.2408
3/10/2020,0.333
3/9/2020,0.2007
3/6/2020,0.353
3/5/2020,0.421
3/4/2020,0.535
3/3/2020,0.5234
3/2/2020,0.7525
2/28/2020,0.751
2/27/2020,0.885
2/26/2020,1.0239
2/25/2020,1.0673
2/24/2020,1.089
2/21/2020,1.1825
2/20/2020,1.2279
2/19/2020,1.2683
2/18/2020,1.2512
2/17/2020,1.2775
2/14/2020,1.277
2/13/2020,1.297
2/12/2020,1.3132
2/11/2020,1.29
2/10/2020,1.27
2/7/2020,1.286
2/6/2020,1.325
2/5/2020,1.322
2/4/2020,1.288
2/3/2020,1.226
1/31/2020,1.1803
1/30/2020,1.2731
1/29/2020,1.278
1/28/2020,1.324
1/27/2020,1.289
1/24/2020,1.351
1/23/2020,1.371
1/22/2020,1.395
1/21/2020,1.398
1/20/2020,1.4246
1/17/2020,1.4237
1/16/2020,1.4238
1/15/2020,1.4184
1/14/2020,1.42675
1/13/2020,1.435
1/10/2020,1.425
1/9/2020,1.436
1/8/2020,1.439
1/7/2020,1.403
1/6/2020,1.406
1/3/2020,1.4
1/2/2020,1.447
12/31/2019,1.46
12/30/2019,1.451
12/27/2019,1.4498
12/26/2019,1.47
12/24/2019,1.474
12/23/2019,1.48
12/20/2019,1.46
12/19/2019,1.458
12/18/2019,1.463
12/17/2019,1.454
12/16/2019,1.449
12/13/2019,1.4152
12/12/2019,1.46
12/11/2019,1.406
12/10/2019,1.434
12/9/2019,1.41
12/6/2019,1.414
12/5/2019,1.391
12/4/2019,1.366
12/3/2019,1.33
12/2/2019,1.405
11/29/2019,1.4005
11/27/2019,1.3981
11/26/2019,1.3712
11/25/2019,1.384
11/22/2019,1.382
11/21/2019,1.3665
11/20/2019,1.3385
11/19/2019,1.361
11/18/2019,1.377
11/15/2019,1.393
11/14/2019,1.376
11/13/2019,1.423
11/12/2019,1.4634
11/11/2019,1.4756
11/8/2019,1.4676
11/7/2019,1.4659
11/6/2019,1.405
11/5/2019,1.423
11/4/2019,1.392
11/1/2019,1.3462
10/31/2019,1.294
10/30/2019,1.377
10/29/2019,1.402
10/28/2019,1.4137
10/25/2019,1.388
10/24/2019,1.3585
10/23/2019,1.3627
10/22/2019,1.352
10/21/2019,1.4035
10/18/2019,1.366
10/17/2019,1.388
10/16/2019,1.3756
10/15/2019,1.414
10/14/2019,1.3435
10/11/2019,1.383
10/10/2019,1.3175
10/9/2019,1.243
10/8/2019,1.188
10/7/2019,1.2386
10/4/2019,1.2133
10/3/2019,1.18415
10/2/2019,1.2803
10/1/2019,1.3362
9/30/2019,1.408
9/27/2019,1.4136
9/26/2019,1.4303
9/25/2019,1.433
9/24/2019,1.3641
9/23/2019,1.4479
9/20/2019,1.4569
9/19/2019,1.479
9/18/2019,1.4799
9/17/2019,1.4703
9/16/2019,1.4833
9/13/2019,1.5468
9/12/2019,1.4536
9/11/2019,1.416
9/10/2019,1.42
9/9/2019,1.328
9/6/2019,1.2862
9/5/2019,1.267
9/4/2019,1.175
9/3/2019,1.208
9/2/2019,1.2739
8/30/2019,1.2737
8/29/2019,1.2822
8/28/2019,1.2611
8/27/2019,1.286
8/26/2019,1.31026
8/23/2019,1.289
8/22/2019,1.38
8/21/2019,1.3443
8/20/2019,1.3132
8/19/2019,1.3349
8/16/2019,1.283
8/15/2019,1.27254
8/14/2019,1.3542
8/13/2019,1.4394
8/12/2019,1.3435
8/9/2019,1.4146
8/8/2019,1.383
8/7/2019,1.346
8/6/2019,1.3693
8/5/2019,1.3362
8/2/2019,1.5128
8/1/2019,1.5481
7/31/2019,1.7017
7/30/2019,1.665
7/29/2019,1.6559
7/26/2019,1.662
7/25/2019,1.653
7/24/2019,1.618
7/23/2019,1.633
7/22/2019,1.604
7/19/2019,1.591
7/18/2019,1.5297
7/17/2019,1.61
7/16/2019,1.6685
7/15/2019,1.614
7/12/2019,1.6668
7/11/2019,1.689
7/10/2019,1.667
7/9/2019,1.7189
7/8/2019,1.713
7/5/2019,1.6994
7/4/2019,1.5957
7/3/2019,1.6168
7/2/2019,1.6066
7/1/2019,1.648
6/28/2019,1.6019
6/27/2019,1.593
6/26/2019,1.615
6/25/2019,1.55
6/24/2019,1.5532
6/21/2019,1.6057
6/20/2019,1.6037
6/19/2019,1.5674
6/18/2019,1.698
6/17/2019,1.6975
6/14/2019,1.6515
6/13/2019,1.7236
6/12/2019,1.7236
6/11/2019,1.772
6/10/2019,1.761
6/7/2019,1.7034
6/6/2019,1.7327
6/5/2019,1.7086
6/4/2019,1.7288
6/3/2019,1.68
5/31/2019,1.784
5/30/2019,1.9092
5/29/2019,1.9549
5/28/2019,1.9545
5/27/2019,1.9934
5/24/2019,1.9919
5/23/2019,1.9906
5/22/2019,2.073
5/21/2019,2.0983
5/20/2019,2.071
5/17/2019,2.0444
5/16/2019,2.05
5/15/2019,2.0193
5/14/2019,2.0615
5/13/2019,2.0503
5/10/2019,2.1486
5/9/2019,2.1379
5/8/2019,2.1715
5/7/2019,2.1568
5/6/2019,2.1669
5/3/2019,2.2172
5/2/2019,2.2242
5/1/2019,2.1922
4/30/2019,2.15
4/29/2019,2.1672
4/26/2019,2.1552
4/25/2019,2.20015
4/24/2019,2.1822
4/23/2019,2.2232
4/22/2019,2.2464
4/19/2019,2.2542
4/18/2019,2.2542
4/17/2019,2.2722
4/16/2019,2.2772
4/15/2019,2.2682
4/12/2019,2.2679
4/11/2019,2.2221
4/10/2019,2.1912
4/9/2019,2.2142
4/8/2019,2.2332
4/5/2019,2.2142
4/4/2019,2.2112
4/3/2019,2.20935
4/2/2019,2.18045
4/1/2019,2.2072
3/29/2019,2.1422
3/28/2019,2.1112
3/27/2019,2.0736
3/26/2019,2.1222
3/25/2019,2.0892
3/22/2019,2.1672
3/21/2019,2.2662
3/20/2019,2.26285
3/19/2019,2.3252
3/18/2019,2.3112
3/15/2019,2.3032
3/14/2019,2.3262
3/13/2019,2.3362
3/12/2019,2.3275
3/11/2019,2.3562
3/8/2019,2.34755
3/7/2019,2.35435
3/6/2019,2.3942
3/5/2019,2.4122
3/4/2019,2.3956
3/1/2019,2.4166
2/28/2019,2.3781
2/27/2019,2.3532
2/26/2019,2.3332
2/25/2019,2.3515
2/22/2019,2.3522
2/21/2019,2.3842
2/20/2019,2.3632
2/19/2019,2.3592
2/18/2019,2.3812
2/15/2019,2.3822
2/14/2019,2.3662
2/13/2019,2.4012
2/12/2019,2.372
2/11/2019,2.3542
2/8/2019,2.3412
2/7/2019,2.3512
2/6/2019,2.38495
2/5/2019,2.3869
2/4/2019,2.4021
2/1/2019,2.3751
1/31/2019,2.3342
1/30/2019,2.3832
1/29/2019,2.4332
1/28/2019,2.44955
1/25/2019,2.4632
1/24/2019,2.42315
1/23/2019,2.4387
1/22/2019,2.4392
1/21/2019,2.4672
1/18/2019,2.4812
1/17/2019,2.4347
1/16/2019,2.4092
1/15/2019,2.4102
1/14/2019,2.4062
1/11/2019,2.4102
1/10/2019,2.4302
1/9/2019,2.4112
1/8/2019,2.4392
1/7/2019,2.3902
1/4/2019,2.3432
1/3/2019,2.2322
1/2/2019,2.3522
1/1/2019,2.3852
12/31/2018,2.3852
12/28/2018,2.3822
12/27/2018,2.4166
12/26/2018,2.4522
12/25/2018,2.4162
12/24/2018,2.4132
12/21/2018,2.4852
12/20/2018,2.5282
12/19/2018,2.4862
12/18/2018,2.4832
12/17/2018,2.5283
12/14/2018,2.5712
12/13/2018,2.5922
12/12/2018,2.6012
12/11/2018,2.56805
12/10/2018,2.5322
12/7/2018,2.5352
12/6/2018,2.5962
12/5/2018,2.6502
12/4/2018,2.63985
12/3/2018,2.6702
11/30/2018,2.65205
11/29/2018,2.6622
11/28/2018,2.6732
11/27/2018,2.6992
11/26/2018,2.6932
11/23/2018,2.6792
11/22/2018,2.6902
11/21/2018,2.6912
11/20/2018,2.6872
11/19/2018,2.6692
11/16/2018,2.6802
11/15/2018,2.73555
11/14/2018,2.7502
11/13/2018,2.7752
11/12/2018,2.8022
11/9/2018,2.8122
11/8/2018,2.8372
11/7/2018,2.8292
11/6/2018,2.8112
11/5/2018,2.7842
11/2/2018,2.7822
11/1/2018,2.7332
10/31/2018,2.7562
10/30/2018,2.7362
10/29/2018,2.7142
10/26/2018,2.6992
10/25/2018,2.7267
10/24/2018,2.7032
10/23/2018,2.7602
10/22/2018,2.7902
10/19/2018,2.7862
10/18/2018,2.7672
10/17/2018,2.7822
10/16/2018,2.7627
10/15/2018,2.7572
10/12/2018,2.7562
10/11/2018,2.7492
10/10/2018,2.7492
10/9/2018,2.7922
10/8/2018,2.7922
10/5/2018,2.7962
10/4/2018,2.7772
10/3/2018,2.7642
10/2/2018,2.7062
10/1/2018,2.7112
9/28/2018,2.7012
9/27/2018,2.7072
9/26/2018,2.6962
9/25/2018,2.7112
9/24/2018,2.7042
9/21/2018,2.6952
9/20/2018,2.7072
9/19/2018,2.7032
9/18/2018,2.7112
9/17/2018,2.6802
9/14/2018,2.6862
9/13/2018,2.6712
9/12/2018,2.6542
9/11/2018,2.6512
9/10/2018,2.6132
9/7/2018,2.6132
9/6/2018,2.5552
9/5/2018,2.5712
9/4/2018,2.5642
9/3/2018,2.5522
8/31/2018,2.5472
8/30/2018,2.5572
8/29/2018,2.5812
8/28/2018,2.5662
8/27/2018,2.5482
8/24/2018,2.5272
8/23/2018,2.5292
8/22/2018,2.5072
8/21/2018,2.5112
8/20/2018,2.5032
8/17/2018,2.5262
8/16/2018,2.5267
8/15/2018,2.5162
8/14/2018,2.5412
8/13/2018,2.5172
8/10/2018,2.5092
8/9/2018,2.5462
8/8/2018,2.5622
8/7/2018,2.5732
8/6/2018,2.5452
8/3/2018,2.5472
8/2/2018,2.5692
8/1/2018,2.5742
7/31/2018,2.5632
7/30/2018,2.5682
7/27/2018,2.5682
7/26/2018,2.5702
7/25/2018,2.5572
7/24/2018,2.5412
7/23/2018,2.5382
7/20/2018,2.50765
7/19/2018,2.4912
7/18/2018,2.5052
7/17/2018,2.5062
7/16/2018,2.4942
7/13/2018,2.4662
7/12/2018,2.4769
7/11/2018,2.4732
7/10/2018,2.4738
7/9/2018,2.4694
7/6/2018,2.4452
7/5/2018,2.4538
7/4/2018,2.4472
7/3/2018,2.4382
7/2/2018,2.4497
6/29/2018,2.4382
6/28/2018,2.4171
6/27/2018,2.4122
6/26/2018,2.4442
6/25/2018,2.4492
6/22/2018,2.4615
6/21/2018,2.4652
6/20/2018,2.4752
6/19/2018,2.4442
6/18/2018,2.4672
6/15/2018,2.4652
6/14/2018,2.4725
6/13/2018,2.4642
6/12/2018,2.4459
6/11/2018,2.42415
6/8/2018,2.4014
6/7/2018,2.3922
6/6/2018,2.4102
6/5/2018,2.38515
6/4/2018,2.4012
6/1/2018,2.3672
5/31/2018,2.3132
5/30/2018,2.2921
5/29/2018,2.1951
5/28/2018,2.3352
5/25/2018,2.3492
5/24/2018,2.3882
5/23/2018,2.38405
5/22/2018,2.4552
5/21/2018,2.4572
5/18/2018,2.44485
5/17/2018,2.4662
5/16/2018,2.4686
5/15/2018,2.45635
5/14/2018,2.4322
5/11/2018,2.4172
5/10/2018,2.4122
5/9/2018,2.40935
5/8/2018,2.3962
5/7/2018,2.3822
5/4/2018,2.3762
5/3/2018,2.3572
5/2/2018,2.3732
5/1/2018,2.3827
4/30/2018,2.3672
4/27/2018,2.3612
4/26/2018,2.36145
4/25/2018,2.36435
4/24/2018,2.3598
4/23/2018,2.3642
4/20/2018,2.348
4/19/2018,2.3232
4/18/2018,2.32295
4/17/2018,2.29845
4/16/2018,2.2892
4/13/2018,2.2712
4/12/2018,2.26655
4/11/2018,2.2253
4/10/2018,2.2282
4/9/2018,2.2082
4/6/2018,2.1902
4/5/2018,2.2361
4/4/2018,2.2182
4/3/2018,2.2082
4/2/2018,2.18925
3/29/2018,2.2022
3/28/2018,2.2002
3/27/2018,2.1862
3/26/2018,2.22705
3/23/2018,2.20165
3/22/2018,2.21875
3/21/2018,2.2352
3/20/2018,2.25495
3/19/2018,2.2282
3/16/2018,2.21795
3/15/2018,2.2032
3/14/2018,2.18335
3/13/2018,2.1917
3/12/2018,2.20025
3/9/2018,2.2012
3/8/2018,2.1872
3/7/2018,2.1892
3/6/2018,2.1862
3/5/2018,2.1742
3/2/2018,2.1702
3/1/2018,2.1452
2/28/2018,2.1768
2/27/2018,2.173
2/26/2018,2.1362
2/23/2018,2.1462
2/22/2018,2.15015
2/21/2018,2.1592
2/20/2018,2.12745
2/19/2018,2.1232
2/16/2018,2.1093
2/15/2018,2.12675
2/14/2018,2.1075
2/13/2018,2.04015
2/12/2018,2.0312
2/9/2018,2.0172
2/8/2018,2.0272
2/7/2018,2.05155
2/6/2018,2.0602
2/5/2018,1.9918
2/2/2018,2.0874
2/1/2018,2.0922
1/31/2018,2.0712
1/30/2018,2.05625
1/29/2018,2.0452
1/26/2018,2.0439
1/25/2018,2.0182
1/24/2018,2.0112
1/23/2018,1.9942
1/22/2018,2.0202
1/19/2018,2.0146
1/18/2018,1.9962
1/17/2018,2.00335
1/16/2018,1.9749
1/15/2018,1.9612
1/12/2018,1.9612
1/11/2018,1.93565
1/10/2018,1.9332
1/9/2018,1.9359
1/8/2018,1.9168
1/5/2018,1.9252
1/4/2018,1.9182
1/3/2018,1.8942
1/2/2018,1.8848
1/1/2018,1.8582
12/29/2017,1.8592
12/28/2017,1.8692
12/27/2017,1.8564
12/26/2017,1.86895
12/22/2017,1.8662
12/21/2017,1.8542
12/20/2017,1.8412
12/19/2017,1.84075
12/18/2017,1.8192
12/15/2017,1.81745
12/14/2017,1.8062
12/13/2017,1.7721
12/12/2017,1.81375
12/11/2017,1.8072
12/8/2017,1.7872
12/7/2017,1.7808
12/6/2017,1.7761
12/5/2017,1.7882
12/4/2017,1.7867
12/1/2017,1.7642
11/30/2017,1.7776
11/29/2017,1.7512
11/28/2017,1.7249
11/27/2017,1.7187
11/24/2017,1.72155
11/23/2017,1.7052
11/22/2017,1.7032
11/21/2017,1.7383
11/20/2017,1.72065
11/17/2017,1.6932
11/16/2017,1.6982
11/15/2017,1.6697
11/14/2017,1.6852
11/13/2017,1.6912
11/10/2017,1.6702
11/9/2017,1.6482
11/8/2017,1.6532
11/7/2017,1.6487
11/6/2017,1.6442
11/3/2017,1.6487
11/2/2017,1.6432
11/1/2017,1.6542
10/31/2017,1.6452
10/30/2017,1.6272
10/27/2017,1.6442
10/26/2017,1.6667
10/25/2017,1.6472
10/24/2017,1.6462
10/23/2017,1.6247
10/20/2017,1.6352
10/19/2017,1.5992
10/18/2017,1.6322
10/17/2017,1.6257
10/16/2017,1.6162
10/13/2017,1.5642
10/12/2017,1.5802
10/11/2017,1.5842
10/10/2017,1.5812
10/9/2017,1.5822
10/6/2017,1.5792
10/5/2017,1.5652
10/4/2017,1.5432
10/3/2017,1.5372
10/2/2017,1.54225
9/29/2017,1.5422
9/28/2017,1.5067
9/27/2017,1.5287
9/26/2017,1.5077
9/25/2017,1.4927
9/22/2017,1.5032
9/21/2017,1.5152
9/20/2017,1.4992
9/19/2017,1.4612
9/18/2017,1.4562
9/15/2017,1.4432
9/14/2017,1.4207
9/13/2017,1.3987
9/12/2017,1.3792
9/11/2017,1.3657
9/8/2017,1.3202
9/7/2017,1.3162
9/6/2017,1.3397
9/5/2017,1.3102
9/4/2017,1.3432
9/1/2017,1.3587
8/31/2017,1.3382
8/30/2017,1.3412
8/29/2017,1.3272
8/28/2017,1.3492
8/25/2017,1.3622
8/24/2017,1.3712
8/23/2017,1.3557
8/22/2017,1.3812
8/21/2017,1.3592
8/18/2017,1.3692
8/17/2017,1.3662
8/16/2017,1.3807
8/15/2017,1.4022
8/14/2017,1.3712
8/11/2017,1.3477
8/10/2017,1.3767
8/9/2017,1.3942
8/8/2017,1.4047
8/7/2017,1.3952
8/4/2017,1.3982
8/3/2017,1.3802
8/2/2017,1.3982
8/1/2017,1.38625
7/31/2017,1.4027
7/28/2017,1.3977
7/27/2017,1.4112
7/26/2017,1.4017
7/25/2017,1.4347
7/24/2017,1.4097
7/21/2017,1.3992
7/20/2017,1.4137
7/19/2017,1.4192
7/18/2017,1.4032
7/17/2017,1.4197
7/14/2017,1.4212
7/13/2017,1.4352
7/12/2017,1.4247
7/11/2017,1.4532
7/10/2017,1.4722
7/7/2017,1.4767
7/6/2017,1.4762
7/5/2017,1.4792
7/4/2017,1.4662
7/3/2017,1.4702
6/30/2017,1.4467
6/29/2017,1.4222
6/28/2017,1.4072
6/27/2017,1.4022
6/26/2017,1.3782
6/23/2017,1.3742
6/22/2017,1.3602
6/21/2017,1.3722
6/20/2017,1.3762
6/19/2017,1.3862
6/16/2017,1.3662
6/15/2017,1.3817
6/14/2017,1.3662
6/13/2017,1.4047
6/12/2017,1.3912
6/9/2017,1.3937
6/8/2017,1.3802
6/7/2017,1.3782
6/6/2017,1.3652
6/5/2017,1.3742
6/2/2017,1.3688
6/1/2017,1.38155
5/31/2017,1.3672
5/30/2017,1.3657
5/29/2017,1.3712
5/26/2017,1.3732
5/25/2017,1.3762
5/24/2017,1.3542
5/23/2017,1.3862
5/22/2017,1.36065
5/19/2017,1.3421
5/18/2017,1.32735
5/17/2017,1.2907
5/16/2017,1.3597
5/15/2017,1.3602
5/12/2017,1.3682
5/11/2017,1.4192
5/10/2017,1.4332
5/9/2017,1.4332
5/8/2017,1.4255
5/5/2017,1.3972
5/4/2017,1.3897
5/3/2017,1.3782
5/2/2017,1.3527
5/1/2017,1.3682
4/28/2017,1.3612
4/27/2017,1.3542
4/26/2017,1.3622
4/25/2017,1.3817
4/24/2017,1.3397
4/21/2017,1.2942
4/20/2017,1.29345
4/19/2017,1.25825
4/18/2017,1.2411
4/17/2017,1.2922
4/14/2017,1.2902
4/13/2017,1.2902
4/12/2017,1.28
4/11/2017,1.3187
4/10/2017,1.3582
4/7/2017,1.3737
4/6/2017,1.3472
4/5/2017,1.3352
4/4/2017,1.3562
4/3/2017,1.3372
3/31/2017,1.3787
3/30/2017,1.3927
3/29/2017,1.3572
3/28/2017,1.3697
3/27/2017,1.34495
3/24/2017,1.3697
3/23/2017,1.3702
3/22/2017,1.3522
3/21/2017,1.3607
3/20/2017,1.3672
3/17/2017,1.3872
3/16/2017,1.3952
3/15/2017,1.3512
3/14/2017,1.4192
3/13/2017,1.4252
3/10/2017,1.4062
3/9/2017,1.4152
3/8/2017,1.3832
3/7/2017,1.3602
3/6/2017,1.3442
3/3/2017,1.3562
3/2/2017,1.3576
3/1/2017,1.3128
2/28/2017,1.2922
2/27/2017,1.2292
2/24/2017,1.1872
2/23/2017,1.2037
2/22/2017,1.2242
2/21/2017,1.2442
2/20/2017,1.2152
2/17/2017,1.21105
2/16/2017,1.2302
2/15/2017,1.2532
2/14/2017,1.2202
2/13/2017,1.1852
2/10/2017,1.1702
2/9/2017,1.1521
2/8/2017,1.1112
2/7/2017,1.1402
2/6/2017,1.1342
2/3/2017,1.1756
2/2/2017,1.1775
2/1/2017,1.1712
1/31/2017,1.16405
1/30/2017,1.1772
1/27/2017,1.1762
1/26/2017,1.1782
1/25/2017,1.1809
1/24/2017,1.1621
1/23/2017,1.12465
1/20/2017,1.1632
1/19/2017,1.1827
1/18/2017,1.1787
1/17/2017,1.1062
1/16/2017,1.1442
1/13/2017,1.1542
1/12/2017,1.1322
1/11/2017,1.14055
1/10/2017,1.143
1/9/2017,1.1422
1/6/2017,1.1642
1/5/2017,1.1157
1/4/2017,1.1482
1/3/2017,1.1602
1/2/2017,1.1492
12/30/2016,1.1512
12/29/2016,1.1452
12/28/2016,1.1657
12/27/2016,1.18795
12/26/2016,1.1702
12/23/2016,1.1692
12/22/2016,1.16135
12/21/2016,1.1452
12/20/2016,1.1592
12/19/2016,1.1522
12/16/2016,1.1742
12/15/2016,1.1822
12/14/2016,1.1682
12/13/2016,1.0662
12/12/2016,1.0502
12/9/2016,1.0485
12/8/2016,1.0222
12/7/2016,1.0012
12/6/2016,1.0252
12/5/2016,1.0172
12/2/2016,0.9857
12/1/2016,1.0261
11/30/2016,0.9947
11/29/2016,0.9662
11/28/2016,0.9787
11/25/2016,1.00835
11/24/2016,1.0162
11/23/2016,0.9992
11/22/2016,0.9592
11/21/2016,0.9587
11/18/2016,0.9682
11/17/2016,0.9462
11/16/2016,0.9072
11/15/2016,0.9042
11/14/2016,0.9086
11/11/2016,0.8342
11/10/2016,0.8372
11/9/2016,0.81155
11/8/2016,0.7657
11/7/2016,0.73735
11/4/2016,0.6979
11/3/2016,0.7147
11/2/2016,0.7162
11/1/2016,0.7337
10/31/2016,0.7402
10/28/2016,0.7452
10/27/2016,0.76485
10/26/2016,0.7432
10/25/2016,0.7367
10/24/2016,0.7342
10/21/2016,0.7152
10/20/2016,0.7162
10/19/2016,0.6922
10/18/2016,0.6912
10/17/2016,0.7092
10/14/2016,0.7302
10/13/2016,0.7242
10/12/2016,0.7423
10/11/2016,0.7492
10/10/2016,0.7412
10/7/2016,0.7172
10/6/2016,0.7352
10/5/2016,0.7142
10/4/2016,0.6931
10/3/2016,0.6687
9/30/2016,0.6567
9/29/2016,0.6352
9/28/2016,0.6423
9/27/2016,0.6322
9/26/2016,0.6362
9/23/2016,0.6582
9/22/2016,0.6622
9/21/2016,0.6735
9/20/2016,0.6772
9/19/2016,0.6772
9/16/2016,0.6562
9/15/2016,0.6302
9/14/2016,0.6467
9/13/2016,0.6772
9/12/2016,0.6592
9/9/2016,0.6842
9/8/2016,0.6647
9/7/2016,0.62845
9/6/2016,0.6222
9/5/2016,0.6842
9/2/2016,0.6812
9/1/2016,0.6762
8/31/2016,0.6912
8/30/2016,0.6772
8/29/2016,0.6802
8/26/2016,0.7096
8/25/2016,0.6622
8/24/2016,0.6302
8/23/2016,0.6342
8/22/2016,0.6267
8/19/2016,0.6372
8/18/2016,0.6012
8/17/2016,0.6157
8/16/2016,0.6262
8/15/2016,0.6042
8/12/2016,0.58825
8/11/2016,0.6162
8/10/2016,0.5622
8/9/2016,0.5852
8/8/2016,0.6112
8/5/2016,0.6042
8/4/2016,0.5322
8/3/2016,0.5457
8/2/2016,0.5492
8/1/2016,0.5502
7/29/2016,0.5292
7/28/2016,0.5672
7/27/2016,0.58485
7/26/2016,0.6042
7/25/2016,0.6182
7/22/2016,0.6087
7/21/2016,0.59915
7/20/2016,0.6052
7/19/2016,0.5892
7/18/2016,0.5857
7/15/2016,0.5707
7/14/2016,0.5552
7/13/2016,0.52775
7/12/2016,0.5552
7/11/2016,0.5221
7/8/2016,0.4712
7/7/2016,0.4612
7/6/2016,0.4492
7/5/2016,0.4372
7/4/2016,0.4692
7/1/2016,0.4642
6/30/2016,0.4422
6/29/2016,0.4817
6/28/2016,0.4412
6/27/2016,0.4082
6/24/2016,0.45595
6/23/2016,0.6272
6/22/2016,0.5912
6/21/2016,0.6132
6/20/2016,0.60515
6/17/2016,0.5632
6/16/2016,0.5482
6/15/2016,0.5434
6/14/2016,0.59515
6/13/2016,0.5822
6/10/2016,0.5982
6/9/2016,0.6352
6/8/2016,0.6482
6/7/2016,0.6502
6/6/2016,0.6668
6/3/2016,0.6517
6/2/2016,0.77135
6/1/2016,0.781
5/31/2016,0.7662
5/30/2016,0.8212
5/27/2016,0.8062
5/26/2016,0.7512
5/25/2016,0.7897
5/24/2016,0.7937
5/23/2016,0.7652
5/20/2016,0.7472
