Security,I29068JP Index,
Start Date,1/31/2013 0:00,
End Date,5/21/2025 0:00,
Period,D,
,,
Date,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS
5/21/2025,94.78,94.78
5/20/2025,95.04,95.04
5/19/2025,97.22,97.22
5/16/2025,97.58,97.58
5/15/2025,97.43,97.43
5/14/2025,98.27,98.27
5/13/2025,98.5,98.5
5/12/2025,97.21,97.21
5/9/2025,98.11,98.11
5/8/2025,98.56,98.56
5/7/2025,99,99
5/6/2025,100.66,100.66
5/5/2025,100.66,100.66
5/2/2025,100.66,100.66
5/1/2025,101.34,101.34
4/30/2025,101.4,101.4
4/29/2025,101.38,101.38
4/28/2025,101.38,101.38
4/25/2025,101.48,101.48
4/24/2025,101.81,101.81
4/23/2025,101.63,101.63
4/22/2025,100.67,100.67
4/21/2025,100.22,100.22
4/18/2025,101.12,101.12
4/17/2025,101.28,101.28
4/16/2025,100.89,100.89
4/15/2025,99.18,99.18
4/14/2025,98.83,98.83
4/11/2025,100.37,100.37
4/10/2025,101.25,101.25
4/9/2025,100.9,100.9
4/8/2025,105.33,105.33
4/7/2025,109.26,109.26
4/4/2025,108.51,108.51
4/3/2025,106.39,106.39
4/2/2025,104.8,104.8
4/1/2025,103.83,103.83
3/31/2025,104.16,104.16
3/28/2025,104.05,104.05
3/27/2025,103.02,103.02
3/26/2025,102.63,102.63
3/25/2025,102.58,102.58
3/24/2025,102.82,102.82
3/21/2025,102.9,102.9
3/20/2025,102.8,102.8
3/19/2025,102.8,102.8
3/18/2025,102.67,102.67
3/17/2025,102.36,102.36
3/14/2025,102.81,102.81
3/13/2025,102.91,102.91
3/12/2025,103,103
3/11/2025,102.78,102.78
3/10/2025,102.58,102.58
3/7/2025,103.66,103.66
3/6/2025,104.6,104.6
3/5/2025,106.32,106.32
3/4/2025,107,107
3/3/2025,107.2,107.2
2/28/2025,107.36,107.36
2/27/2025,107.41,107.41
2/26/2025,107.79,107.79
2/25/2025,107.73,107.73
2/24/2025,107.28,107.28
2/21/2025,107.28,107.28
2/20/2025,107.64,107.64
2/19/2025,107.28,107.28
2/18/2025,107.39,107.39
2/17/2025,108.05,108.05
2/14/2025,107.97,107.97
2/13/2025,108,108
2/12/2025,108.23,108.23
2/11/2025,108.36,108.36
2/10/2025,108.36,108.36
2/7/2025,108.62,108.62
2/6/2025,109.05,109.05
2/5/2025,107.71,107.71
2/4/2025,107.89,107.89
2/3/2025,108.39,108.39
1/31/2025,108.72,108.72
1/30/2025,109.21,109.21
1/29/2025,109.79,109.79
1/28/2025,109.44,109.44
1/27/2025,109.15,109.15
1/24/2025,109,109
1/23/2025,109.24,109.24
1/22/2025,109.31,109.31
1/21/2025,109.18,109.18
1/20/2025,108.95,108.95
1/17/2025,108.61,108.61
1/16/2025,107.97,107.97
1/15/2025,107.24,107.24
1/14/2025,107.73,107.73
1/13/2025,108.25,108.25
1/10/2025,108.25,108.25
1/9/2025,108.48,108.48
1/8/2025,108.56,108.56
1/7/2025,109.01,109.01
1/6/2025,109.12,109.12
1/3/2025,109.51,109.51
1/2/2025,109.51,109.51
12/31/2024,109.51,109.51
12/30/2024,109.51,109.51
12/27/2024,109.49,109.49
12/26/2024,110,110
12/25/2024,110.14,110.14
12/24/2024,109.97,109.97
12/23/2024,109.74,109.74
12/20/2024,109.89,109.89
12/19/2024,109.46,109.46
12/18/2024,109.59,109.59
12/17/2024,109.26,109.26
12/16/2024,109.55,109.55
12/13/2024,110.12,110.12
12/12/2024,110.12,110.12
12/11/2024,109.79,109.79
12/10/2024,109.66,109.66
12/9/2024,109.85,109.85
12/6/2024,109.57,109.57
12/5/2024,109.16,109.16
12/4/2024,109.34,109.34
12/3/2024,109.09,109.09
12/2/2024,109.2,109.2
11/29/2024,109.26,109.26
11/28/2024,108.88,108.88
11/27/2024,108.7,108.7
11/26/2024,109.02,109.02
11/25/2024,108.92,108.92
11/22/2024,108.89,108.89
11/21/2024,108.83,108.83
11/20/2024,108.9,108.9
11/19/2024,108.88,108.88
11/18/2024,108.72,108.72
11/15/2024,108.8,108.8
11/14/2024,108.69,108.69
11/13/2024,109.14,109.14
11/12/2024,109.51,109.51
11/11/2024,109.76,109.76
11/8/2024,109.79,109.79
11/7/2024,109.7,109.7
11/6/2024,110.19,110.19
11/5/2024,110.53,110.53
11/4/2024,110.48,110.48
11/1/2024,110.48,110.48
10/31/2024,110.51,110.51
10/30/2024,110.08,110.08
10/29/2024,110.32,110.32
10/28/2024,110.39,110.39
10/25/2024,110.91,110.91
10/24/2024,110.36,110.36
10/23/2024,110.18,110.18
10/22/2024,110.39,110.39
10/21/2024,111.09,111.09
10/18/2024,111.3,111.3
10/17/2024,111.43,111.43
10/16/2024,111.06,111.06
10/15/2024,110.85,110.85
10/14/2024,110.91,110.91
10/11/2024,110.91,110.91
10/10/2024,110.8,110.8
10/9/2024,111.48,111.48
10/8/2024,111.9,111.9
10/7/2024,111.93,111.93
10/4/2024,112.68,112.68
10/3/2024,112.62,112.62
10/2/2024,112.9,112.9
10/1/2024,112.64,112.64
9/30/2024,112.55,112.55
9/27/2024,112.47,112.47
9/26/2024,112.66,112.66
9/25/2024,113.23,113.23
9/24/2024,112.81,112.81
9/23/2024,112.4,112.4
9/20/2024,112.4,112.4
9/19/2024,112.88,112.88
9/18/2024,114.2,114.2
9/17/2024,114.24,114.24
9/16/2024,113.63,113.63
9/13/2024,113.63,113.63
9/12/2024,112.86,112.86
9/11/2024,112.85,112.85
9/10/2024,112.53,112.53
9/9/2024,112.91,112.91
9/6/2024,113.38,113.38
9/5/2024,112.75,112.75
9/4/2024,112.36,112.36
9/3/2024,111.86,111.86
9/2/2024,111.75,111.75
8/30/2024,112.15,112.15
8/29/2024,112.36,112.36
8/28/2024,112.75,112.75
8/27/2024,112.72,112.72
8/26/2024,112.37,112.37
8/23/2024,112.38,112.38
8/22/2024,112.45,112.45
8/21/2024,112.05,112.05
8/20/2024,111.7,111.7
8/19/2024,112.15,112.15
8/16/2024,112.74,112.74
8/15/2024,113.21,113.21
8/14/2024,113.09,113.09
8/13/2024,112.35,112.35
8/12/2024,112.29,112.29
8/9/2024,112.29,112.29
8/8/2024,111.89,111.89
8/7/2024,110.14,110.14
8/6/2024,111.8,111.8
8/5/2024,115.45,115.45
8/2/2024,111.75,111.75
8/1/2024,110.44,110.44
7/31/2024,109.75,109.75
7/30/2024,110.73,110.73
7/29/2024,110.65,110.65
7/26/2024,110.17,110.17
7/25/2024,109.62,109.62
7/24/2024,109.17,109.17
7/23/2024,109.62,109.62
7/22/2024,109.68,109.68
7/19/2024,110.12,110.12
7/18/2024,109.88,109.88
7/17/2024,109.56,109.56
7/16/2024,109.61,109.61
7/15/2024,109.12,109.12
7/12/2024,109.12,109.12
7/11/2024,108.19,108.19
7/10/2024,108.22,108.22
7/9/2024,108.56,108.56
7/8/2024,108.61,108.61
7/5/2024,108.76,108.76
7/4/2024,108.86,108.86
7/3/2024,108.97,108.97
7/2/2024,109.27,109.27
7/1/2024,109.61,109.61
6/28/2024,109.87,109.87
6/27/2024,109.28,109.28
6/26/2024,110.11,110.11
6/25/2024,110.71,110.71
6/24/2024,111.13,111.13
6/21/2024,111.53,111.53
6/20/2024,111.9,111.9
6/19/2024,111.91,111.91
6/18/2024,111.54,111.54
6/17/2024,112.13,112.13
6/14/2024,112.87,112.87
6/13/2024,112.01,112.01
6/12/2024,111.44,111.44
6/11/2024,110.81,110.81
6/10/2024,110.71,110.71
6/7/2024,112.25,112.25
6/6/2024,112.32,112.32
6/5/2024,110.78,110.78
6/4/2024,110.01,110.01
6/3/2024,109.62,109.62
5/31/2024,109.76,109.76
5/30/2024,110.29,110.29
5/29/2024,109.94,109.94
5/28/2024,110.6,110.6
5/27/2024,110.69,110.69
5/24/2024,110.8,110.8
5/23/2024,111.03,111.03
5/22/2024,111.56,111.56
5/21/2024,112.35,112.35
5/20/2024,112.69,112.69
5/17/2024,113.08,113.08
5/16/2024,113.6,113.6
5/15/2024,113.09,113.09
5/14/2024,113.24,113.24
5/13/2024,113.73,113.73
5/10/2024,114.43,114.43
5/9/2024,114.82,114.82
5/8/2024,115.07,115.07
5/7/2024,114.87,114.87
5/6/2024,114.64,114.64
5/3/2024,114.64,114.64
5/2/2024,114.64,114.64
5/1/2024,114.95,114.95
4/30/2024,115.45,115.45
4/29/2024,114.95,114.95
4/26/2024,114.95,114.95
4/25/2024,115.16,115.16
4/24/2024,115.18,115.18
4/23/2024,115.21,115.21
4/22/2024,115.78,115.78
4/19/2024,116.6,116.6
4/18/2024,115.89,115.89
4/17/2024,115.34,115.34
4/16/2024,115.71,115.71
4/15/2024,116,116
4/12/2024,115.96,115.96
4/11/2024,116.02,116.02
4/10/2024,117.57,117.57
4/9/2024,117.87,117.87
4/8/2024,118.14,118.14
4/5/2024,118.52,118.52
4/4/2024,118.36,118.36
4/3/2024,118.5,118.5
4/2/2024,118.5,118.5
4/1/2024,118.94,118.94
3/29/2024,119.38,119.38
3/28/2024,120.22,120.22
3/27/2024,119.56,119.56
3/26/2024,119.05,119.05
3/25/2024,119.14,119.14
3/22/2024,119.17,119.17
3/21/2024,119.26,119.26
3/20/2024,119.23,119.23
3/19/2024,119.23,119.23
3/18/2024,118.91,118.91
3/15/2024,118.23,118.23
3/14/2024,118.54,118.54
3/13/2024,119.16,119.16
3/12/2024,118.89,118.89
3/11/2024,119.01,119.01
3/8/2024,119.79,119.79
3/7/2024,120.12,120.12
3/6/2024,120.37,120.37
3/5/2024,120.25,120.25
3/4/2024,120.26,120.26
3/1/2024,120.56,120.56
2/29/2024,120.41,120.41
2/28/2024,120.98,120.98
2/27/2024,121.55,121.55
2/26/2024,121.66,121.66
2/23/2024,120.84,120.84
2/22/2024,120.84,120.84
2/21/2024,120.7,120.7
2/20/2024,120.16,120.16
2/19/2024,119.45,119.45
2/16/2024,119.38,119.38
2/15/2024,118.93,118.93
2/14/2024,118.83,118.83
2/13/2024,119.12,119.12
2/12/2024,119.33,119.33
2/9/2024,119.33,119.33
2/8/2024,119.71,119.71
2/7/2024,119.5,119.5
2/6/2024,119.04,119.04
2/5/2024,118.96,118.96
2/2/2024,119.76,119.76
2/1/2024,118.87,118.87
1/31/2024,118.22,118.22
1/30/2024,118.48,118.48
1/29/2024,118.12,118.12
1/26/2024,118.34,118.34
1/25/2024,118.07,118.07
1/24/2024,118.58,118.58
1/23/2024,120.48,120.48
1/22/2024,119.68,119.68
1/19/2024,119.69,119.69
1/18/2024,121.02,121.02
1/17/2024,122.81,122.81
1/16/2024,123.42,123.42
1/15/2024,123.77,123.77
1/12/2024,122.89,122.89
1/11/2024,122.85,122.85
1/10/2024,122.57,122.57
1/9/2024,122.38,122.38
1/8/2024,122,122
1/5/2024,122,122
1/4/2024,121.25,121.25
1/3/2024,121.47,121.47
1/2/2024,121.47,121.47
12/29/2023,121.47,121.47
12/28/2023,122.38,122.38
12/27/2023,122.84,122.84
12/26/2023,122.25,122.25
12/25/2023,122.65,122.65
12/22/2023,122.85,122.85
12/21/2023,124.47,124.47
12/20/2023,125.21,125.21
12/19/2023,122.82,122.82
12/18/2023,121.62,121.62
12/15/2023,121.1,121.1
12/14/2023,121.23,121.23
12/13/2023,120.73,120.73
12/12/2023,119.02,119.02
12/11/2023,118.27,118.27
12/8/2023,118.67,118.67
12/7/2023,119.96,119.96
12/6/2023,121.94,121.94
12/5/2023,120.4,120.4
12/4/2023,120.34,120.34
12/1/2023,120.31,120.31
11/30/2023,120.48,120.48
11/29/2023,120.76,120.76
11/28/2023,119.25,119.25
11/27/2023,119.48,119.48
11/24/2023,119.74,119.74
11/23/2023,120.51,120.51
11/22/2023,120.51,120.51
11/21/2023,121.79,121.79
11/20/2023,120.1,120.1
11/17/2023,120.02,120.02
11/16/2023,119.08,119.08
11/15/2023,119.24,119.24
11/14/2023,118.07,118.07
11/13/2023,117.73,117.73
11/10/2023,118.39,118.39
11/9/2023,118.6,118.6
11/8/2023,117.58,117.58
11/7/2023,116.56,116.56
11/6/2023,116.42,116.42
11/3/2023,115.3,115.3
11/2/2023,115.3,115.3
11/1/2023,114.54,114.54
10/31/2023,114.98,114.98
10/30/2023,115.51,115.51
10/27/2023,115.84,115.84
10/26/2023,115.66,115.66
10/25/2023,115.98,115.98
10/24/2023,115.6,115.6
10/23/2023,115.33,115.33
10/20/2023,116.4,116.4
10/19/2023,116.88,116.88
10/18/2023,117.6,117.6
10/17/2023,118.15,118.15
10/16/2023,119.38,119.38
10/13/2023,119.56,119.56
10/12/2023,119.92,119.92
10/11/2023,118.97,118.97
10/10/2023,118.45,118.45
10/9/2023,118.31,118.31
10/6/2023,118.31,118.31
10/5/2023,118.68,118.68
10/4/2023,118.78,118.78
10/3/2023,119.87,119.87
10/2/2023,120.2,120.2
9/29/2023,120.67,120.67
9/28/2023,120.98,120.98
9/27/2023,121.29,121.29
9/26/2023,121.32,121.32
9/25/2023,121.58,121.58
9/22/2023,121.4,121.4
9/21/2023,121.53,121.53
9/20/2023,121.29,121.29
9/19/2023,121.39,121.39
9/18/2023,121.92,121.92
9/15/2023,121.92,121.92
9/14/2023,121.98,121.98
9/13/2023,121.53,121.53
9/12/2023,120.99,120.99
9/11/2023,121.06,121.06
9/8/2023,122.37,122.37
9/7/2023,122.52,122.52
9/6/2023,122.69,122.69
9/5/2023,122.39,122.39
9/4/2023,122.63,122.63
9/1/2023,122.97,122.97
8/31/2023,122.21,122.21
8/30/2023,122.37,122.37
8/29/2023,122.7,122.7
8/28/2023,122.35,122.35
8/25/2023,122.44,122.44
8/24/2023,122.47,122.47
8/23/2023,121.85,121.85
8/22/2023,122.18,122.18
8/21/2023,122.61,122.61
8/18/2023,123.09,123.09
8/17/2023,122.7,122.7
8/16/2023,123.97,123.97
8/15/2023,123.8,123.8
8/14/2023,123.9,123.9
8/11/2023,125.01,125.01
8/10/2023,125.01,125.01
8/9/2023,125.82,125.82
8/8/2023,124.6,124.6
8/7/2023,123.58,123.58
8/4/2023,123.19,123.19
8/3/2023,123.98,123.98
8/2/2023,124.67,124.67
8/1/2023,125.38,125.38
7/31/2023,126.13,126.13
7/28/2023,128.85,128.85
7/27/2023,130.76,130.76
7/26/2023,130.47,130.47
7/25/2023,130,130
7/24/2023,130.49,130.49
7/21/2023,129.29,129.29
7/20/2023,129.3,129.3
7/19/2023,128.63,128.63
7/18/2023,128.07,128.07
7/17/2023,128.79,128.79
7/14/2023,128.79,128.79
7/13/2023,129.65,129.65
7/12/2023,129.91,129.91
7/11/2023,130.54,130.54
7/10/2023,129.98,129.98
7/7/2023,131.59,131.59
7/6/2023,132.63,132.63
7/5/2023,132.66,132.66
7/4/2023,132.09,132.09
7/3/2023,131.83,131.83
6/30/2023,132.08,132.08
6/29/2023,132.95,132.95
6/28/2023,132.83,132.83
6/27/2023,133.23,133.23
6/26/2023,133.33,133.33
6/23/2023,132.59,132.59
6/22/2023,132.51,132.51
6/21/2023,132.85,132.85
6/20/2023,132.77,132.77
6/19/2023,132.35,132.35
6/16/2023,132.19,132.19
6/15/2023,131.87,131.87
6/14/2023,131.81,131.81
6/13/2023,131.91,131.91
6/12/2023,131.34,131.34
6/9/2023,131.31,131.31
6/8/2023,131.11,131.11
6/7/2023,131.55,131.55
6/6/2023,131.26,131.26
6/5/2023,130.91,130.91
6/2/2023,131.15,131.15
6/1/2023,131.34,131.34
5/31/2023,131.41,131.41
5/30/2023,131.4,131.4
5/29/2023,131.16,131.16
5/26/2023,131.4,131.4
5/25/2023,130.98,130.98
5/24/2023,131.54,131.54
5/23/2023,132,132
5/22/2023,132.33,132.33
5/19/2023,131.73,131.73
5/18/2023,132.14,132.14
5/17/2023,132.74,132.74
5/16/2023,131.5,131.5
5/15/2023,131.12,131.12
5/12/2023,131.82,131.82
5/11/2023,132.06,132.06
5/10/2023,130.99,130.99
5/9/2023,130.73,130.73
5/8/2023,131.09,131.09
5/5/2023,130.76,130.76
5/4/2023,130.76,130.76
5/3/2023,130.76,130.76
5/2/2023,130.76,130.76
5/1/2023,131.15,131.15
4/28/2023,131.67,131.67
4/27/2023,129.18,129.18
4/26/2023,129.42,129.42
4/25/2023,128.61,128.61
4/24/2023,128.31,128.31
4/21/2023,128.68,128.68
4/20/2023,128.77,128.77
4/19/2023,129.27,129.27
4/18/2023,128.77,128.77
4/17/2023,128.77,128.77
4/14/2023,129.64,129.64
4/13/2023,129.87,129.87
4/12/2023,129.25,129.25
4/11/2023,129.26,129.26
4/10/2023,129.29,129.29
4/7/2023,129.57,129.57
4/6/2023,128.46,128.46
4/5/2023,127.95,127.95
4/4/2023,127.97,127.97
4/3/2023,129.19,129.19
3/31/2023,130.91,130.91
3/30/2023,131.47,131.47
3/29/2023,131.61,131.61
3/28/2023,129.86,129.86
3/27/2023,128.05,128.05
3/24/2023,128.46,128.46
3/23/2023,128.68,128.68
3/22/2023,128.96,128.96
3/21/2023,130.62,130.62
3/20/2023,130.62,130.62
3/17/2023,129.47,129.47
3/16/2023,129.59,129.59
3/15/2023,129.4,129.4
3/14/2023,132.53,132.53
3/13/2023,128.57,128.57
3/10/2023,125.98,125.98
3/9/2023,124.92,124.92
3/8/2023,124.97,124.97
3/7/2023,125.64,125.64
3/6/2023,125.88,125.88
3/3/2023,125.83,125.83
3/2/2023,126.48,126.48
3/1/2023,127.05,127.05
2/28/2023,126.78,126.78
2/27/2023,124.97,124.97
2/24/2023,124.66,124.66
2/23/2023,124.39,124.39
2/22/2023,124.39,124.39
2/21/2023,123.6,123.6
2/20/2023,123.53,123.53
2/17/2023,123.54,123.54
2/16/2023,124.02,124.02
2/15/2023,124.06,124.06
2/14/2023,123.69,123.69
2/13/2023,123.53,123.53
2/10/2023,122.3,122.3
2/9/2023,122.83,122.83
2/8/2023,122.78,122.78
2/7/2023,122.32,122.32
2/6/2023,122.8,122.8
2/3/2023,123.08,123.08
2/2/2023,122.86,122.86
2/1/2023,121.78,121.78
1/31/2023,120.87,120.87
1/30/2023,121.09,121.09
1/27/2023,121.77,121.77
1/26/2023,122.89,122.89
1/25/2023,122.79,122.79
1/24/2023,122.79,122.79
1/23/2023,122.59,122.59
1/20/2023,122.5,122.5
1/19/2023,122.44,122.44
1/18/2023,122.45,122.45
1/17/2023,122.22,122.22
1/16/2023,121.76,121.76
1/13/2023,120.59,120.59
1/12/2023,120.15,120.15
1/11/2023,121.45,121.45
1/10/2023,121.08,121.08
1/9/2023,121.98,121.98
1/6/2023,121.98,121.98
1/5/2023,121.56,121.56
1/4/2023,121.19,121.19
1/3/2023,121.91,121.91
12/30/2022,121.91,121.91
12/29/2022,121.93,121.93
12/28/2022,123.01,123.01
12/27/2022,123.59,123.59
12/26/2022,124.39,124.39
12/23/2022,124.4,124.4
12/22/2022,123.84,123.84
12/21/2022,123.78,123.78
12/20/2022,123.66,123.66
12/19/2022,124.57,124.57
12/16/2022,125.58,125.58
12/15/2022,126.98,126.98
12/14/2022,127.59,127.59
12/13/2022,127.16,127.16
12/12/2022,126.66,126.66
12/9/2022,127.21,127.21
12/8/2022,126.32,126.32
12/7/2022,125.71,125.71
12/6/2022,125.4,125.4
12/5/2022,125.32,125.32
12/2/2022,125.12,125.12
12/1/2022,124.71,124.71
11/30/2022,124.83,124.83
11/29/2022,124.6,124.6
11/28/2022,125.48,125.48
11/25/2022,125.74,125.74
11/24/2022,126.63,126.63
11/23/2022,126.27,126.27
11/22/2022,126.27,126.27
11/21/2022,126.64,126.64
11/18/2022,127.3,127.3
11/17/2022,127.74,127.74
11/16/2022,126.72,126.72
11/15/2022,126.26,126.26
11/14/2022,125.31,125.31
11/11/2022,126.6,126.6
11/10/2022,124.6,124.6
11/9/2022,124.68,124.68
11/8/2022,122.98,122.98
11/7/2022,123.65,123.65
11/4/2022,124.04,124.04
11/3/2022,124.75,124.75
11/2/2022,124.75,124.75
11/1/2022,125.57,125.57
10/31/2022,126.92,126.92
10/28/2022,126.12,126.12
10/27/2022,124.98,124.98
10/26/2022,123.46,123.46
10/25/2022,122.61,122.61
10/24/2022,121.77,121.77
10/21/2022,123.04,123.04
10/20/2022,124.41,124.41
10/19/2022,125.03,125.03
10/18/2022,124.96,124.96
10/17/2022,125.2,125.2
10/14/2022,126.33,126.33
10/13/2022,126.11,126.11
10/12/2022,126.13,126.13
10/11/2022,127.38,127.38
10/10/2022,128.95,128.95
10/7/2022,128.95,128.95
10/6/2022,129.08,129.08
10/5/2022,129.35,129.35
10/4/2022,129.59,129.59
10/3/2022,129.2,129.2
9/30/2022,127.85,127.85
9/29/2022,127.6,127.6
9/28/2022,126.16,126.16
9/27/2022,126.96,126.96
9/26/2022,128.47,128.47
9/23/2022,129.94,129.94
9/22/2022,129.94,129.94
9/21/2022,129.56,129.56
9/20/2022,129.78,129.78
9/19/2022,130.36,130.36
9/16/2022,130.36,130.36
9/15/2022,131.14,131.14
9/14/2022,132.72,132.72
9/13/2022,131.77,131.77
9/12/2022,130.41,130.41
9/9/2022,129.79,129.79
9/8/2022,130.41,130.41
9/7/2022,130.23,130.23
9/6/2022,131.55,131.55
9/5/2022,131.64,131.64
9/2/2022,131.3,131.3
9/1/2022,132.2,132.2
8/31/2022,132.98,132.98
8/30/2022,132.62,132.62
8/29/2022,132.79,132.79
8/26/2022,133.82,133.82
8/25/2022,133.65,133.65
8/24/2022,133.91,133.91
8/23/2022,133.94,133.94
8/22/2022,134.53,134.53
8/19/2022,135.94,135.94
8/18/2022,135.74,135.74
8/17/2022,136.27,136.27
8/16/2022,135.8,135.8
8/15/2022,135.1,135.1
8/12/2022,135.41,135.41
8/11/2022,135.31,135.31
8/10/2022,135.31,135.31
8/9/2022,135.06,135.06
8/8/2022,134.25,134.25
8/5/2022,134.05,134.05
8/4/2022,133.32,133.32
8/3/2022,132.69,132.69
8/2/2022,133.23,133.23
8/1/2022,132.28,132.28
7/29/2022,133.12,133.12
7/28/2022,132.73,132.73
7/27/2022,133.49,133.49
7/26/2022,133.08,133.08
7/25/2022,132.44,132.44
7/22/2022,131.67,131.67
7/21/2022,130.63,130.63
7/20/2022,130.29,130.29
7/19/2022,130.73,130.73
7/18/2022,131.95,131.95
7/15/2022,131.94,131.94
7/14/2022,131.08,131.08
7/13/2022,130.6,130.6
7/12/2022,129.76,129.76
7/11/2022,130.1,130.1
7/8/2022,131.09,131.09
7/7/2022,131.45,131.45
7/6/2022,131.38,131.38
7/5/2022,131.08,131.08
7/4/2022,132.12,132.12
7/1/2022,132.29,132.29
6/30/2022,131.91,131.91
6/29/2022,130.97,130.97
6/28/2022,130.42,130.42
6/27/2022,130.79,130.79
6/24/2022,131.86,131.86
6/23/2022,132.08,132.08
6/22/2022,131.41,131.41
6/21/2022,131.57,131.57
6/20/2022,132.31,132.31
6/17/2022,133.41,133.41
6/16/2022,133.49,133.49
6/15/2022,132.03,132.03
6/14/2022,133.4,133.4
6/13/2022,133.61,133.61
6/10/2022,135.74,135.74
6/9/2022,136.04,136.04
6/8/2022,136.42,136.42
6/7/2022,136.51,136.51
6/6/2022,136.93,136.93
6/3/2022,137.1,137.1
6/2/2022,136.7,136.7
6/1/2022,137.05,137.05
5/31/2022,137.36,137.36
5/30/2022,137.91,137.91
5/27/2022,138.08,138.08
5/26/2022,137.75,137.75
5/25/2022,139.12,139.12
5/24/2022,138.69,138.69
5/23/2022,138.22,138.22
5/20/2022,138.02,138.02
5/19/2022,137.49,137.49
5/18/2022,137.14,137.14
5/17/2022,137.33,137.33
5/16/2022,137.81,137.81
5/13/2022,137.91,137.91
5/12/2022,137.49,137.49
5/11/2022,137.18,137.18
5/10/2022,136.97,136.97
5/9/2022,136.93,136.93
5/6/2022,137.49,137.49
5/5/2022,138.08,138.08
5/4/2022,138.07,138.07
5/3/2022,138.07,138.07
5/2/2022,138.07,138.07
4/29/2022,138.58,138.58
4/28/2022,138.57,138.57
4/27/2022,138.19,138.19
4/26/2022,137.92,137.92
4/25/2022,137.53,137.53
4/22/2022,137.1,137.1
4/21/2022,137.79,137.79
4/20/2022,138.03,138.03
4/19/2022,138.59,138.59
4/18/2022,138.89,138.89
4/15/2022,139.37,139.37
4/14/2022,138.96,138.96
4/13/2022,137.98,137.98
4/12/2022,137.43,137.43
4/11/2022,137.67,137.67
4/8/2022,138.47,138.47
4/7/2022,137.74,137.74
4/6/2022,137.64,137.64
4/5/2022,139.36,139.36
4/4/2022,139.87,139.87
4/1/2022,140.05,140.05
3/31/2022,140.19,140.19
3/30/2022,138.51,138.51
3/29/2022,136.4,136.4
3/28/2022,137.91,137.91
3/25/2022,139.23,139.23
3/24/2022,140,140
3/23/2022,140.18,140.18
3/22/2022,140.77,140.77
3/21/2022,141.41,141.41
3/18/2022,141.39,141.39
3/17/2022,141.27,141.27
3/16/2022,141.09,141.09
3/15/2022,140.8,140.8
3/14/2022,141.85,141.85
3/11/2022,141.58,141.58
3/10/2022,141.9,141.9
3/9/2022,142.09,142.09
3/8/2022,141.96,141.96
3/7/2022,143.1,143.1
3/4/2022,142.65,142.65
3/3/2022,142.25,142.25
3/2/2022,142.31,142.31
3/1/2022,141.15,141.15
2/28/2022,141.4,141.4
2/25/2022,140.54,140.54
2/24/2022,141.63,141.63
2/23/2022,141.88,141.88
2/22/2022,141.88,141.88
2/21/2022,140.92,140.92
2/18/2022,139.78,139.78
2/17/2022,138.47,138.47
2/16/2022,140.04,140.04
2/15/2022,140.94,140.94
2/14/2022,141.27,141.27
2/11/2022,141.74,141.74
2/10/2022,141.74,141.74
2/9/2022,142.69,142.69
2/8/2022,142.19,142.19
2/7/2022,143.16,143.16
2/4/2022,143.78,143.78
2/3/2022,144.36,144.36
2/2/2022,144.14,144.14
2/1/2022,144.2,144.2
1/31/2022,144.73,144.73
1/28/2022,145.32,145.32
1/27/2022,145.9,145.9
1/26/2022,146.33,146.33
1/25/2022,146.38,146.38
1/24/2022,146.53,146.53
1/21/2022,146.59,146.59
1/20/2022,146.37,146.37
1/19/2022,146.61,146.61
1/18/2022,146.47,146.47
1/17/2022,146.39,146.39
1/14/2022,146.3,146.3
1/13/2022,146.88,146.88
1/12/2022,146.72,146.72
1/11/2022,146.33,146.33
1/10/2022,146.75,146.75
1/7/2022,146.74,146.74
1/6/2022,146.84,146.84
1/5/2022,147.29,147.29
1/4/2022,147.3,147.3
1/3/2022,147.43,147.43
12/31/2021,147.42,147.42
12/30/2021,147.41,147.41
12/29/2021,147.61,147.61
12/28/2021,147.8,147.8
12/27/2021,147.92,147.92
12/24/2021,147.79,147.79
12/23/2021,147.8,147.8
12/22/2021,148.08,148.08
12/21/2021,148.29,148.29
12/20/2021,148.61,148.61
12/17/2021,148.49,148.49
12/16/2021,148.56,148.56
12/15/2021,148.28,148.28
12/14/2021,148.35,148.35
12/13/2021,148.35,148.35
12/10/2021,148.11,148.11
12/9/2021,148.06,148.06
12/8/2021,148.08,148.08
12/7/2021,147.9,147.9
12/6/2021,148.23,148.23
12/3/2021,148.07,148.07
12/2/2021,147.81,147.81
12/1/2021,147.95,147.95
11/30/2021,147.89,147.89
11/29/2021,147.45,147.45
11/26/2021,147.55,147.55
11/25/2021,147.42,147.42
11/24/2021,147.38,147.38
11/23/2021,147.66,147.66
11/22/2021,147.65,147.65
11/19/2021,147.69,147.69
11/18/2021,147.38,147.38
11/17/2021,147.48,147.48
11/16/2021,147.68,147.68
11/15/2021,147.63,147.63
11/12/2021,147.63,147.63
11/11/2021,147.62,147.62
11/10/2021,148.02,148.02
11/9/2021,147.82,147.82
11/8/2021,148.12,148.12
11/5/2021,148.06,148.06
11/4/2021,147.81,147.81
11/3/2021,147.71,147.71
11/2/2021,147.71,147.71
11/1/2021,147.84,147.84
10/29/2021,147.63,147.63
10/28/2021,147.24,147.24
10/27/2021,146.94,146.94
10/26/2021,146.75,146.75
10/25/2021,146.63,146.63
