Security,I29066JP Index,
Start Date,1/31/2013 0:00,
End Date,5/21/2025 0:00,
Period,D,
,,
Date,PX_LAST,TOT_RETURN_INDEX_GROSS_DVDS
9/5/2016,107.873,107.873
9/2/2016,107.8265,107.8265
9/1/2016,107.9426,107.9426
8/31/2016,108.0507,108.0507
8/30/2016,108.1313,108.1313
8/29/2016,108.0706,108.0706
8/26/2016,108.083,108.083
8/25/2016,108.1563,108.1563
8/24/2016,108.0975,108.0975
8/23/2016,108.1801,108.1801
8/22/2016,108.022,108.022
8/19/2016,108.1404,108.1404
8/18/2016,108.0974,108.0974
8/17/2016,108.0792,108.0792
8/16/2016,108.208,108.208
8/15/2016,108.1086,108.1086
8/12/2016,108.2975,108.2975
8/11/2016,108.3301,108.3301
8/10/2016,108.3277,108.3277
8/9/2016,108.18,108.18
8/8/2016,107.9195,107.9195
8/5/2016,108.2586,108.2586
8/4/2016,108.0966,108.0966
8/3/2016,108.2141,108.2141
8/2/2016,108.0021,108.0021
8/1/2016,108.654,108.654
7/29/2016,108.9388,108.9388
7/28/2016,109.7846,109.7846
7/27/2016,109.9492,109.9492
7/26/2016,109.6188,109.6188
7/25/2016,109.5135,109.5135
7/22/2016,109.3828,109.3828
7/21/2016,109.3978,109.3978
7/20/2016,109.4699,109.4699
7/19/2016,109.3828,109.3828
7/18/2016,109.386,109.386
7/15/2016,109.3787,109.3787
7/14/2016,109.655,109.655
7/13/2016,109.7876,109.7876
7/12/2016,109.8209,109.8209
7/11/2016,109.7753,109.7753
7/8/2016,109.8544,109.8544
7/7/2016,109.7767,109.7767
7/6/2016,109.572,109.572
7/5/2016,109.5731,109.5731
7/4/2016,109.5896,109.5896
7/1/2016,109.5972,109.5972
6/30/2016,109.3449,109.3449
6/29/2016,109.3944,109.3944
6/28/2016,109.311,109.311
6/27/2016,109.1024,109.1024
6/24/2016,109.1249,109.1249
6/23/2016,108.6953,108.6953
6/22/2016,108.7208,108.7208
6/21/2016,108.7214,108.7214
6/20/2016,108.7822,108.7822
6/17/2016,108.7816,108.7816
6/16/2016,109.1546,109.1546
6/15/2016,109.1422,109.1422
6/14/2016,108.9499,108.9499
6/13/2016,108.8955,108.8955
6/10/2016,108.8498,108.8498
6/9/2016,108.6552,108.6552
6/8/2016,108.5373,108.5373
6/7/2016,108.6568,108.6568
6/6/2016,108.6574,108.6574
6/3/2016,108.5193,108.5193
6/2/2016,108.4808,108.4808
6/1/2016,108.558,108.558
5/31/2016,108.5555,108.5555
5/30/2016,108.5561,108.5561
5/27/2016,108.5539,108.5539
5/26/2016,108.4933,108.4933
5/25/2016,108.3811,108.3811
5/24/2016,108.4265,108.4265
5/23/2016,108.3833,108.3833
5/20/2016,108.412,108.412
5/19/2016,108.1853,108.1853
5/18/2016,108.4226,108.4226
5/17/2016,108.5053,108.5053
5/16/2016,108.5096,108.5096
5/13/2016,108.5053,108.5053
5/12/2016,108.506,108.506
5/11/2016,108.46,108.46
5/10/2016,108.4024,108.4024
5/9/2016,108.448,108.448
5/6/2016,108.5144,108.5144
5/5/2016,108.4521,108.4521
5/4/2016,108.4496,108.4496
5/3/2016,108.4471,108.4471
5/2/2016,108.4446,108.4446
4/29/2016,108.2088,108.2088
4/28/2016,108.2038,108.2038
4/27/2016,108.1437,108.1437
4/26/2016,108.4719,108.4719
4/25/2016,108.2719,108.2719
4/22/2016,108.6399,108.6399
4/21/2016,108.5706,108.5706
4/20/2016,108.658,108.658
4/19/2016,108.6168,108.6168
4/18/2016,108.5497,108.5497
4/15/2016,108.5329,108.5329
4/14/2016,108.3775,108.3775
4/13/2016,108.3526,108.3526
4/12/2016,108.4429,108.4429
4/11/2016,108.3669,108.3669
4/8/2016,108.3406,108.3406
4/7/2016,108.2139,108.2139
4/6/2016,108.2113,108.2113
4/5/2016,108.2479,108.2479
4/4/2016,108.3733,108.3733
4/1/2016,108.2192,108.2192
3/31/2016,108.083,108.083
3/30/2016,108.467,108.467
3/29/2016,108.4323,108.4323
3/28/2016,108.4812,108.4812
3/25/2016,108.4796,108.4796
3/24/2016,108.4317,108.4317
3/23/2016,108.4947,108.4947
3/22/2016,108.3907,108.3907
3/21/2016,108.3703,108.3703
3/18/2016,108.362,108.362
3/17/2016,108.0409,108.0409
3/16/2016,108.0288,108.0288
3/15/2016,107.7645,107.7645
3/14/2016,108.0044,108.0044
3/11/2016,107.7991,107.7991
3/10/2016,107.882,107.882
3/9/2016,107.8614,107.8614
3/8/2016,108.4767,108.4767
3/7/2016,108.1715,108.1715
3/4/2016,108.0443,108.0443
3/3/2016,107.902,107.902
3/2/2016,108.1612,108.1612
3/1/2016,108.2534,108.2534
2/29/2016,108.2525,108.2525
2/26/2016,108.2187,108.2187
2/25/2016,108.1814,108.1814
2/24/2016,108.1293,108.1293
2/23/2016,107.8292,107.8292
2/22/2016,107.8377,107.8377
2/19/2016,107.7516,107.7516
2/18/2016,107.6563,107.6563
2/17/2016,107.4523,107.4523
2/16/2016,107.5787,107.5787
2/15/2016,107.2757,107.2757
2/12/2016,107.3712,107.3712
2/11/2016,107.953,107.953
2/10/2016,107.9504,107.9504
2/9/2016,108.2345,108.2345
2/8/2016,107.6429,107.6429
2/5/2016,107.708,107.708
2/4/2016,107.4167,107.4167
2/3/2016,107.3254,107.3254
2/2/2016,107.1451,107.1451
2/1/2016,107.2263,107.2263
1/29/2016,106.9759,106.9759
1/28/2016,106.2202,106.2202
1/27/2016,106.2635,106.2635
1/26/2016,106.2291,106.2291
1/25/2016,106.1854,106.1854
1/22/2016,106.142,106.142
1/21/2016,106.1703,106.1703
1/20/2016,106.2421,106.2421
1/19/2016,106.2175,106.2175
1/18/2016,106.2878,106.2878
1/15/2016,106.1815,106.1815
1/14/2016,106.1214,106.1214
1/13/2016,106.2365,106.2365
1/12/2016,106.1631,106.1631
1/11/2016,106.1248,106.1248
1/8/2016,106.117,106.117
1/7/2016,106.0398,106.0398
1/6/2016,106.004,106.004
1/5/2016,105.9596,105.9596
1/4/2016,105.9424,105.9424
12/31/2015,105.9006,105.9006
12/30/2015,105.8979,105.8979
12/29/2015,105.8972,105.8972
12/28/2015,105.9003,105.9003
12/25/2015,105.829,105.829
12/24/2015,105.8298,105.8298
12/23/2015,105.87,105.87
12/22/2015,105.8673,105.8673
12/21/2015,105.867,105.867
12/18/2015,105.8999,105.8999
12/17/2015,105.7497,105.7497
12/16/2015,105.7188,105.7188
12/15/2015,105.7573,105.7573
12/14/2015,105.7121,105.7121
12/11/2015,105.6343,105.6343
12/10/2015,105.6758,105.6758
12/9/2015,105.6725,105.6725
12/8/2015,105.6365,105.6365
12/7/2015,105.5325,105.5325
12/4/2015,105.5268,105.5268
12/3/2015,105.6248,105.6248
12/2/2015,105.6162,105.6162
12/1/2015,105.6146,105.6146
11/30/2015,105.5904,105.5904
11/27/2015,105.5846,105.5846
11/26/2015,105.6237,105.6237
11/25/2015,105.5798,105.5798
11/24/2015,105.4757,105.4757
11/23/2015,105.5088,105.5088
11/20/2015,105.5009,105.5009
11/19/2015,105.605,105.605
11/18/2015,105.6113,105.6113
11/17/2015,105.6109,105.6109
11/16/2015,105.5714,105.5714
11/13/2015,105.5656,105.5656
11/12/2015,105.548,105.548
11/11/2015,105.4816,105.4816
11/10/2015,105.5228,105.5228
11/9/2015,105.3664,105.3664
11/6/2015,105.4686,105.4686
11/5/2015,105.4958,105.4958
11/4/2015,105.4998,105.4998
11/3/2015,105.5386,105.5386
11/2/2015,105.5359,105.5359
10/30/2015,105.6013,105.6013
10/29/2015,105.6371,105.6371
10/28/2015,105.6413,105.6413
10/27/2015,105.5625,105.5625
10/26/2015,105.4794,105.4794
10/23/2015,105.55,105.55
10/22/2015,105.5104,105.5104
10/21/2015,105.4479,105.4479
10/20/2015,105.4732,105.4732
10/19/2015,105.398,105.398
10/16/2015,105.4314,105.4314
10/15/2015,105.4308,105.4308
10/14/2015,105.511,105.511
10/13/2015,105.443,105.443
10/12/2015,105.409,105.409
10/9/2015,105.4011,105.4011
10/8/2015,105.3624,105.3624
10/7/2015,105.4007,105.4007
10/6/2015,105.4571,105.4571
10/5/2015,105.53,105.53
10/2/2015,105.469,105.469
10/1/2015,105.4138,105.4138
9/30/2015,105.3029,105.3029
9/29/2015,105.3815,105.3815
9/28/2015,105.2937,105.2937
9/25/2015,105.4437,105.4437
9/24/2015,105.4061,105.4061
9/23/2015,105.3766,105.3766
9/22/2015,105.3739,105.3739
9/21/2015,105.3713,105.3713
9/18/2015,105.3652,105.3652
9/17/2015,105.1645,105.1645
9/16/2015,105.1349,105.1349
9/15/2015,105.1073,105.1073
9/14/2015,105.2211,105.2211
9/11/2015,105.301,105.301
9/10/2015,105.2619,105.2619
9/9/2015,105.1667,105.1667
9/8/2015,105.1857,105.1857
9/7/2015,105.1157,105.1157
9/4/2015,105.1008,105.1008
9/3/2015,104.9161,104.9161
9/2/2015,104.9598,104.9598
9/1/2015,105.0054,105.0054
8/31/2015,104.9284,104.9284
8/28/2015,104.8841,104.8841
8/27/2015,104.8451,104.8451
8/26/2015,104.9439,104.9439
8/25/2015,104.9357,104.9357
8/24/2015,105.0764,105.0764
8/21/2015,105.0569,105.0569
8/20/2015,105.0416,105.0416
8/19/2015,104.9491,104.9491
8/18/2015,104.9486,104.9486
8/17/2015,104.8105,104.8105
8/14/2015,104.899,104.899
8/13/2015,104.8749,104.8749
8/12/2015,105.0152,105.0152
8/11/2015,104.7774,104.7774
8/10/2015,104.7445,104.7445
8/7/2015,104.6453,104.6453
8/6/2015,104.6062,104.6062
8/5/2015,104.7857,104.7857
8/4/2015,104.8571,104.8571
8/3/2015,104.6888,104.6888
7/31/2015,104.6946,104.6946
7/30/2015,104.657,104.657
7/29/2015,104.73,104.73
7/28/2015,104.7016,104.7016
7/27/2015,104.6574,104.6574
7/24/2015,104.658,104.658
7/23/2015,104.6299,104.6299
7/22/2015,104.6662,104.6662
7/21/2015,104.6126,104.6126
7/20/2015,104.5804,104.5804
7/17/2015,104.5724,104.5724
7/16/2015,104.4388,104.4388
7/15/2015,104.3666,104.3666
7/14/2015,104.336,104.336
7/13/2015,104.4429,104.4429
7/10/2015,104.5142,104.5142
7/9/2015,104.4297,104.4297
7/8/2015,104.5948,104.5948
7/7/2015,104.3272,104.3272
7/6/2015,104.2851,104.2851
7/3/2015,104.1085,104.1085
7/2/2015,103.8972,103.8972
7/1/2015,104.1936,104.1936
6/30/2015,104.3363,104.3363
6/29/2015,104.4529,104.4529
6/26/2015,104.191,104.191
6/25/2015,104.201,104.201
6/24/2015,104.2766,104.2766
6/23/2015,104.1931,104.1931
6/22/2015,104.4509,104.4509
6/19/2015,104.511,104.511
6/18/2015,104.4153,104.4153
6/17/2015,104.1653,104.1653
6/16/2015,104.0257,104.0257
6/15/2015,103.9662,103.9662
6/12/2015,103.9548,103.9548
6/11/2015,103.7328,103.7328
6/10/2015,103.9973,103.9973
6/9/2015,104.3661,104.3661
6/8/2015,104.0903,104.0903
6/5/2015,104.133,104.133
6/4/2015,104.0927,104.0927
6/3/2015,104.3374,104.3374
6/2/2015,104.4926,104.4926
6/1/2015,104.5366,104.5366
5/29/2015,104.581,104.581
5/28/2015,104.5482,104.5482
5/27/2015,104.5954,104.5954
5/26/2015,104.376,104.376
5/25/2015,104.3477,104.3477
5/22/2015,104.3796,104.3796
5/21/2015,104.4171,104.4171
5/20/2015,104.5091,104.5091
5/19/2015,104.5755,104.5755
5/18/2015,104.5971,104.5971
5/15/2015,104.4998,104.4998
5/14/2015,104.1438,104.1438
5/13/2015,104.0567,104.0567
5/12/2015,104.0578,104.0578
5/11/2015,104.4801,104.4801
5/8/2015,104.3278,104.3278
5/7/2015,104.175,104.175
5/6/2015,104.6691,104.6691
5/5/2015,104.6664,104.6664
5/4/2015,104.6637,104.6637
5/1/2015,104.6555,104.6555
4/30/2015,104.9093,104.9093
4/29/2015,105.142,105.142
4/28/2015,105.1393,105.1393
4/27/2015,105.1053,105.1053
4/24/2015,105.2023,105.2023
4/23/2015,105.0105,105.0105
4/22/2015,105.0871,105.0871
4/21/2015,105.0232,105.0232
4/20/2015,105.0226,105.0226
4/17/2015,105.0586,105.0586
4/16/2015,104.9123,104.9123
4/15/2015,104.9706,104.9706
4/14/2015,104.9701,104.9701
4/13/2015,104.8523,104.8523
4/10/2015,104.8363,104.8363
4/9/2015,104.7116,104.7116
4/8/2015,104.7153,104.7153
4/7/2015,104.7486,104.7486
4/6/2015,104.8585,104.8585
4/3/2015,104.7478,104.7478
4/2/2015,104.8317,104.8317
4/1/2015,104.6246,104.6246
3/31/2015,104.4379,104.4379
3/30/2015,104.6078,104.6078
3/27/2015,104.5765,104.5765
3/26/2015,104.8908,104.8908
3/25/2015,104.9003,104.9003
3/24/2015,105.003,105.003
3/23/2015,105.0358,105.0358
3/20/2015,104.9474,104.9474
3/19/2015,104.9449,104.9449
3/18/2015,104.7022,104.7022
3/17/2015,104.3823,104.3823
3/16/2015,104.3542,104.3542
3/13/2015,104.3849,104.3849
3/12/2015,104.6081,104.6081
3/11/2015,104.3924,104.3924
3/10/2015,104.0588,104.0588
3/9/2015,104.3377,104.3377
3/6/2015,104.6539,104.6539
3/5/2015,104.5673,104.5673
3/4/2015,104.5775,104.5775
3/3/2015,104.5793,104.5793
3/2/2015,104.799,104.799
2/27/2015,104.8235,104.8235
2/26/2015,104.7781,104.7781
2/25/2015,104.7803,104.7803
2/24/2015,104.5477,104.5477
2/23/2015,104.4946,104.4946
2/20/2015,104.421,104.421
2/19/2015,104.3816,104.3816
2/18/2015,104.2378,104.2378
2/17/2015,104.372,104.372
2/16/2015,104.0515,104.0515
2/13/2015,104.2027,104.2027
2/12/2015,104.3588,104.3588
2/11/2015,104.335,104.335
2/10/2015,104.3322,104.3322
2/9/2015,104.5663,104.5663
2/6/2015,104.669,104.669
2/5/2015,104.5399,104.5399
2/4/2015,104.4756,104.4756
2/3/2015,104.5648,104.5648
2/2/2015,105.0441,105.0441
1/30/2015,105.0952,105.0952
1/29/2015,104.9984,104.9984
1/28/2015,104.9763,104.9763
1/27/2015,105.1548,105.1548
1/26/2015,105.4638,105.4638
1/23/2015,105.3508,105.3508
1/22/2015,104.7648,104.7648
1/21/2015,105.2545,105.2545
1/20/2015,105.4723,105.4723
1/19/2015,105.5664,105.5664
1/16/2015,105.3817,105.3817
1/15/2015,105.3316,105.3316
1/14/2015,105.3547,105.3547
1/13/2015,105.2917,105.2917
1/12/2015,105.2064,105.2064
1/9/2015,105.1978,105.1978
1/8/2015,105.1582,105.1582
1/7/2015,105.0901,105.0901
1/6/2015,105.1649,105.1649
1/5/2015,104.9842,104.9842
1/2/2015,104.941,104.941
12/31/2014,104.9353,104.9353
12/30/2014,104.9325,104.9325
12/29/2014,104.924,104.924
12/26/2014,104.862,104.862
12/25/2014,104.9568,104.9568
12/24/2014,104.8816,104.8816
12/23/2014,104.8472,104.8472
12/22/2014,104.8444,104.8444
12/19/2014,104.7584,104.7584
12/18/2014,104.7872,104.7872
12/17/2014,104.727,104.727
12/16/2014,104.714,104.714
12/15/2014,104.559,104.559
12/12/2014,104.4705,104.4705
12/11/2014,104.4179,104.4179
12/10/2014,104.4197,104.4197
12/9/2014,104.392,104.392
12/8/2014,104.2447,104.2447
12/5/2014,104.3547,104.3547
12/4/2014,104.3009,104.3009
12/3/2014,104.2986,104.2986
12/2/2014,104.166,104.166
12/1/2014,104.1223,104.1223
11/28/2014,104.1448,104.1448
11/27/2014,104.111,104.111
11/26/2014,104.0279,104.0279
11/25/2014,103.9321,103.9321
11/24/2014,103.8446,103.8446
11/21/2014,103.8359,103.8359
11/20/2014,103.7651,103.7651
11/19/2014,103.731,103.731
11/18/2014,103.5323,103.5323
11/17/2014,103.7154,103.7154
11/14/2014,103.6709,103.6709
11/13/2014,103.5534,103.5534
11/12/2014,103.3831,103.3831
11/11/2014,103.6706,103.6706
11/10/2014,103.8687,103.8687
11/7/2014,103.7592,103.7592
11/6/2014,103.7954,103.7954
11/5/2014,103.7989,103.7989
11/4/2014,103.9748,103.9748
11/3/2014,103.8508,103.8508
10/31/2014,103.8421,103.8421
10/30/2014,103.8326,103.8326
10/29/2014,103.8525,103.8525
10/28/2014,103.8898,103.8898
10/27/2014,103.8294,103.8294
10/24/2014,103.8339,103.8339
10/23/2014,103.7395,103.7395
10/22/2014,103.7034,103.7034
10/21/2014,103.7409,103.7409
10/20/2014,103.6722,103.6722
10/17/2014,103.7989,103.7989
10/16/2014,103.6453,103.6453
10/15/2014,103.6537,103.6537
10/14/2014,103.5958,103.5958
10/13/2014,103.5684,103.5684
10/10/2014,103.5597,103.5597
10/9/2014,103.6591,103.6591
10/8/2014,103.5715,103.5715
10/7/2014,103.4958,103.4958
10/6/2014,103.4529,103.4529
10/3/2014,103.4462,103.4462
10/2/2014,103.4016,103.4016
10/1/2014,103.3663,103.3663
9/30/2014,103.3683,103.3683
9/29/2014,103.354,103.354
9/26/2014,103.3969,103.3969
9/25/2014,103.3798,103.3798
9/24/2014,103.3532,103.3532
9/23/2014,103.2871,103.2871
9/22/2014,103.2841,103.2841
9/19/2014,103.1492,103.1492
9/18/2014,103.0893,103.0893
9/17/2014,103.2001,103.2001
9/16/2014,103.0422,103.0422
9/15/2014,103.076,103.076
9/12/2014,103.0672,103.0672
9/11/2014,103.0882,103.0882
9/10/2014,103.257,103.257
9/9/2014,103.3533,103.3533
9/8/2014,103.346,103.346
9/5/2014,103.2679,103.2679
9/4/2014,103.3321,103.3321
9/3/2014,103.3468,103.3468
9/2/2014,103.346,103.346
9/1/2014,103.3873,103.3873
8/29/2014,103.3864,103.3864
8/28/2014,103.4171,103.4171
8/27/2014,103.3827,103.3827
8/26/2014,103.3554,103.3554
8/25/2014,103.2933,103.2933
8/22/2014,103.2863,103.2863
8/21/2014,103.1535,103.1535
8/20/2014,103.2746,103.2746
8/19/2014,103.3773,103.3773
8/18/2014,103.3997,103.3997
8/15/2014,103.3631,103.3631
8/14/2014,103.3623,103.3623
8/13/2014,103.3277,103.3277
8/12/2014,103.3267,103.3267
8/11/2014,103.2983,103.2983
8/8/2014,103.3292,103.3292
8/7/2014,103.1955,103.1955
8/6/2014,103.2657,103.2657
8/5/2014,103.2698,103.2698
8/4/2014,103.2244,103.2244
8/1/2014,103.1839,103.1839
7/31/2014,103.1731,103.1731
7/30/2014,103.213,103.213
7/29/2014,103.2303,103.2303
7/28/2014,103.2165,103.2165
7/25/2014,103.1777,103.1777
7/24/2014,103.2213,103.2213
7/23/2014,103.1733,103.1733
7/22/2014,103.1184,103.1184
7/21/2014,103.1174,103.1174
7/18/2014,103.1084,103.1084
7/17/2014,103.1518,103.1518
7/16/2014,103.0914,103.0914
7/15/2014,103.1282,103.1282
7/14/2014,103.1216,103.1216
7/11/2014,103.1602,103.1602
7/10/2014,103.1025,103.1025
7/9/2014,103.105,103.105
7/8/2014,103.0331,103.0331
7/7/2014,102.9545,102.9545
7/4/2014,102.9288,102.9288
7/3/2014,102.9363,102.9363
7/2/2014,102.9633,102.9633
7/1/2014,102.9996,102.9996
6/30/2014,102.9568,102.9568
6/27/2014,102.9984,102.9984
6/26/2014,102.9309,102.9309
6/25/2014,102.873,102.873
6/24/2014,102.8262,102.8262
6/23/2014,102.7762,102.7762
6/20/2014,102.8062,102.8062
6/19/2014,102.7423,102.7423
6/18/2014,102.7038,102.7038
6/17/2014,102.731,102.731
6/16/2014,102.6661,102.6661
6/13/2014,102.6505,102.6505
6/12/2014,102.686,102.686
6/11/2014,102.6339,102.6339
6/10/2014,102.6889,102.6889
6/9/2014,102.6503,102.6503
6/6/2014,102.6805,102.6805
6/5/2014,102.5587,102.5587
6/4/2014,102.5831,102.5831
6/3/2014,102.6097,102.6097
6/2/2014,102.6107,102.6107
5/30/2014,102.6761,102.6761
5/29/2014,102.68,102.68
5/28/2014,102.6132,102.6132
5/27/2014,102.53,102.53
5/26/2014,102.5597,102.5597
5/23/2014,102.5527,102.5527
5/22/2014,102.4822,102.4822
5/21/2014,102.5199,102.5199
5/20/2014,102.5485,102.5485
5/19/2014,102.5474,102.5474
5/16/2014,102.5765,102.5765
5/15/2014,102.512,102.512
5/14/2014,102.4633,102.4633
5/13/2014,102.4299,102.4299
5/12/2014,102.444,102.444
5/9/2014,102.4625,102.4625
5/8/2014,102.4614,102.4614
5/7/2014,102.4979,102.4979
5/6/2014,102.4322,102.4322
5/5/2014,102.4292,102.4292
5/2/2014,102.4202,102.4202
5/1/2014,102.3498,102.3498
4/30/2014,102.3425,102.3425
4/29/2014,102.372,102.372
4/28/2014,102.369,102.369
4/25/2014,102.2996,102.2996
4/24/2014,102.3678,102.3678
4/23/2014,102.3704,102.3704
4/22/2014,102.4402,102.4402
4/21/2014,102.4376,102.4376
4/18/2014,102.4543,102.4543
4/17/2014,102.4293,102.4293
4/16/2014,102.4151,102.4151
4/15/2014,102.4446,102.4446
4/14/2014,102.4354,102.4354
4/11/2014,102.4172,102.4172
4/10/2014,102.3901,102.3901
4/9/2014,102.3589,102.3589
4/8/2014,102.3195,102.3195
4/7/2014,102.351,102.351
4/4/2014,102.1295,102.1295
4/3/2014,102.1282,102.1282
4/2/2014,102.2437,102.2437
4/1/2014,102.3,102.3
3/31/2014,102.1505,102.1505
3/28/2014,102.2378,102.2378
3/27/2014,102.2201,102.2201
3/26/2014,102.2265,102.2265
3/25/2014,102.3479,102.3479
3/24/2014,102.3483,102.3483
3/21/2014,102.4093,102.4093
3/20/2014,102.4062,102.4062
3/19/2014,102.3409,102.3409
3/18/2014,102.2782,102.2782
3/17/2014,102.2458,102.2458
3/14/2014,102.2374,102.2374
3/13/2014,102.1186,102.1186
3/12/2014,102.2339,102.2339
3/11/2014,102.2327,102.2327
3/10/2014,102.2652,102.2652
3/7/2014,102.2515,102.2515
3/6/2014,102.3098,102.3098
3/5/2014,102.3005,102.3005
3/4/2014,102.362,102.362
3/3/2014,102.3979,102.3979
2/28/2014,102.36,102.36
2/27/2014,102.3367,102.3367
2/26/2014,102.3435,102.3435
2/25/2014,102.3379,102.3379
2/24/2014,102.3034,102.3034
2/21/2014,102.2617,102.2617
2/20/2014,102.3225,102.3225
2/19/2014,102.2262,102.2262
2/18/2014,102.2043,102.2043
2/17/2014,102.2031,102.2031
2/14/2014,102.2724,102.2724
2/13/2014,102.2009,102.2009
2/12/2014,102.1311,102.1311
2/11/2014,102.165,102.165
2/10/2014,102.1619,102.1619
2/7/2014,102.0577,102.0577
2/6/2014,102.1247,102.1247
2/5/2014,102.1828,102.1828
2/4/2014,102.1559,102.1559
2/3/2014,102.1107,102.1107
1/31/2014,102.0645,102.0645
1/30/2014,102.071,102.071
1/29/2014,101.9569,101.9569
1/28/2014,102.0163,102.0163
1/27/2014,101.9838,101.9838
1/24/2014,101.9713,101.9713
1/23/2014,101.8078,101.8078
1/22/2014,101.6798,101.6798
1/21/2014,101.6118,101.6118
1/20/2014,101.7763,101.7763
1/17/2014,101.6831,101.6831
1/16/2014,101.6846,101.6846
1/15/2014,101.736,101.736
1/14/2014,101.8002,101.8002
1/13/2014,101.4819,101.4819
1/10/2014,101.4726,101.4726
1/9/2014,101.4401,101.4401
1/8/2014,101.4155,101.4155
1/7/2014,101.4477,101.4477
1/6/2014,101.2728,101.2728
1/3/2014,101.1561,101.1561
1/2/2014,101.153,101.153
12/31/2013,101.1468,101.1468
12/30/2013,101.1437,101.1437
12/27/2013,101.3345,101.3345
12/26/2013,101.354,101.354
12/25/2013,101.4766,101.4766
12/24/2013,101.5711,101.5711
12/23/2013,101.5115,101.5115
12/20/2013,101.5022,101.5022
12/19/2013,101.5263,101.5263
12/18/2013,101.671,101.671
12/17/2013,101.636,101.636
12/16/2013,101.4775,101.4775
12/13/2013,101.4685,101.4685
12/12/2013,101.6635,101.6635
12/11/2013,101.6563,101.6563
12/10/2013,101.5902,101.5902
12/9/2013,101.6257,101.6257
12/6/2013,101.4946,101.4946
12/5/2013,101.6996,101.6996
12/4/2013,101.7184,101.7184
12/3/2013,101.7173,101.7173
12/2/2013,101.8439,101.8439
11/29/2013,101.8938,101.8938
11/28/2013,101.8889,101.8889
11/27/2013,101.8874,101.8874
11/26/2013,101.7841,101.7841
11/25/2013,101.6197,101.6197
11/22/2013,101.6703,101.6703
11/21/2013,101.6691,101.6691
11/20/2013,101.7658,101.7658
11/19/2013,101.7648,101.7648
11/18/2013,101.6409,101.6409
11/15/2013,101.6169,101.6169
11/14/2013,101.8426,101.8426
11/13/2013,101.7867,101.7867
11/12/2013,101.8162,101.8162
11/11/2013,101.8783,101.8783
11/8/2013,101.8868,101.8868
11/7/2013,101.8731,101.8731
11/6/2013,101.7409,101.7409
11/5/2013,101.8139,101.8139
11/4/2013,101.885,101.885
11/1/2013,101.8756,101.8756
10/31/2013,101.8749,101.8749
10/30/2013,101.8943,101.8943
10/29/2013,101.7527,101.7527
10/28/2013,101.6924,101.6924
10/25/2013,101.685,101.685
10/24/2013,101.7207,101.7207
10/23/2013,101.7606,101.7606
10/22/2013,101.6668,101.6668
10/21/2013,101.6283,101.6283
10/18/2013,101.6569,101.6569
10/17/2013,101.5601,101.5601
10/16/2013,101.4957,101.4957
10/15/2013,101.3479,101.3479
10/14/2013,101.4203,101.4203
10/11/2013,101.4109,101.4109
10/10/2013,101.4171,101.4171
10/9/2013,101.4214,101.4214
10/8/2013,101.4312,101.4312
10/7/2013,101.4881,101.4881
10/4/2013,101.4153,101.4153
10/3/2013,101.4946,101.4946
10/2/2013,101.4059,101.4059
10/1/2013,101.3128,101.3128
9/30/2013,101.2104,101.2104
9/27/2013,101.2153,101.2153
9/26/2013,101.143,101.143
9/25/2013,101.2503,101.2503
9/24/2013,101.2326,101.2326
9/23/2013,101.0719,101.0719
9/20/2013,101.0623,101.0623
9/19/2013,101.188,101.188
9/18/2013,100.9803,100.9803
9/17/2013,100.9464,100.9464
9/16/2013,100.8905,100.8905
9/13/2013,100.881,100.881
9/12/2013,100.8775,100.8775
9/11/2013,100.8326,100.8326
9/10/2013,100.8332,100.8332
9/9/2013,100.6941,100.6941
9/6/2013,100.4206,100.4206
9/5/2013,100.5285,100.5285
9/4/2013,100.5314,100.5314
9/3/2013,100.5659,100.5659
9/2/2013,100.6464,100.6464
8/30/2013,100.7681,100.7681
8/29/2013,100.8044,100.8044
8/28/2013,100.7224,100.7224
8/27/2013,100.5464,100.5464
8/26/2013,100.4003,100.4003
8/23/2013,100.3836,100.3836
8/22/2013,100.5053,100.5053
8/21/2013,100.6261,100.6261
8/20/2013,100.5622,100.5622
8/19/2013,100.4172,100.4172
8/16/2013,100.4686,100.4686
8/15/2013,100.5858,100.5858
8/14/2013,100.5154,100.5154
8/13/2013,100.6475,100.6475
8/12/2013,100.5564,100.5564
8/9/2013,100.5331,100.5331
8/8/2013,100.5316,100.5316
8/7/2013,100.5389,100.5389
8/6/2013,100.3249,100.3249
8/5/2013,100.3827,100.3827
8/2/2013,100.1349,100.1349
8/1/2013,100.2873,100.2873
7/31/2013,100.2944,100.2944
7/30/2013,100.2929,100.2929
7/29/2013,100.2913,100.2913
7/26/2013,100.2915,100.2915
7/25/2013,100.2266,100.2266
7/24/2013,100.4115,100.4115
7/23/2013,100.3656,100.3656
7/22/2013,100.3046,100.3046
7/19/2013,100.1599,100.1599
7/18/2013,100.1312,100.1312
7/17/2013,100.0293,100.0293
7/16/2013,99.9686,99.9686
7/15/2013,100.0042,100.0042
7/12/2013,99.9945,99.9945
7/11/2013,99.9899,99.9899
7/10/2013,99.7287,99.7287
7/9/2013,99.5997,99.5997
7/8/2013,99.5001,99.5001
7/5/2013,99.6742,99.6742
7/4/2013,99.6343,99.6343
7/3/2013,99.5459,99.5459
7/2/2013,99.4753,99.4753
7/1/2013,99.5053,99.5053
6/28/2013,99.7517,99.7517
6/27/2013,99.7654,99.7654
